id,place,company,text,capitalusd,capitalpound,capitalfr,capitalpeso,minerals,owns,owned,doutput,technology,loc,incor,name,role
215,chihuahua,palmarejo & mexican gold fields ltd.,"location and p. o., chinipas, chih., ",,,,,,,,,,"location and p. o., chinipas, chih., ",,,
216,chihuahua,palmarejo & mexican gold fields ltd.,"foreign office, finsbury pavement house,, london, e. c. 2., ",,,,,,,,,,"foreign office, finsbury pavement house,, london, e. c. 2., ",,,
217,chihuahua,palmarejo & mexican gold fields ltd.,gold silver,,,,,gold silver,,,,,,,,
218,chihuahua,palmarejo & mexican gold fields ltd.,"mill location, chinipas, hacienda del zapote, chih., ",,,,,,,,,,"mill location, chinipas, hacienda del zapote, chih., ",,,
219,chihuahua,palmarejo & mexican gold fields ltd.,"concentration & cyanidation, ",,,,,,,,,concentration & cyanidation,,,,
220,chihuahua,palmarejo & mexican gold fields ltd.,"daily output, 300 metric tons, ",,,,,,,,300 metric tons,,,,,
221,chihuahua,palmarejo & mexican gold fields ltd.,"pres., sir westby perceval,, london, ",,,,,,,,,,"london, ",,"sir westby perceval,",pres.
222,chihuahua,palmarejo & mexican gold fields ltd.,"secretary, w. d. brown,, london, england",,,,,,,,,,"london, england",,"w. d. brown,",secretary
223,chihuahua,palmarejo & mexican gold fields ltd.,"grl. Mgr., w. d. hole, chinipas, chih.",,,,,,,,,,"chinipas, chih.",,w. d. hole,grl. Mgr.
224,chihuahua,palmarejo & mexican gold fields ltd.,"cons. Eng., e. t. mccarthy, london, ",,,,,,,,,,"london, ",,e. t. mccarthy,cons. Eng.
226,chihuahua,parral and durango railroad co.,c/o a. s. & r. co. see special information (end of mining list.),,,,,,c/o a. s. & r. co. see special information (end of mining list.),,,,,,,
226,chihuahua,parral and durango railroad co.,"location, parral, chih., ",,,,,,,,,,"location, parral, chih., ",,,
228,chihuahua,rio plata mining co.,"organized, in 1906 in arizona., ",,,,,,,,,,,"organized, in 1906 in arizona., ",,
229,chihuahua,rio plata mining co.,"$2. 000,000 u. s. c.","$2. 000,000 u. s. c.",,,,,,,,,,,,
230,chihuahua,rio plata mining co.,"location, río plata, chih., ",,,,,,,,,,"location, río plata, chih., ",,,
231,chihuahua,rio plata mining co.,"p. o., guazapares, chih., ",,,,,,,,,,"p. o., guazapares, chih., ",,,
232,chihuahua,rio plata mining co.,silver gold,,,,,silver gold,,,,,,,,
232,chihuahua,rio plata mining co.,This company owns the Santa Barbara & Cleopatra mines.,,,,,,This company owns the Santa Barbara & Cleopatra mines.,,,,,,,
233,chihuahua,rio plata mining co.,"mill location, río plata, chih, ",,,,,,,,,,"mill location, río plata, chih, ",,,
234,chihuahua,rio plata mining co.,"table concentration & cyanidation., ",,,,,,,,,table concentration & cyanidation.,,,,
235,chihuahua,rio plata mining co.,"daily output, 100 metric tons, ",,,,,,,,100 metric tons,,,,,
236,chihuahua,rio plata mining co.,"grl. mgr., fred p. williams, guazapares, chih.",,,,,,,,,,"guazapares, chih.",,fred p. williams,grl. mgr.
238,chihuahua,san francisco mines of mexico ltd,"organized., october 21st 1908 in england., ",,,,,,,,,,,"organized., october 21st 1908 in england., ",,
239,chihuahua,san francisco mines of mexico ltd,"l. 375,000",,"l. 375,000",,,,,,,,,,,
240,chihuahua,san francisco mines of mexico ltd,"location, san francisco del oro, chih., ",,,,,,,,,,"location, san francisco del oro, chih., ",,,
241,chihuahua,san francisco mines of mexico ltd,"This company is a subsidiary of Union Corporation, London.",,,,,,"This company is a subsidiary of Union Corporation, London.",,,,,,,
241,chihuahua,san francisco mines of mexico ltd,"p. o., apartado 48 parral, chih., ",,,,,,,,,,"p. o., apartado 48 parral, chih., ",,,
242,chihuahua,san francisco mines of mexico ltd,"mill location, san francisco del oro, chih., ",,,,,,,,,,"mill location, san francisco del oro, chih., ",,,
243,chihuahua,san francisco mines of mexico ltd,"table & floatation concentration., ",,,,,,,,,table & floatation concentration.,,,,
244,chihuahua,san francisco mines of mexico ltd,"daily output, 500 metric tons., ",,,,,,,,500 metric tons.,,,,,
245,chihuahua,san francisco mines of mexico ltd,"grl. mgr., e. a. strout, parral, chih.",,,,,,,,,,"parral, chih.",,e. a. strout,grl. mgr.
246,chihuahua,san francisco mines of mexico ltd,"asst. grl. mgr., s. r. brown, parral chih., ",,,,,,,,,,"parral chih., ",,s. r. brown,asst. grl. mgr.
247,chihuahua,san francisco mines of mexico ltd,"purch. agt., e. v. light, parral, chih.",,,,,,,,,,"parral, chih.",,e. v. light,purch. agt.
248,chihuahua,san francisco mines of mexico ltd,"mine spt., g. a. fraser, parral, chih.",,,,,,,,,,"parral, chih.",,g. a. fraser,mine spt.
249,chihuahua,san francisco mines of mexico ltd,"mill. spt., glen. l. allen, parral, chih.",,,,,,,,,,"parral, chih.",,glen. l. allen,mill. spt.
250,chihuahua,san francisco mines of mexico ltd,"mech. eng., w . g . savage, parral, chih.",,,,,,,,,,"parral, chih.",,w . g . savage,mech. eng.
251,chihuahua,san francisco mines of mexico ltd,"master. mech ., christ bartholomi, parral, chih.",,,,,,,,,,"parral, chih.",,christ bartholomi,master. mech .
252,chihuahua,san francisco mines of mexico ltd,"struct. steel foreman, henry weithaus, ",,,,,,,,,,,,henry weithaus,struct. steel foreman
254,chihuahua,san toy mining co.,"locaticn & p. o., sta. eulalia, chih., ",,,,,,,,,,"locaticn & p. o., sta. eulalia, chih., ",,,
255,chihuahua,san toy mining co.,"organized, in 1901 in maine., ",,,,,,,,,,,"organized, in 1901 in maine., ",,
256,chihuahua,san toy mining co.,"$7. 000,000 u. s. c.","$7. 000,000 u. s. c.",,,,,,,,,,,,
256,chihuahua,san toy mining co.,"The properties of this company are leased to the Cia. Minera de Peñoles, s. a. dee the santa eulalia unit of the cia. Min. de peñoles s. a.",,,,,,"The properties of this company are leased to the Cia. Minera de Peñoles, s. a. dee the santa eulalia unit of the cia. Min. de peñoles s. a.",,,,,,,
257,chihuahua,san toy mining co.,"the company owns the juarez la central, la fotuna, independencia & bustillos mines.",,,,,,"the company owns the juarez la central, la fotuna, independencia & bustillos mines.",,,,,,,
257,chihuahua,san toy mining co.,"foreign office, pittsburgh, pa, ",,,,,,,,,,"foreign office, pittsburgh, pa, ",,,
259,chihuahua,the batopilas mining co.,"organized, on october 13th 1887, ",,,,,,,,,,,"organized, on october 13th 1887, ",,
260,chihuahua,the batopilas mining co.,$9. 000. 000 u. s. c.,$9. 000. 000 u. s. c.,,,,,,,,,,,,
261,chihuahua,the batopilas mining co.,"location & p. o., batopilas, chih., ",,,,,,,,,,"location & p. o., batopilas, chih., ",,,
262,chihuahua,the batopilas mining co.,"foreign office, 154 nassau st. new york., ",,,,,,,,,,"foreign office, 154 nassau st. new york., ",,,
263,chihuahua,the batopilas mining co.,silver,,,,,silver,,,,,,,,
263,chihuahua,the batopilas mining co.,"this company owns the san miguel, todos santos & porfirio diaz mines.",,,,,,"this company owns the san miguel, todos santos & porfirio diaz mines.",,,,,,,
264,chihuahua,the batopilas mining co.,"mill location, batopilas, chih., ",,,,,,,,,,"mill location, batopilas, chih., ",,,
265,chihuahua,the batopilas mining co.,"table concentration, amalgamation & cyanidation., ",,,,,,,,,table concentration,,,,
266,chihuahua,the batopilas mining co.,"smelter location, batopilas, chih., ",,,,,,,,,,"smelter location, batopilas, chih., ",,,
267,chihuahua,the batopilas mining co.,"president, samuel elliot, new york., ",,,,,,,,,,"new york., ",,samuel elliot,president
268,chihuahua,the batopilas mining co.,"secretary, e. w. a. jorgensen, new york., ",,,,,,,,,,"new york., ",,e. w. a. jorgensen,secretary
269,chihuahua,the batopilas mining co.,"grl. mgr., john r. harbottle, batopilas, chih.",,,,,,,,,,"batopilas, chih.",,john r. harbottle,grl. mgr.
270,chihuahua,the batopilas mining co.,"smelter spt., rafael ruiz, batopilas, chih.",,,,,,,,,,"batopilas, chih.",,rafael ruiz,smelter spt.
272,chihuahua,the buena tierra mining co. ltd,"organized, in england in 1912., ",,,,,,,,,,,"organized, in england in 1912., ",,
273,chihuahua,the buena tierra mining co. ltd,"l. 330,000",,"l. 330,000",,,,,,,,,,,
274,chihuahua,the buena tierra mining co. ltd,"location, sta. domingo, near sta. eulalia, chih.",,,,,,,,,,"location, sta. domingo, near sta. eulalia, chih.",,,
275,chihuahua,the buena tierra mining co. ltd,"p. o., sta. eulalia, chih., ",,,,,,,,,,"p. o., sta. eulalia, chih., ",,,
276,chihuahua,the buena tierra mining co. ltd,"mexico city office, avenida juarez 83, ",,,,,,,,,,"mexico city office, avenida juarez 83, ",,,
277,chihuahua,the buena tierra mining co. ltd,silver lead,,,,,silver lead,,,,,,,,
277,chihuahua,the buena tierra mining co. ltd,"This company is a subsidiary of the explocation company of mexico & england ltd. 24 lombard st. london, e. c. and was purchased by el oro mining & raiway co. ltd. Who now exploit the mine.",,,,,,"This company is a subsidiary of the explocation company of mexico & england ltd. 24 lombard st. london, e. c. and was purchased by el oro mining & raiway co. ltd. Who now exploit the mine.",,,,,,,
277.1,chihuahua,the buena tierra mining co. ltd,silver lead,,,,,silver lead,,,,,,,,
277.1,chihuahua,the buena tierra mining co. ltd,this company owns the buena tierra mine located at sto. Domingo. Chih.,,,,,,this company owns the buena tierra mine located at sto. Domingo. Chih.,,,,,,,
278,chihuahua,the buena tierra mining co. ltd,"chairman, r t bayliss, london, e. c.",,,,,,,,,,"london, e. c.",,r t bayliss,chairman
279,chihuahua,the buena tierra mining co. ltd,"grl. mgr., a. f. main, mexico, d. f.",,,,,,,,,,"mexico, d. f.",,a. f. main,grl. mgr.
280,chihuahua,the buena tierra mining co. ltd,"superint., john thiebes. sta. eulalia, chih., ",,,,,,,,,,"chih., ",,john thiebes. sta. eulalia,superint.
281,chihuahua,the buena tierra mining co. ltd,"purch. agt., john thiebes, sta. eulalia, chih.",,,,,,,,,,"sta. eulalia, chih.",,john thiebes,purch. agt.
283,chihuahua,the concheño mining co.,"This company is subsidiary of the mckinney steel co. cleveland, oh.",,,,,,"This company is subsidiary of the mckinney steel co. cleveland, oh.",,,,,,,
283,chihuahua,the concheño mining co.,"location & p. o., concheño, chih., ",,,,,,,,,,"location & p. o., concheño, chih., ",,,
284,chihuahua,the concheño mining co.,gold silver,,,,,gold silver,,,,,,,,
285,chihuahua,the concheño mining co.,"president, james w. corrigan., ",,,,,,,,,,,,james w. corrigan.,president
286,chihuahua,the concheño mining co.,"vice-pres., d. b. gillies., ",,,,,,,,,,,,d. b. gillies.,vice-pres.
287,chihuahua,the concheño mining co.,"vice-pres, j. e ferries., ",,,,,,,,,,,,j. e ferries.,vice-pres
288,chihuahua,the concheño mining co.,"grl. mgr., a . p. cortelyou., ",,,,,,,,,,,,a . p. cortelyou.,grl. mgr.
289,chihuahua,the concheño mining co.,"manager, f. b. morehouse, concheño, chih.",,,,,,,,,,"concheño, chih.",,f. b. morehouse,manager
290,chihuahua,the concheño mining co.,"electr. eng., james miller, concheño, chih.",,,,,,,,,,"concheño, chih.",,james miller,electr. eng.
291,chihuahua,the concheño mining co.,"master mech., narcizo ruiz. Sr., concheño, chih.",,,,,,,,,,"concheño, chih.",,narcizo ruiz. Sr.,master mech.
293,chihuahua,the cusi mining co.,"location & p. o., cusihuiriachic, chih., ",,,,,,,,,,"location & p. o., cusihuiriachic, chih., ",,,
294,chihuahua,the cusi mining co.,"foreign office, 1549 railway exchange bdg. chicago, ill., ",,,,,,,,,,"foreign office, 1549 railway exchange bdg. chicago, ill., ",,,
295,chihuahua,the cusi mining co.,"lead, copper silver.",,,,,"lead, copper silver.",,,,,,,,
295,chihuahua,the cusi mining co.,This company owns the promontorio mine,,,,,,This company owns the promontorio mine,,,,,,,
296,chihuahua,the cusi mining co.,"mill location, cusihuiriachic, chih., ",,,,,,,,,,"mill location, cusihuiriachic, chih., ",,,
297,chihuahua,the cusi mining co.,"flotation, concentration., ",,,,,,,,,"flotation, concentration.",,,,
298,chihuahua,the cusi mining co.,"daily output, 140 metric tons., ",,,,,,,,140 metric tons.,,,,,
299,chihuahua,the cusi mining co.,"president, h. l. hollis, chicago, ill.",,,,,,,,,,"chicago, ill.",,h. l. hollis,president
300,chihuahua,the cusi mining co.,"grl. mgr., p. g. harrison, cusihuiriachic, chih.",,,,,,,,,,"cusihuiriachic, chih.",,p. g. harrison,grl. mgr.
301,chihuahua,the cusi mining co.,"purch. agt., the western purchasing co. 609 mills, bdg. el paso. texas., ",,,,,,,,,,"bdg. el paso. texas., ",,the western purchasing co. 609 mills,purch. agt.
302,chihuahua,the cusi mining co.,"mine spt., j. f. metcalf, cusihuiriachic, chih.",,,,,,,,,,"cusihuiriachic, chih.",,j. f. metcalf,mine spt.
303,chihuahua,the cusi mining co.,"mining eng., e. w. enriquez, cusihuiriachic, chih.",,,,,,,,,,"cusihuiriachic, chih.",,e. w. enriquez,mining eng.
304,chihuahua,the cusi mining co.,"master mech., s. yafiez. cusihuiriachic, cusihuiriachic, chih.",,,,,,,,,,"cusihuiriachic, chih.",,s. yafiez. cusihuiriachic,master mech.
305,chihuahua,the cusi mining co.,"mill foreman, joaquin aranda, cusihuiriachic, chih.",,,,,,,,,,"mill foreman, joaquin aranda, cusihuiriachic, chih.",,,
307,chihuahua,the international ore & smelting co.,"local office, baca, chih., ",,,,,,,,,,"local office, baca, chih., ",,,
308,chihuahua,the international ore & smelting co.,the unit exploits the cigarrero mine. the mill for this unit is under construction.,,,,,,the unit exploits the cigarrero mine. the mill for this unit is under construction.,,,,,,,
308,chihuahua,the international ore & smelting co.,"main office in mexico, apartado 136 saltillo, coah., ",,,,,,,,,,"main office in mexico, apartado 136 saltillo, coah., ",,,
309,chihuahua,the international ore & smelting co.,Same as the Saltillo Coah. Unit.,,,,,,Same as the Saltillo Coah. Unit.,,,,,,,
309,chihuahua,the international ore & smelting co.,"local mine spt ., g. chester-master, baca, chih.",,,,,,,,,,"baca, chih.",,g. chester-master,local mine spt .
311,chihuahua,the nacica mines of mexico s. a.,"location, saucillo. Chih. & Naica chih., ",,,,,,,,,,"location, saucillo. Chih. & Naica chih., ",,,
312,chihuahua,the nacica mines of mexico s. a.,"p. o., estacion concho. chih., ",,,,,,,,,,"p. o., estacion concho. chih., ",,,
313,chihuahua,the nacica mines of mexico s. a.,lead silver gold.,,,,,lead silver gold.,,,,,,,,
313,chihuahua,the nacica mines of mexico s. a.,"The Cia min. de peñole, s. a. own 40% of the shares of this company and are operating all the mines. See the naica unit of the peñoles co. The co. owns the following mines: la descubridora, la reynas, xochitl, marina, amplicacion & el triunfo. The co. also operates the maravillas mine on a participation basis with the stopeli heirs.",,,,,,"The Cia min. de peñole, s. a. own 40% of the shares of this company and are operating all the mines. See the naica unit of the peñoles co. The co. owns the following mines: la descubridora, la reynas, xochitl, marina, amplicacion & el triunfo. The co. also operates the maravillas mine on a participation basis with the stopeli heirs.",,,,,,,
315,coahuila,cia. Carbonifera de sabinas s. a.,"rosita, coah., c/o a. s. & r. co., see special information (end of mining list.), ",,,,,,,,,,"rosita, coah., c/o a. s. & r. co., see special information (end of mining list.), ",,,
317,coahuila,cia. combustible agujita,"location, agujita, coah., ",,,,,,,,,,"location, agujita, coah., ",,,
318,coahuila,cia. combustible agujita,"organized, in 1910 in mexico, d · f ·, ",,,,,,,,,,,"organized, in 1910 in mexico, d · f ·, ",,
319,coahuila,cia. combustible agujita,"$6. 750,000","$6. 750,000",,,,,,,,,,,,
319,coahuila,cia. combustible agujita,"the cia. Min. de peñoles, s. a. owns 90% the shares of this co. and operates these mines. See the agujita unit of the cia min. de peñoles, s. a.",,,,,,"the cia. Min. de peñoles, s. a. owns 90% the shares of this co. and operates these mines. See the agujita unit of the cia min. de peñoles, s. a.",,,,,,,
321,coahuila,"compañia exploradora y explotadora de minas, s. a.","organized, on october 29, 1924., ",,,,,,,,,,,"organized, on october 29, 1924., ",,
322,coahuila,"compañia exploradora y explotadora de minas, s. a.",50000,,,,50000,,,,,,,,,
323,coahuila,"compañia exploradora y explotadora de minas, s. a.","This co. owns the san jose de las hijuelas mines at velardeña dgo. And the lidia y dolores and nuevo leon mines at acacio, coah.",,,,,,"This co. owns the san jose de las hijuelas mines at velardeña dgo. And the lidia y dolores and nuevo leon mines at acacio, coah.",,,,,,,
323,coahuila,"compañia exploradora y explotadora de minas, s. a.","main mining office, san pedro, coah., ",,,,,,,,,,"main mining office, san pedro, coah., ",,,
324,coahuila,"compañia exploradora y explotadora de minas, s. a.",gold. silver lead.,,,,,gold. silver lead.,,,,,,,,
325,coahuila,"compañia exploradora y explotadora de minas, s. a.","president, alfonso madero, san pedro, coah.",,,,,,,,,,"san pedro, coah.",,alfonso madero,president
326,coahuila,"compañia exploradora y explotadora de minas, s. a.","secr., emillo madero, san pedro, coah.",,,,,,,,,,"san pedro, coah.",,emillo madero,secr.
327,coahuila,"compañia exploradora y explotadora de minas, s. a.","treas., raul madero, san pedro, coah.",,,,,,,,,,"san pedro, coah.",,raul madero,treas.
328,coahuila,"compañia exploradora y explotadora de minas, s. a.","grl. Mgr., emillo madero, san pedro, coah.",,,,,,,,,,"san pedro, coah.",,emillo madero,grl. Mgr.
329,coahuila,"compañia exploradora y explotadora de minas, s. a.","business mgr., ramiro celerian, san pedro, coah.",,,,,,,,,,"san pedro, coah.",,ramiro celerian,business mgr.
330,coahuila,"compañia exploradora y explotadora de minas, s. a.","purch. agt., jesus m. gamiz, san pedro, coah.",,,,,,,,,,"san pedro, coah.",,jesus m. gamiz,purch. agt.
331,coahuila,"compañia exploradora y explotadora de minas, s. a.","grl. spt., leonal j. olagaray, c/o campos y gil, velardeña,",,,,,,,,,,"c/o campos y gil, velardeña,",,leonal j. olagaray,grl. spt.
332,coahuila,"compañia exploradora y explotadora de minas, s. a.","mining eng., alberto p gonzalez, bolivar 35, monterrey, n. l.",,,,,,,,,,"bolivar 35, monterrey, n. l.",,alberto p gonzalez,mining eng.
334,coahuila,compañia minera de minerales s. a.,"main office, c. cuauhtemoc 11, saltillo, coah. (apartado 143.)",,,,,,,,,,"main office, c. cuauhtemoc 11, saltillo, coah. (apartado 143.)",,,
