source,type,year,number,text,lastname,firstname,simpname,nationality,edu,prof,org,ydeg,loc,country,lat,lon
frei,alumni,1906,5308,"Scheiber, Robert Johannes. Schneeberg, Sachs.",Scheiber,Robert Johannes,"Scheiber, R  J",germany,,NA,freiberg school,,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1906,5309,"Schmauser, Justus. Haidt bei Hof, Bayern.",Schmauser,Justus,"Schmauser, J",germany,,NA,freiberg school,,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1906,5310,"Schneider, Theodor Rudolf. Erdmannsdorf, Sa. Dipl.lng. 1912.",Schneider,Theodor Rudolf,"Schneider, T  R",germany,Engineer,NA,freiberg school,1912,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1906,5311,"Schulz, Johannes Karl Friedrich. Stralsund, PreuB.",Schulz,Johannes Karl Friedrich,"Schulz, J  K",germany,,NA,freiberg school,,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1906,5312,"Schwabe, Otto Heinrich Arthur. Neu Lassig, Schlesien. Dipl.lng. 1912.",Schwabe,Otto Heinrich Arthur,"Schwabe, O  H",poland,Engineer,NA,freiberg school,1912,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1906,5313,"Schwedoff, Dmitry. Moskau, RuBland. Dipl.Ing.",Schwedoff,Dmitry,"Schwedoff, D",austria,Engineer,NA,freiberg school,,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1906,5314,"Sedych, Nicolai. Astrachan, RuBI . Dipl.Ing.1908.",Sedych,Nicolai,"Sedych, N",russia,Engineer,NA,freiberg school,1908,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1906,5315,"Silbermann, Georg Walter. Freiberg, Sachsen.",Silbermann,Georg Walter,"Silbermann, G  W",germany,,NA,freiberg school,,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1906,5316,"Simonis, Bernhard. Schnappach, Pfalz. Dipl.Ing.",Simonis,Bernhard,"Simonis, B",germany,Engineer,NA,freiberg school,,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1906,5317,"Singewald, Frani Arthur. Adorf, Sachs. Dipl.Ing.",Singewald,Frani Arthur,"Singewald, F  A",germany,Engineer,NA,freiberg school,,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1906,5318,"Solomon , Constantin. Barjoveni, Rum. Dipl.",Solomon,Constantin,"Solomon, C",romania,,NA,freiberg school,,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1906,5319,"Soutzos, Nikolaus. Athen, Griechenland.",Soutzos,Nikolaus,"Soutzos, N",greece,,NA,freiberg school,,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1906,5320,"Speidel, Robert. Pforzheim, Baden.",Speidel,Robert,"Speidel, R",germany,,NA,freiberg school,,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1906,5321,"Stahr, Robert Rudolf. Freiberg, Sachsen. Dipl.Ing.",Stahr,Robert Rudolf,"Stahr, R  R",germany,Engineer,NA,freiberg school,,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1906,5322,"Steensaeth, Johann. Bergen, Norwegen.",Steensaeth,Johann,"Steensaeth, J",norway,,NA,freiberg school,,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1906,5323,"Stier, Karl Joseph. Balgheim, Wurtt. Dip!.",Stier,Karl Joseph,"Stier, K  J",germany,,NA,freiberg school,,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1906,5324,"Suchareff, Wladimir. Kachowka, RuBI. Dipl.",Suchareff,Wladimir,"Suchareff, W",ukraine,,NA,freiberg school,,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1906,5325,"Sumbatoff, Michail. Tiflis, RuBI. Dipl.Ing. 1909.",Sumbatoff,Michail,"Sumbatoff, M",georgia,Engineer,NA,freiberg school,1909,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1906,5326,"Sweschnikoff, Demetrius. Poschechonia, RuBI.",Sweschnikoff,Demetrius,"Sweschnikoff, D",russia,,NA,freiberg school,,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1906,5327,"v. Taube, Nikolaus Freiherr. Gut Borowiki, RuBI.",V Taube,Nikolaus Freiherr,"V Taube, N  F",poland,,NA,freiberg school,,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1906,5328,"Tiedemann, Seaton. London, England.",Tiedemann,Seaton,"Tiedemann, S",united kingdom,,NA,freiberg school,,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1906,5329,"Tiirikow, Wasily. Mariinsk, RuBI. Dipl.Ing.1910.",Tiirikow,Wasily,"Tiirikow, W",russia,Engineer,NA,freiberg school,1910,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1906,5330,"Unterrichter von Rechtenthal, Ludwig Freiherr. Zillingthal, bsterreich. Dipl.Ing. 1909.",Unterrichter von Rechtenthal,,"Unterrichter von Rechtenthal,",austria,Engineer,NA,freiberg school,1909,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1906,5331,"v. VietinghoffScheel, Victor Baron. Gut Kemjani,",V VietinghoffScheel,Victor Baron,"V VietinghoffScheel, V  B",russia,,NA,freiberg school,,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1906,5332,"Wagner, Percy. Richmond, England.",Wagner,Percy,"Wagner, P",united kingdom,,NA,freiberg school,,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1906,5333,"Wable, Gottlieb Richard. Freiberg, Sachsen.",Wable,Gottlieb Richard,"Wable, G  R",germany,,NA,freiberg school,,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1906,5334,"Wartanoff, Gregor. Tiflis, RuBI. Dipl.Ing.1912.",Wartanoff,Gregor,"Wartanoff, G",georgia,Engineer,NA,freiberg school,1912,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1906,5335,"Weir, James George. Glasgow, England.",Weir,James George,"Weir, J  G",united kingdom,,NA,freiberg school,,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1906,5336,"Weiske, Fritz Arthur Julius. Chemnitz, Sachs.",Weiske,Fritz Arthur Julius,"Weiske, F  A",germany,,NA,freiberg school,,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1906,5337,"Witwicki, Kasimir. Warschau. Dipl.Ing. 1911.",Witwicki,Kasimir,"Witwicki, K",poland,Engineer,NA,freiberg school,1911,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1906,5338,"Wlassowski, Andrei. Charkow, RuBland . Dipl.Ing.",Wlassowski,Andrei,"Wlassowski, A",ukraine,Engineer,NA,freiberg school,,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1906,5339,"Zapp, Rubim. Belgorod, RuBland.",Zapp,Rubim,"Zapp, R",russia,,NA,freiberg school,,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1906,5340,"v. Zawadzki, Gustav. Warschau.",V Zawadzki,Gustav,"V Zawadzki, G",poland,,NA,freiberg school,,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1906,5341,"Zuniga, Carlos. Valparaiso, Chile.",Zuniga,Carlos,"Zuniga, C",chile,,NA,freiberg school,,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1907,5342,"Alexandrescu, Horace Prentu Vasile. Mastacan, Rumanien.",Alexandrescu,Horace Prentu Vasile,"Alexandrescu, H  P",romania,,NA,freiberg school,,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1907,5343,"Andre, Robert Karl Ludwig. Sulzbach, Saar.",Andre,Robert Karl Ludwig,"Andre, R  K",germany,,NA,freiberg school,,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1907,5344,"Arndt, Karl Hugo Erich. Dresden, Sachsen.",Arndt,Karl Hugo Erich,"Arndt, K  H",germany,,NA,freiberg school,,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1907,5345,"Aristoff, Alexis. Burtulino, RuBJ. Dipl.Ing.1912.",Aristoff,Alexis,"Aristoff, A",russia,Engineer,NA,freiberg school,1912,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1907,5346,"Artzt, Clemens. Recklinghausen, PreuBen.",Artzt,Clemens,"Artzt, C",germany,,NA,freiberg school,,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1907,5347,"Avaloff, Risa Bee. Oschora, RuBI. Turkischer",Avaloff,Risa Bee,"Avaloff, R  B",georgia,,NA,freiberg school,,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1907,5348,"BaringGould, Edward Arthur. Chatanooga, V. St. v. A. Dipl.Ing. 1913.",BaringGould,Edward Arthur,"BaringGould, E  A",united states of america,Engineer,NA,freiberg school,1913,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1907,5349,"Berve, Heinrich. Oespel, Prei.tB. Dipl.Ing. 1911.",Berve,Heinrich,"Berve, H",germany,Engineer,NA,freiberg school,1911,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1907,5350,"Bischler, Jakob. Kaiserthal, RuBI. Dipl.Ing.1912.",Bischler,Jakob,"Bischler, J",ukraine,Engineer,NA,freiberg school,1912,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1907,5351,"Blomberg, Paul. Moskau, RuBl. PreuB. Staatsangeh.",Blomberg,Paul,"Blomberg, P",indonesia,,NA,freiberg school,,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1907,5352,"Bogoslowski, Peter. Beslinejewskaja, RuBland.",Bogoslowski,Peter,"Bogoslowski, P",austria,,NA,freiberg school,,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1907,5353,"Brokelmann, Richard Wilh. Diisseldorf, PreuB.",Brokelmann,Richard Wilh,"Brokelmann, R  W",germany,,NA,freiberg school,,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1907,5354,"Bryden, Charles Lazarus. Pittston, V. St. v. A.",Bryden,Charles Lazarus,"Bryden, C  L",united states of america,,NA,freiberg school,,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1907,5355,"Cairns, Dalorme Donaldson. Embro, Canada.",Cairns,Dalorme Donaldson,"Cairns, D  D",canada,,NA,freiberg school,,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1907,5356,"Christensen, Nils. Trondhjem, Norwegen.",Christensen,Nils,"Christensen, N",norway,,NA,freiberg school,,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1907,5357,"Christiansen, Alexander. Drammen, Norwegen.",Christiansen,Alexander,"Christiansen, A",norway,,NA,freiberg school,,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1907,5358,"Dachselt, Johann Georg. Naundorf b. Freiberg, Sachsen. Dipl.Ing. 1912.",Dachselt,Johann Georg,"Dachselt, J  G",germany,Engineer,NA,freiberg school,1912,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1907,5359,"Demmer, Hans. GroBJedlersdorf, bsterreich.",Demmer,Hans,"Demmer, H",austria,,NA,freiberg school,,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1907,5360,"Dieckmann, Walter. Hamburg. Dipl.Ing. 1909.",Dieckmann,Walter,"Dieckmann, W",germany,Engineer,NA,freiberg school,1909,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1907,5361,"Drenske, August Erich. Halberstadt, PreuBen.",Drenske,August Erich,"Drenske, A  E",germany,,NA,freiberg school,,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1907,5362,"Driessen, Walther Ernst. Koln, PreuBen.",Driessen,Walther Ernst,"Driessen, W  E",germany,,NA,freiberg school,,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1907,5363,"Eckart, Leonhard Gottlieb. Langenburg, Wiirtt.",Eckart,Leonhard Gottlieb,"Eckart, L  G",germany,,NA,freiberg school,,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1907,5364,"Edelmann, Otto Felix. Johstadt, Sachs. Dipl.",Edelmann,Otto Felix,"Edelmann, O  F",germany,,NA,freiberg school,,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1907,5365,"Eltz, Richard Walter. GroBrohrsdorf, Sachsen.",Eltz,Richard Walter,"Eltz, R  W",germany,,NA,freiberg school,,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1907,5366,"Escobar, Fernando. Medellin, Columbia.",Escobar,Fernando,"Escobar, F",colombia,,NA,freiberg school,,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1907,5367,"Feinberg, Isidor. Bacau, Rum. Dipl.Ing. 1911.",Feinberg,Isidor,"Feinberg, I",romania,Engineer,NA,freiberg school,1911,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1907,5368,"Ficker, Kurt Johannes. Dresden.",Ficker,Kurt Johannes,"Ficker, K  J",germany,,NA,freiberg school,,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1907,5369,"Forster, Erhard. Zwickau, Sachs. Dipl.Ing. 1913.",Forster,Erhard,"Forster, E",germany,Engineer,NA,freiberg school,1913,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1907,5370,"Freeman, Edward Henry Godfrey. MeiBen, Sachs.",Freeman,Edward Henry Godfrey,"Freeman, E  H",germany,,NA,freiberg school,,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1907,5371,"Friedrich, Wilhelm Paul. Burgstadt, Sachsen.",Friedrich,Wilhelm Paul,"Friedrich, W  P",germany,,NA,freiberg school,,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1907,5372,"Gerber, Wilhelm. SalgoTarjan, Ungarn.",Gerber,Wilhelm,"Gerber, W",hungary,,NA,freiberg school,,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1907,5373,"Gerber, Alfred. SalgoTarjan, Ungarn.",Gerber,Alfred,"Gerber, A",hungary,,NA,freiberg school,,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1907,5374,"Glockner, Fritz Theodor. Gera, ReuB. Sachs.",Glockner,Fritz Theodor,"Glockner, F  T",germany,,NA,freiberg school,,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1907,5375,"Graff, Oskar Fredrik. Hamar, Norwegen. Dipl.Ing.",Graff,Oskar Fredrik,"Graff, O  F",norway,Engineer,NA,freiberg school,,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1907,5376,"Gronning, Arne. Trondhjem, Norwegen.",Gronning,Arne,"Gronning, A",norway,,NA,freiberg school,,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1907,5377,"Groos, Eduard Hermann Wilhelm. Diisseldorf, _PreuBen. Dtpl.Ing. 1911.",Groos,Eduard Hermann Wilhelm,"Groos, E  H",germany,,NA,freiberg school,,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1907,5378,"Guardiola y Diaz, Jose. Cartagena, Spanien.",Guardiola y Diaz,,"Guardiola y Diaz,",spain,,NA,freiberg school,,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1907,5379,"Guardiola y Diaz, Ricardo. Cartagena, Spanien.",Guardiola y Diaz,,"Guardiola y Diaz,",spain,,NA,freiberg school,,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1907,5380,"Gubidelnikoff, Theodor Georg. Rustschuk, Bulg.",Gubidelnikoff,Theodor Georg,"Gubidelnikoff, T  G",bulgaria,,NA,freiberg school,,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1907,5381,"Gulkowsky, Moritz Franz Josef. Podgorze, Osterr.",Gulkowsky,Moritz Franz Josef,"Gulkowsky, M  F",poland,,NA,freiberg school,,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1907,5382,"Hudrich, Paul Karl. Gera, ReuB j. L. Dipl.",Hudrich,Paul Karl,"Hudrich, P  K",germany,,NA,freiberg school,,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1907,5383,"Henker, Curt Arno. BerggieBhiibel, Sachsen.",Henker,Curt Arno,"Henker, C  A",germany,,NA,freiberg school,,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1907,5384,"Hennig, Hermann. Freiberg, Sachsen.",Hennig,Hermann,"Hennig, H",germany,,NA,freiberg school,,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1907,5385,"Hochschild, Julius. Biblis, Hess. Dipl.Ing. 1912.",Hochschild,Julius,"Hochschild, J",germany,Engineer,NA,freiberg school,1912,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1907,5386,"Hoffmann, Walter Gottfried Richard. Freiberg, Sa.",Hoffmann,Walter Gottfried Richard,"Hoffmann, W  G",germany,,NA,freiberg school,,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1907,5387,"Horowitz, Josef. Ismail, RuBJ. Dipl.Ing. 1911.",Horowitz,Josef,"Horowitz, J",germany,Engineer,NA,freiberg school,1911,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1907,5388,"Hubrig, Hans Wilhelm. Glauchau, Sachsen.",Hubrig,Hans Wilhelm,"Hubrig, H  W",germany,,NA,freiberg school,,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1907,5389,"Ipcar, Alexander Moritz. Bukarest, Rumanien.",Ipcar,Alexander Moritz,"Ipcar, A  M",romania,,NA,freiberg school,,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1907,5390,"Jacob, Fritz. Barna, Sachsen. Dipl.Jng. 1912.",Jacob,Fritz,"Jacob, F",germany,Engineer,NA,freiberg school,1912,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1907,5391,"Dr. Jannaros, Dimitrius Nikolaos. Athen, Griech.",Dr Jannaros,,"Dr Jannaros,",greece,,NA,freiberg school,,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1907,5392,"Johnel, Robert Fritz. Netzschkau, Sachs. Dipl.",Johnel,Robert Fritz,"Johnel, R  F",germany,,NA,freiberg school,,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1907,5393,"JooB, Gottlieb. Dornstetten, Wiirttemberg. Dipl.Ing.",JooB,Gottlieb,"JooB, G",germany,Engineer,NA,freiberg school,,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1907,5394,"Karle, Arthur Jac~b. Catharinenstadt, RuBland.",Karle,Arthur Jac b,"Karle, A  J",austria,,NA,freiberg school,,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1907,5395,"Klein, Paul Wilhelm Albert. Meinerzhagen, PreuB.",Klein,Paul Wilhelm Albert,"Klein, P  W",germany,,NA,freiberg school,,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1907,5396,"Kluge, Hans Georg August. Libau, RuBland.",Kluge,Hans Georg August,"Kluge, H  G",letonia,,NA,freiberg school,,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1907,5397,"Korner, Albert Ludwig Franz. Santiago, Chile.",Korner,Albert Ludwig Franz,"Korner, A  L",chile,,NA,freiberg school,,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1907,5398,"Kokoreff, Alexander. Ranenburg, RuBI. Dipl.Ing.",Kokoreff,Alexander,"Kokoreff, A",russia,Engineer,NA,freiberg school,,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1907,5399,"Kokoreff, Konstantin. Ranenburg, RuBiand.",Kokoreff,Konstantin,"Kokoreff, K",russia,,NA,freiberg school,,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1907,5400,"Kiihn, Emil Gustav Karl. Gmiind, WiirU. Dipl.Ing.",Kiihn,Emil Gustav Karl,"Kiihn, E  G",united states of america,Engineer,NA,freiberg school,,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1907,5401,"v. Kursell, Herbert Otto Hermann. Reval, RuBI.",V Kursell,Herbert Otto Hermann,"V Kursell, H  O",india,,NA,freiberg school,,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1907,5402,"Lanin, Theodor. Smolensk, RuBland.",Lanin,Theodor,"Lanin, T",russia,,NA,freiberg school,,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1907,5403,"Lerche, Hugo Adolf Hermann Friedrich. Braunschweig.",Lerche,Hugo Adolf Hermann,"Lerche, H  A",germany,,NA,freiberg school,,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1907,5404,"Lille, Nikolaus. Riga, RuBland. Dipl.Ing. 1911.",Lille,Nikolaus,"Lille, N",latvia,Engineer,NA,freiberg school,1911,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1907,5405,"Lotichius, Otto. Frankfurt a. M.",Lotichius,Otto,"Lotichius, O",germany,,NA,freiberg school,,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1907,5406,"Mackiewicz, Miecislaus. Jerka, Posen. Dipl.",Mackiewicz,Miecislaus,"Mackiewicz, M",poland,,NA,freiberg school,,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1907,5407,"Madel, Hans. Dillingen, Bayern. Dipl.Ing.1911.",Madel,Hans,"Madel, H",germany,Engineer,NA,freiberg school,1911,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1907,5408,"Madler, Max Heinrich. Dresden.",Madler,Max Heinrich,"Madler, M  H",germany,,NA,freiberg school,,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1907,5409,"Melixon, Michel. Falciu, Rum. Dipl.Ing. 1913.",Melixon,Michel,"Melixon, M",romania,Engineer,NA,freiberg school,1913,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1907,5410,"Meyer, Emil Constantin Eduard. St. Petersburg.",Meyer,Emil Constantin Eduard,"Meyer, E  C",united states of america,,NA,freiberg school,,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1907,5411,"Meyer, Ralph Adolph. Liverpool, England",Meyer,Ralph Adolph,"Meyer, R  A",united kingdom,,NA,freiberg school,,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1907,5412,"Miclescu, Joan Michael Nicolai. Galati, Rum.",Miclescu,Joan Michael Nicolai,"Miclescu, J  M",romania,,NA,freiberg school,,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1907,5413,"Molls, Eduard Otto. NowaPraga b. Warschau. Deutsch. Reichsangeh. Dipl.Ing. 1913.",Molls,Eduard Otto,"Molls, E  O",poland,Engineer,NA,freiberg school,1913,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1907,5414,"Morgenstern, Carl Felix. BrandE., Sachsen.",Morgenstern,Carl Felix,"Morgenstern, C  F",germany,,NA,freiberg school,,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1907,5415,"Moshaizew, Andreas Lwowitsch. Kusminskaja, RuBland. Dipl.lng. 1912.",Moshaizew,Andreas Lwowitsch,"Moshaizew, A  L",russia,Engineer,NA,freiberg school,1912,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1907,5416,"Dr. Nakagawa, K. Tokio, Japan.",Dr Nakagawa,K Tokio,"Dr Nakagawa, K  T",japan,,NA,freiberg school,,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1907,5417,"de Nicolao, Dino. Padua, Italien.",De Nicolao,Dino,"De Nicolao, D",italy,,NA,freiberg school,,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1907,5418,"Noschkin, Alexius. Melitopol, RuBland. Dipl.Ing.",Noschkin,Alexius,"Noschkin, A",ukraine,Engineer,NA,freiberg school,,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1907,5419,"Dr. Ochs, Felix. Mailand, !tali en. Schweizer Staatsangeh. Dipl.Ing. 1910.",Dr Ochs,,"Dr Ochs,",italy,Engineer,NA,freiberg school,1910,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1907,5420,"Otto, Martin Hermann. Neusalza, Sachsen.",Otto,Martin Hermann,"Otto, M  H",germany,,NA,freiberg school,,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1907,5421,"Peters, Josef. Paderborn, PreuBen.",Peters,Josef,"Peters, J",germany,,NA,freiberg school,,freiberg sachsen,germany,50.9128283,13.341727
