"","id","role","name","lastname","middlename","firstname","simpname","year","yearg","company","capital","text","office","situated","mine","loc","lon","lat"
"133",23070,"Engineer","william bell davies","davies","bell","william","davies, w b",1887,NA,"Sumner Gold Mines Limited",NA,"John Taylor and Sons. William Bell Davies, M.E.",NA,NA,NA,"london",-0.1277583,51.5073509
"134",23350,"Manager","william a verel","verel","a","william","verel, w a",1887,NA,"Tharsis Sulphur And Copper Company",NA,"William A. Verel. Theodore Merz.",NA,NA,NA,"glasgow",-4.251806,55.864237
"135",23350,"Manager","theodore merz","merz",NA,"theodore","merz, t",1887,NA,"Tharsis Sulphur And Copper Company",NA,"William A. Verel. Theodore Merz.",NA,NA,NA,"glasgow",-4.251806,55.864237
"136",23561,"Managers","henry swaield","swaield",NA,"henry","swaield, h",1887,NA,"Tolgullow United Mines Company Limited",NA,"Henry Swaffield. John Taylor and Sons.",NA,NA,NA,"england",-1.1743197,52.3555177
"137",23561,"Managers","john taylor sons","sons","taylor","john","sons, j t",1887,NA,"Tolgullow United Mines Company Limited",NA,"Henry Swaffield. John Taylor and Sons.",NA,NA,NA,"england",-1.1743197,52.3555177
"138",23943,"Managers","h r lewis co","lewi","r","h","lewi, h r",1887,NA,"Tregurtha Downs Mines Limited",NA,"H. R. Lewis and Co.",NA,NA,NA,"london",-0.1277583,51.5073509
"139",24035,"Superintendent","c a hamilton","hamilton","a","c","hamilton, c a",1887,NA,"Union Gold Mining Company",NA,"C. A. Hamilton.",NA,NA,NA,"cannon street b",-94.1313289,36.212454
"140",24392,"Manager","w h williams","williams","h","w","williams, w h",1887,NA,"Van Roi Mining Company Limited",NA,"W. H. Williams.",NA,NA,NA,"london",-0.1277583,51.5073509
"141",24517,"Manager","rudol hinrichsen","hinrichsen",NA,"rudol","hinrichsen, r",1887,NA,"Victoria Diamond Mining Company Beer",NA,"Rudolf Hinrichsen.",NA,NA,NA,"sydney",151.2092955,-33.8688197
"142",24522,"Engineer","francis oats","oats",NA,"francis","oats, f",1887,NA,"Victoria Diamond Mining Company Beer",NA,"Francis Oats.",NA,NA,NA,"sydney",151.2092955,-33.8688197
"143",25124,"Manager","p e harman","harman","e","p","harman, p e",1887,NA,"West Argentine Extensions Limited",NA,"P. E. Harman, F.G.S.",NA,NA,NA,"canada",-106.346771,56.130366
"144",25343,"Engineer","b nelson boyd","boyd","nelson","b","boyd, b n",1887,NA,"West Indian Gold Mining Corporation",NA,"B. Nelson Boyd, M.I.C.E., F.E.G.S. F.G.S., 7, Westminster Chambers, S.W.",NA,NA,NA,"spain",-3.74922,40.463667
"145",26217,"Superintendent","john taylor","taylor",NA,"john","taylor, j",1888,NA,"Alamillos Vlpanyr Limited",NA,"John Taylor. Charles Tonkin.",NA,NA,NA,"london",-0.1277583,51.5073509
"146",26217,"Superintendent","charles tonkin","tonkin",NA,"charles","tonkin, c",1888,NA,"Alamillos Vlpanyr Limited",NA,"John Taylor. Charles Tonkin.",NA,NA,NA,"london",-0.1277583,51.5073509
"147",26391,"Manager","bickord anthony","anthony",NA,"bickord","anthony, b",1888,NA,"Alturas Gold Limited",NA,"Bickford Anthony.",NA,NA,NA,"atlanta",-84.3879824,33.7489954
"148",26397,"Superintendent","j m patterson","patterson","m","j","patterson, j m",1888,NA,"Alturas Gold Limited",NA,"J. M. Patterson.",NA,NA,NA,"atlanta",-84.3879824,33.7489954
"149",27588,"Engineers","tarbutt qacntin","qacntin",NA,"tarbutt","qacntin, t",1888,NA,"Bengal Baragunda Copper Company Limited",NA,"Bird and Co., 30, 8trand, Calcutta. Tarbutt and Qacntin.",NA,NA,NA,"bengal",87.8549755,22.9867569
"150",27590,"Manager","george r tilly","tilly","r","george","tilly, g r",1888,NA,"Bengal Baragunda Copper Company Limited",NA,"Lovelock and H. W. S. Whiffln. George R. Tilly.",NA,NA,NA,"london",-0.1277583,51.5073509
"151",27898,"Metallurgist","j cosmo newbery","newbery","cosmo","j","newbery, j c",1888,NA,"Bishop Creek Gold Mining Company",NA,"J. Cosmo Newbery, B.Sc, C.M.G.",NA,NA,NA,"queensland",142.7027956,-20.9175738
"152",27989,"Managers","william rich","rich",NA,"william","rich, w",1888,NA,"Blue Hills Mining Company",NA,"William Rich. | S. Bennetts.",NA,NA,NA,"camborne",-5.2947749,50.21277
"153",27989,"Managers","s bennetts","bennetts",NA,"s","bennetts, s",1888,NA,"Blue Hills Mining Company",NA,"William Rich. | S. Bennetts.",NA,NA,NA,"camborne",-5.2947749,50.21277
"154",28588,"Manager","s r wilson","wilson","r","s","wilson, s r",1888,NA,"British Broken Hill Proprietary Company",NA,"S. R. Wilson.",NA,NA,NA,"broken",-95.7813885,36.0628961
"155",28778,"Metallurgist","w h patton","patton","h","w","patton, w h",1888,NA,"Broken Hill Proprietary Block Limited",NA,"R, Piper. W. H. Patton. H. H. Schlapp.",NA,NA,NA,"bourne",-70.5989325,41.7412773
"156",28778,"Metallurgist","h h schlapp","schlapp","h","h","schlapp, h h",1888,NA,"Broken Hill Proprietary Block Limited",NA,"R, Piper. W. H. Patton. H. H. Schlapp.",NA,NA,NA,"bourne",-70.5989325,41.7412773
"157",28826,"Managers","john taylor","taylor",NA,"john","taylor, j",1888,NA,"Bruce Land And Mining Company",NA,"John Taylor & Sons",NA,NA,NA,"london",-0.1277583,51.5073509
"158",28905,"Superintendent","john taylor","taylor",NA,"john","taylor, j",1888,NA,"Buena Ventura Company Limited",NA,"John Taylor. Charles Tonkin. Auditors.",NA,NA,NA,"queen street place e",-79.3278595,43.6637879
"159",28905,"Superintendent","charles tonkin","tonkin",NA,"charles","tonkin, c",1888,NA,"Buena Ventura Company Limited",NA,"John Taylor. Charles Tonkin. Auditors.",NA,NA,NA,"queen street place e",-79.3278595,43.6637879
"160",28999,"Manager","john h james","james","h","john","james, j h",1888,NA,"Buller And Basset Tin And",NA,"Captain John H. James.",NA,NA,NA,"london",-0.1277583,51.5073509
"161",29129,"Superintendent","william bell davies","davies","bell","william","davies, w b",1888,NA,"Callao Bis Company Limited",NA,"William Bell Davies. George Eustice.",NA,NA,NA,"london",-0.1277583,51.5073509
"162",29129,"Superintendent","george eustice","eustice",NA,"george","eustice, g",1888,NA,"Callao Bis Company Limited",NA,"William Bell Davies. George Eustice.",NA,NA,NA,"london",-0.1277583,51.5073509
"163",29558,"Manager","norman logan","logan",NA,"norman","logan, n",1888,NA,"Centennial Gold Mine Limited",NA,"Norman Logan.",NA,NA,NA,"wakefield",-71.0723391,42.5039395
"164",30378,"Engineer","joseph hosking","hosking",NA,"joseph","hosking, j",1888,NA,"Colar Central Gold Company Limited",NA,"Joseph Hosking. John Darlington.",NA,NA,NA,"darlington",-79.8761741,34.2998762
"165",30378,"Engineer","john darlington","darlington",NA,"john","darlington, j",1888,NA,"Colar Central Gold Company Limited",NA,"Joseph Hosking. John Darlington.",NA,NA,NA,"darlington",-79.8761741,34.2998762
"166",31471,"Manager","arthur h nield","nield","h","arthur","nield, a h",1888,NA,"Cumberland Coal And Boring Syndicate",NA,"Arthur H. Nield. William Straughan.",NA,NA,NA,"london",-0.1277583,51.5073509
"167",31471,"Manager","william straughan","straughan",NA,"william","straughan, w",1888,NA,"Cumberland Coal And Boring Syndicate",NA,"Arthur H. Nield. William Straughan.",NA,NA,NA,"london",-0.1277583,51.5073509
"168",31580,"Superintendent","john taylor sons","sons","taylor","john","sons, j t",1888,NA,"Cwmystwyth Company Limited",NA,"John Taylor and Sons. J. B. Rowse.",NA,NA,NA,"queen street place e",-79.3278595,43.6637879
"169",31580,"Superintendent","j b rowse","rowse","b","j","rowse, j b",1888,NA,"Cwmystwyth Company Limited",NA,"John Taylor and Sons. J. B. Rowse.",NA,NA,NA,"queen street place e",-79.3278595,43.6637879
"170",31885,"Manager","thomas buckland","buckland",NA,"thomas","buckland, t",1888,NA,"Day Dawn Gold Mines Limited",NA,"Thomas Buckland. Thomas Lester.",NA,NA,NA,"london",-0.1277583,51.5073509
"171",31885,"Manager","thomas lester","lester",NA,"thomas","lester, t",1888,NA,"Day Dawn Gold Mines Limited",NA,"Thomas Buckland. Thomas Lester.",NA,NA,NA,"london",-0.1277583,51.5073509
"172",32836,"Engineers","j taylor co","taylo","taylor","j","taylo, j t",1888,NA,"East Arevalo Mexican Mining Company",NA,"J. Taylor and Co.",NA,NA,NA,"london",-0.1277583,51.5073509
"173",32961,"Engineer","p j ogle","ogle","j","p","ogle, p j",1888,NA,"East India Company For Exploration",NA,"P. J. Ogle.",NA,NA,NA,"glasgow",-4.251806,55.864237
"174",33162,"Engineer","hamilton smith","smith",NA,"hamilton","smith, h",1888,NA,"Effuenta Gold Mines Syndicate Limited",NA,"Hamilton Smith, Jr.",NA,NA,NA,"bolivar",-93.4104749,37.6144838
"175",33310,"Engineer","w mitchell vivian","vivian","mitchell","w","vivian, w m",1888,NA,"Elektron Mount Queensland Gold Mining",NA,"Royal Exchange Bank, Limited. W. Mitchell Vivian.",NA,NA,NA,"canada",-106.346771,56.130366
"176",33673,"Engineer","george grant francis","francis","grant","george","francis, g g",1888,NA,"English Crown Spelter Company Limited",NA,"George Grant Francis, M.E.",NA,NA,NA,"spain",-3.74922,40.463667
"177",33835,"Manager","w michell vivian","vivian","michell","w","vivian, w m",1888,NA,"Etheridge Gold Mining Company Limited",NA,"W. Michell Vivian.",NA,NA,NA,"london",-0.1277583,51.5073509
"178",33837,"Engineer","j m longden","longden","m","j","longden, j m",1888,NA,"Etheridge Gold Mining Company Limited",NA,"Snell, Son, and Greenip. J. M. Longden, Mem. Inst. M.E.",NA,NA,NA,"london",-0.1277583,51.5073509
"179",34037,"Managers","hamilton smith jun","smit","smith","hamilton","smit, h s",1888,NA,"Exploration Company Limited",NA,"Hamilton Smith jun. Edmund Gerard de Crano.",NA,NA,NA,"london",-0.1277583,51.5073509
"180",34037,"Managers","edmund gerard de crano","crano","gerard","edmund","crano, e g",1888,NA,"Exploration Company Limited",NA,"Hamilton Smith jun. Edmund Gerard de Crano.",NA,NA,NA,"london",-0.1277583,51.5073509
"181",34192,"Manager","john taylor","taylor",NA,"john","taylor, j",1888,NA,"Fortuna Company Limited",NA,"John Taylor.",NA,NA,NA,"queen street place e",-79.3278595,43.6637879
"182",34197,"Superintendent","charles tonkin","tonkin",NA,"charles","tonkin, c",1888,NA,"Fortuna Company Limited",NA,"Charles Tonkin.",NA,NA,NA,"queen street place e",-79.3278595,43.6637879
"183",34273,"Manager","w greville wears","wears","greville","w","wears, w g",1888,NA,"French Guayana Exploration Syndicate",NA,"W. Greville Wears.",NA,NA,NA,"chilian",-71.542969,-35.675147
"184",34335,"Manager","arthur hodge","hodge",NA,"arthur","hodge, a",1888,NA,"Fronting And Bolivia Gold",NA,"Arthur Hodge.",NA,NA,NA,"bolivia",-63.588653,-16.290154
"185",34398,"Manager","mark pollard","pollard",NA,"mark","pollard, m",1888,NA,"Fryerscreek Gold Mining Company Limited",NA,"Mark Pollard.",NA,NA,NA,"austin",-97.7430608,30.267153
"186",34827,"Manager","w greville wean","wean","greville","w","wean, w g",1888,NA,"Gold Fields North Queensland Limited",NA,"W. Greville Wean .",NA,NA,NA,"london",-0.1277583,51.5073509
"187",35277,"Managers","m m bridsou frederick","frederick","m","m","frederick, m m",1888,NA,"Great Lakes Mining Company Limited",NA,"M. M. Bridsou and Frederick Falkner. F. Redicliffe and W. H. Rowe.",NA,NA,NA,"london",-0.1277583,51.5073509
"188",35724,"Manager","frederick s","frederic",NA,"frederick","frederic, f",1888,NA,"Halkyn District Mines Drainage Company",NA,"Frederick S, Williams.",NA,NA,NA,"wakefield",-71.0723391,42.5039395
"189",35783,"Engineers","richard brothers","brothers",NA,"richard","brothers, r",1888,NA,"Hamby Mountain Gold Mines Limited",NA,"Richard Brothers.",NA,NA,NA,"london",-0.1277583,51.5073509
"190",36188,"Superintendent","d w mcarthur","mcarthur","w","d","mcarthur, d w",1888,NA,"Humphrey Gully United Gold Mining",NA,"D. W. McArthur, A.M., Inst. C.E.",NA,NA,NA,"new zealand",174.885971,-40.900557
"191",36422,"Managers","james williams davev","davev","williams","james","davev, j w",1888,NA,"Indian Consolidated Gold Company Limited",NA,"Captain James Williams and Captain Davev.",NA,NA,NA,NA,NA,NA
"192",36637,"Engineer","william kitto","kitto",NA,"william","kitto, w",1888,NA,"Isle Man Mining Company Limited",NA,"Captain William Kitto. Potts and Roberts. John Taylor.",NA,NA,NA,"western",-95.7127622,37.0937489
"193",36637,"Engineer","potts roberts","roberts",NA,"potts","roberts, p",1888,NA,"Isle Man Mining Company Limited",NA,"Captain William Kitto. Potts and Roberts. John Taylor.",NA,NA,NA,"western",-95.7127622,37.0937489
"194",36637,"Engineer","john taylor","taylor",NA,"john","taylor, j",1888,NA,"Isle Man Mining Company Limited",NA,"Captain William Kitto. Potts and Roberts. John Taylor.",NA,NA,NA,"western",-95.7127622,37.0937489
"195",37450,"Engineers","thomas h pill","pill","h","thomas","pill, t h",1888,NA,"Luz Mines Mexico Limited",NA,"Thomas H. Pill, M.E. | John Ammann, M.E.",NA,NA,NA,"london",-0.1277583,51.5073509
"196",37450,"Engineers","john ammann","ammann",NA,"john","ammann, j",1888,NA,"Luz Mines Mexico Limited",NA,"Thomas H. Pill, M.E. | John Ammann, M.E.",NA,NA,NA,"london",-0.1277583,51.5073509
"197",37819,"Superintendent","john taylor","taylor",NA,"john","taylor, j",1888,NA,"Linares Lead Mining Company Limited",NA,"John Taylor. Mining Charles Tonkin. Agents.",NA,NA,NA,"linares",-3.6369803,38.0969098
"198",39284,"Engineer","john darlington","darlington",NA,"john","darlington, j",1888,NA,"Mines Company Limited",NA,"Smith, Payne, and Smiths. John Darlington.",NA,NA,NA,"darlington",-79.8761741,34.2998762
"199",39582,"Superintendent","john darlington","darlington",NA,"john","darlington, j",1888,NA,"Montana Company Limited",NA,"Harries, Wilkinson, and Raikcs. John Darlington. Henry Bratnolwr.",NA,NA,NA,"darlington",-79.8761741,34.2998762
"200",39582,"Superintendent","henry bratnolwr","bratnolwr",NA,"henry","bratnolwr, h",1888,NA,"Montana Company Limited",NA,"Harries, Wilkinson, and Raikcs. John Darlington. Henry Bratnolwr.",NA,NA,NA,"darlington",-79.8761741,34.2998762
"201",39753,"Managers","john taylor sons","sons","taylor","john","sons, j t",1888,NA,"Monte Del Oro Mining Company",NA,"John Taylor and Sons.",NA,NA,NA,"london",-0.1277583,51.5073509
"202",39767,"Engineer","william bell davies","davies","bell","william","davies, w b",1888,NA,"Monte Del Oro Mining Company",NA,"William Bell Davies.",NA,NA,NA,"london",-0.1277583,51.5073509
"203",40601,"Superintendent","lewis evans","evans",NA,"lewis","evans, l",1888,NA,"Mysore Reefs Gold Mining Company",NA,"Lewis Evans.",NA,NA,NA,"mysore",76.6393805,12.2958104
"204",40607,"Managers","john taylor sons","sons","taylor","john","sons, j t",1888,NA,"Mysore Reefs Gold Mining Company",NA,"John Taylor and Sons.",NA,NA,NA,"london",-0.1277583,51.5073509
"205",41017,"Manager","w g ramsay","ramsay","g","w","ramsay, w g",1888,NA,"New Akankoo Gold Coast Mining",NA,"W. G. Ramsay.",NA,NA,NA,"london",-0.1277583,51.5073509
"206",41044,"Engineer","josiah t jennings","jennings","t","josiah","jennings, j t",1888,NA,"New Albion Gold Mining Company",NA,"Consolidated Bank, Limited. Josiah T. Jennings. J. A. Skertchly, M.E., F.R.G.S.",NA,NA,NA,"london",-0.1277583,51.5073509
"207",41044,"Engineer","j a skertchly","skertchly","a","j","skertchly, j a",1888,NA,"New Albion Gold Mining Company",NA,"Consolidated Bank, Limited. Josiah T. Jennings. J. A. Skertchly, M.E., F.R.G.S.",NA,NA,NA,"london",-0.1277583,51.5073509
"208",41407,"Manager","george cullin","cullin",NA,"george","cullin, g",1888,NA,"New Emma Silver Mining Company",NA,"George Cullinf .",NA,NA,NA,"aurora",-88.3200715,41.7605849
"209",41613,"Engineer","philip argall","argall",NA,"philip","argall, p",1888,NA,"New Plata Mining And Smelting",NA,"Philip Argall.",NA,NA,NA,"london",-0.1277583,51.5073509
"210",42093,"Managers","richard eado","eado",NA,"richard","eado, r",1888,NA,"New Terras Tin Mining Company",NA,"Richard Eado. James and Co., Grampound Road, Cornw&U.","grampound road cornw",NA,NA,"grampound road cornw",-4.93079,50.317861
"211",42093,"Managers","james co","jame",NA,"james","jame, j",1888,NA,"New Terras Tin Mining Company",NA,"Richard Eado. James and Co., Grampound Road, Cornw&U.","grampound road cornw",NA,NA,"grampound road cornw",-4.93079,50.317861
"212",43172,"Manager","arthur l coiuds","coiuds","l","arthur","coiuds, a l",1888,NA,"Norwegian Zinc Mining Concessions Limited",NA,"Arthur L. CoIUds.",NA,NA,NA,"london",-0.1277583,51.5073509
"213",43229,"Managers","john taylor sons","sons","taylor","john","sons, j t",1888,NA,"Nundydroog Gold Mining Company",NA,"John Taylor and Sons.",NA,NA,NA,"queen street place e",-79.3278595,43.6637879
"214",43455,"Managers","vv martin","martin",NA,"vv","martin, v",1888,NA,"Ooregum Gold Mining Company",NA,"VV. Martin. John Taylor and Sons.",NA,NA,NA,"london",-0.1277583,51.5073509
"215",43455,"Managers","john taylor sons","sons","taylor","john","sons, j t",1888,NA,"Ooregum Gold Mining Company",NA,"VV. Martin. John Taylor and Sons.",NA,NA,NA,"london",-0.1277583,51.5073509
"216",44367,"Engineer","h enield taylor","taylor","enield","h","taylor, h e",1888,NA,"Penmon Quarries Limited",NA,"National Provincial Bank of England, Limited. H. Enfield Taylor, M. Inst. C.E.",NA,NA,NA,"england",-1.1743197,52.3555177
"217",44798,"Manager","john rowe","rowe",NA,"john","rowe, j",1888,NA,"Polyear Tin Mining Company Limited",NA,"Captain John Rowe.",NA,NA,NA,"london",-0.1277583,51.5073509
"218",44846,"Manager","albert hanns","hanns",NA,"albert","hanns, a",1888,NA,"Port Darwin Gold Mining Company",NA,"Albert Hanns.",NA,NA,NA,"london",-0.1277583,51.5073509
"219",44981,"Superintendent","hamilton smith","smith",NA,"hamilton","smith, h",1888,NA,"Port Phillip Gold Company Limited",NA,"Hamilton Smith, Jun. J. F. Brooks.",NA,NA,NA,"london",-0.1277583,51.5073509
"220",44981,"Superintendent","j f brooks","brooks","f","j","brooks, j f",1888,NA,"Port Phillip Gold Company Limited",NA,"Hamilton Smith, Jun. J. F. Brooks.",NA,NA,NA,"london",-0.1277583,51.5073509
"221",45023,"Engineers","rowland j atchorley","atchorley","j","rowland","atchorley, r j",1888,NA,"Priest Transylvanian Hungary Gold Mines",NA,"Dr. Rowland J. Atchorley, Ph.D., F.C.S. | John Waugh, C.E.,",NA,NA,NA,"rowland",-117.8848705,33.9819728
"222",45023,"Engineers","john waugh","waugh",NA,"john","waugh, j",1888,NA,"Priest Transylvanian Hungary Gold Mines",NA,"Dr. Rowland J. Atchorley, Ph.D., F.C.S. | John Waugh, C.E.,",NA,NA,NA,"rowland",-117.8848705,33.9819728
"223",45369,"Manager","t hester","hester",NA,"t","hester, t",1888,NA,"Queensland Reduction And Mining Company",NA,"T. Hester.",NA,NA,NA,"london",-0.1277583,51.5073509
"224",45988,"Engineer","j n longden","longden","n","j","longden, j n",1888,NA,"Rio Del Oro Company Limited",NA,"J. N. Longden, M.A. and M.I.M.E. R. D. Millet.",NA,NA,NA,"london",-0.1277583,51.5073509
"225",45988,"Engineer","r d millet","millet","d","r","millet, r d",1888,NA,"Rio Del Oro Company Limited",NA,"J. N. Longden, M.A. and M.I.M.E. R. D. Millet.",NA,NA,NA,"london",-0.1277583,51.5073509
"226",46068,"Manager","james osborne","osborne",NA,"james","osborne, j",1888,NA,"Rio Tinto Company Limited",NA,"James Osborne.",NA,NA,NA,"london",-0.1277583,51.5073509
"227",46452,"Manager","joshua gibson","gibson",NA,"joshua","gibson, j",1888,NA,"Ross United Gold Mining Company",NA,"Joshua Gibson. William Wylie.",NA,NA,NA,"new zealand",174.885971,-40.900557
