id,type,year,text
32970,person,1922,trust buildings.
32971,cia,1922,"spaldminongt.r se exploration , ltd"
32972,person,1922,"johnnnesbum william, c o bo iltnn and , puerto cabello, venezuela."
32973,cia,1922,"south american copper synd, ltd"
32974,person,1922,"sparks, edward, kensington house, pensford, nr. bristol."
32975,cia,1922,"peusford and bromlev collieries , ltd"
32976,person,1922,"spencer, r. b, new sharlston collieries, near normauton, yorks."
32977,cia,1922,"new sharlstonlollieries , ltd"
32978,person,1922,"stanton, d, a.inst.m.m, burry port, south wales."
32979,cia,1922,"ryland baryteand silica, ltd"
32980,person,1922,"stark, a, aznnlcullar lopper mines, seville, spain."
32981,cia,1922,"seville sulphur and copper , ltd"
32982,person,1922,"steele, w. b, harrow colliery, near burnsley."
32983,cia,1922,barrow hwmatite steel ltd
32984,person,1922,"stephen, g. d,krulzersdorp p.o. box , johannesburg, transvaal."
32985,cia,1922,"west rand consolidated mines, ltd"
32986,person,1922,"stephenson, genrge d, reefton, new zealand."
32987,cia,1922,"blackwnter mines, ltd"
32988,cia,1922,"consolidated ioldclelds of new zealand, ltd"
32989,cia,1922,"progress mines of newealand, ltd nombre"
32990,person,1922,"stevens, freder ck, rose villa. penrhynooch, bow street, r.s.o, cardigansbire,"
32991,cia,1922,consolidated welsh mines. ltd
32992,person,1922,"steward, v. w. w, durban, natal."
32993,cia,1922,south african and general investment and trust ltd
32994,person,1922,"mining and consulting engineers,c."
32995,person,1922,"stewart, h. j , cobalt, ontario, canada."
32996,cia,1922,"crown reserve mining , ltd"
32997,cia,1922,porcupine crown mines. ltd
32998,person,1922,"stewart, john finlay, harmony estate. zoutpan sberg, transvaal."
32999,person,1922,harmony
33000,person,1922,progi ietary
33001,cia,1922,"co, ltd"
33002,person,1922,"stlcht. robert g,inst.m.m, m.a.inst.m.e, queenstown, tasmania."
33003,cia,1922,"mount lyell mining and railway , ltd"
33004,person,1922,"stlckn ey, dr.alfred w, m.a.inst.m.e, pinners hall, austin friars, london,."
33005,cia,1922,"stockbfaeslsdo ,asiatic consolidated, ltd"
33006,person,1922,"gerard august, m.inet.m.m, f.r.g.s, new broad street, london,"
33007,cia,1922,"hudson s consolidated, ltd"
33008,person,1922,"and , lower belgrave street,nrlon, s.w. l."
33009,cia,1922,"stokessa,whee gold mineswest africa , ltd"
33010,person,1922,"c. b, brookman buildings, grenfell street, adelaide."
33011,cia,1922,broken hill south. ltd
33012,person,1922,"stokes, r."
33013,person,1922,"g, d.s.o,.rl.e, m.c, kimberley, cape colony."
33014,cia,1922,"storied,e beers consolidated mines, ltd"
33015,person,1922,"ansistant . b, loohgelly. scotland,"
33016,cia,1922,"stoutl,oohgelly iron and coal cu, ltd"
33017,person,1922,"h. h, m.a.lnst.m.e, douglas, arizona, u.s.a."
33018,person,1922,i r phelps dodge ltd. 
33019,cia,1922,"strout. ernest a, m.a.inst.m.e, guadalupe, zacatecas, mexiltd"
33020,cia,1922,la fe mining ltd
33021,person,1922,"stuart, alan, a.inst.m.m, p.o. box , johannesburg. transvaal."
33022,cia,1922,"stuar tl,ransaal consolidated land and exploration ltd"
33023,person,1922,"boxjohannesburg, transvaal."
33024,cia,1922,"studtm,essinatransvaaldevelopment , ltd"
33025,person,1922,"f, box , bulawayo, rhodesia."
33026,cia,1922,"rhodesia katanga junction railway and mineral c , ltd"
33027,cia,1922,"tanganyika concessions, ltd"
33028,cia,1922,"zambesia exploring , ltd"
33029,person,1922,"sully, john m, m.a.inst.m.e"
33030,person,1922,"santa rita, grant , new mexico, u.s.a."
33031,person,1922,chino cop
33032,person,1922,"sulman and card, london wall, london, e.."
33033,cia,1922,"minerals separation, ltd"
33034,person,1922,sutherland.
33035,person,1922,"m w, m.inst.m.m, m.a.inst.m.e, boulder, west australia."
33036,cia,1922,olden horse shoe estates ltd
33037,person,1922,"sutherland, w. g, m.inst.m.m, fremantle, west australia."
33038,cia,1922,fremantle trading ltd
33039,person,1922,"swete, oswald, ennormeade, st. teath. cornwall."
33040,cia,1922,"swiftt,reburgett consolidated mines, ltd"
33041,person,1922,"t, point lewis, near san francisco, california, u.s.a."
33042,cia,1922,mountain copper ltd
33043,person,1922,"taylorjohnand sons,"
33044,person,1922,"queen street place, london, london"
33045,cia,1922,"anantapur gold field, ltd"
33046,cia,1922,"anatolia serdjiler synd, ltd"
33047,cia,1922,"anglogeneral exploration, ltd"
33048,cia,1922,"balaghat gold mines, ltd"
33049,cia,1922,cape copper ltd
33050,cia,1922,"champion reef gold mines of india, ltd"
33051,cia,1922,"cordoba copper , ltd"
33052,cia,1922,"gold fields of mysore and general exploration, ltd"
33053,cia,1922,"indian mines development synd, ltd"
33054,cia,1922,"jibn tilanan tapur gold mines, ltd"
33055,cia,1922,mount boppy. ltd
33056,cia,1922,mysore gold mining ltd
33057,cia,1922,"north anantapur gold mines, ltd"
33058,cia,1922,"nnndydrooir mines, ltd"
33059,cia,1922,ooregum gold mining ltd
33060,cia,1922,"of india, ltd"
33061,cia,1922,"ouro preto gold mines of brazil, ltd"
33062,cia,1922,"sudan gold field, ltd"
33063,cia,1922,"taylor, m. t, fast pool mine, carn brea, r.s.o.,cornwall.east pool and agar, ltd"
33064,cia,1922,"taylor,. h, suowdown colliery, nonington, kent.snowdown colliery, ltd"
33065,cia,1922,"teeple, john e, of new york, u.s.a.americanlrona ltd. tolfor william h, bothwell street, glasgow.ilsons and clyde coal ltd"
33066,cia,1922,"tolford, william, paracala, philippine islands.philippine dredpzes, ltd"
33067,cia,1922,"thom, j., box, llrakpan. transvaal.south african coal estateswitbank , ltd"
33068,cia,1922,"thomas and davey, cambrian buildings, cardiff.welsh navigation steam coal , ltd"
33069,cia,1922,"thomas, e. g, p.o. box , johannesburg, transvaal. southern van ryn beef gold mining, ltd"
33070,cia,1922,"thomas. g. e,cambrian place. swansea.graigolo merthyr , ltd"
33071,cia,1922,"thomaa, g. l, glorzue, s.o, pembroke.glogue slate quarrie. ltd"
33072,cia,1922,"thomas. p. h,. broadway, new york, u.s.a.thomcahsil,e exoloration ltd"
33073,cia,1922,"w, bedwas navigation colliery, bedwas, near caerphilly. south wales.bedwas navigation colliery ltd"
33074,cia,1922,"thomas, william, askern colliery, near doncaster.aekern coal and iron , ltd"
33075,cia,1922,"imining manual nk mininq year book.thomas, w. r,i euk, kirkland lake ilis rict, ontario, canada.kirkland lake proprietary , ltd"
33076,cia,1922,"thompson, d. a, tarquali gold coast, west africa.taquah mining and exploration co , ltd"
33077,cia,1922,"thomson, capt. alexanderv alexander, e o r. williauiswtndv , friars houso, new. i s i i anew blreen, londum e c brhodesia katanza junctinn railway and mineral , lin.tanganyikaconoessions, ltd"
33078,cia,1922,"zambesia exploring , ltd"
33079,cia,1922,"thomson, a., wankie, rhodesia.wankie col liery ltd"
33080,cia,1922,"homson, a. t, manvers main collieries, wath upon dearne, yorkshire.manvers main collieries, ltd"
33081,cia,1922,"thomson, s. g, m.a.inst.m.e, room, exchange place, new yorku.s.a. kirkland lake proprietary , ltd"
33082,cia,1922,"ihorburn, j. a, heidelburg, transvaal.coronation svnd, ltd"
33083,cia,1922,"horne, v. a, idaho city,boise county, u.s.a. bulawayo and general, exploration ltd"
33084,cia,1922,"thorp. a, and , s, great winchester street, london, london.hampton properties, ltd"
33085,cia,1922,"hunder, bernard w, ipoh, perak, federated malay states.kramat pulai, ltd"
33086,cia,1922,"thurston g. h, old jewry, london, london,new consolidated gold fields, ltd"
33087,cia,1922,"mechanical engineer in london, i oennesen, t, grootfontein, south west africa.south west africa , ltd i onkin, j,lregardock, bugle. cornwall.carbis china olav and brick , ltd"
33088,cia,1922,"toronto general trust corporation, bay st eet, toronto, cmwlnifiissing mines ltd"
33089,cia,1922,"tosh, l, ulverston, lancasbire.north lonsdale iron and steel , ltd"
33090,cia,1922,"tourret, m, rue vignon, pars.geduld propriev ary mines, ltd"
33091,cia,1922,"modderfontein deep levels, ltd"
33092,cia,1922,princess estate and gold mining ltd
33093,cia,1922,"tudor gold mining , ltd"
33094,cia,1922,"union ltd. , ltd"
33095,cia,1922,"van dyk proprietary mines, ltd"
33096,cia,1922,"townsend and , chemulpo, korea, v oriental consolidated mining ltd"
33097,cia,1922,"tromellen, h. j, g eat st. helens, lond in, london.denabv and cadeby main collieries, ltd"
33098,cia,1922,"troquet, pierre,. london wall buildings, london, london.central mining and inves ment ltd. , ltd"
33099,cia,1922,"trousdell. c. f, jnlltt. via loko, northern nigeria.bisichi tin ltd"
33100,cia,1922,"nigeria , ltd"
33101,cia,1922,"turnbull, robert, temoh, perak, federated malay states.southern porek dredging, ltd tumbull, b. t, and , lloyd s avenue, london, e ..westport coal , ltd"
33102,cia,1922,"turner, e. p, great fenton gollieries, stoke on trent, staffs.stafford coal and iron , ltd"
33103,cia,1922,"turner, scott, m.a.inst,m.e, bank of hamilton buildinz. toronto, ontario, gan d mmimz cnrpn. of canada. ltd"
33104,cia,1922,"turner, william j, m.a.inst.m.e , rancagua, chile, s. americabrad on conner ltd"
33105,cia,1922,"assistant mumlger . tutt, charles james. p.o. box, johannesburg, transvaal.south african nitrate and potash , ltd"
33106,cia,1922,"southern van rvn reef gold mining , ltd"
33107,cia,1922,"tuttle. arthur l, m.a.inst.m.e, broadway, new york, u.s.a.tennessee copper. tyler, w. s . aisnhui estate, tarkwa, gold coast colony.west african gold mines and estates, ltd"
33108,cia,1922,"union corporation, ltd"
33109,cia,1922,"main street, box , johannesburg.geduld proprietary mines, ltd"
33110,cia,1922,"vail, herbert eugene, m.inst.m.m, m.a.inst.m.e, fimiston, western australia.lake view and star, ltd"
33111,cia,1922,"van ess, thomas w, m.a.inst.m.e, unsan district, chosenkorea , asia.oriental consolidated mining ltd"
33112,cia,1922,"asritani manager .van eyssen, j. l, smiths mine, barkly west. cape colony.frank smith diamond estates and exploration , ltd"
33113,cia,1922,"van han, william steains,MIT, gail s buildings, quayside, newcastle on tyne alter scott, ltd"
33114,cia,1922,"volga g, rue de la chansellerie, brussels.union minire du haut katanga. vincent, jesse,on . mexico.mexico mines of el oro, ltd"
33115,cia,1922,"vincent, major t. h, mount zeehan, tasmania.mount zeehantasmaniasilver lead mines, ltd"
33116,cia,1922,"vivian. j. f. g, morriston, p.o, southern india.north anantapur gold mines, ltd"
33117,cia,1922,"unvnwg . vu colgytrnve engineers, jr, sir wainwright. william e, m.a.lnst.m.e, collins house, collins street, melbourne,walesb,roken hill south, ltd"
33118,cia,1922,"australia henry thomas, bank chambers, castle square. swansea,celtic collieries. ltd"
33119,cia,1922,"walker, hugh.scottish gympie gold mines, ltd"
33120,cia,1922,"walker, robert thoma ,w, buchanan street, glasgow.glenesk colliery, ltd"
33121,cia,1922,"wallace, w, dwarsfontsin, nn. h , pretoria district, transvaal.transvaal silver ann base metals, ltd"
33122,cia,1922,"wallace, w, shamva. near salisbury, rhodesia.waltesrhsa,mva mines, ltd"
33123,person,1922,"w. h, ogies coll cry, middlehurg, transvaal."
33124,cia,1922,"walttowne,efao.ntje,in uniied coulq ilbs, ltd"
33125,person,1922,"box, crow.i mines, johannesburg, transaal."
33126,cia,1922,"wardc,rown mines, ltd"
33127,person,1922,"harry, rhosesmor mine. rhydmwyn, near mold."
33128,cia,1922,"wardh,ast halkyn mining ltd"
33129,cia,1922,"p., lewis merthyr coiiierieatrehatcd, mar pontypridd, glam. watsolenw, is merthyr consolidated collieries, ltd"
33130,person,1922,"a. b, as oc,ini t.m.m, axiin, gold coast colony."
33131,cia,1922,"watssoanw,hej.e gold mineswest africa , ltd"
33132,person,1922,"l, mount mulligan, north queensland, australia."
33133,person,1922,"chillagne, lvd. watson, it. b, m.a.inst.m b, cobalt, ontario. canada."
33134,cia,1922,"mokinley darragh savage mines of cobalt, ltd"
33135,cia,1922,nipissing mines ltd
33136,person,1922,"waugh, p. j. roy, sui gei siput, perak, federated malay states."
33137,cia,1922,"way, amuningperakrubber and tin ltd"
33138,cia,1922,"new kleini ontein, ltd"
33139,person,1922,"ruildings, johannesburg, transvaal. wayland, r. g, treadwell, douglas island, alasli a, u.s.a."
33140,cia,1922,alaska mexican gold minine ltd
33141,cia,1922,"alaskalreadwell gold mining . webba,laska united gold mining ltd"
33142,person,1922,"a. l, turk wa, gold coast colony."
33143,cia,1922,"fanti consolidated mines, ltd"
33144,person,1922,"webster, john p. b, m.a.inst.m.e,pinners hal , austin friars, london, london."
33145,cia,1922,"weigraulsls.o asia ic consolilia ed, ltd"
33146,person,1922,"arthur r, m.inst.m.m, m.a.inst.m.e, suan mine, flolknl, whang hai province,"
33147,cia,1922,"weir,seoul mining ltd"
33148,person,1922,"koiem geor e, m.a.inst.m.e, collins street, melbourne, victoria, australia."
33149,cia,1922,"north rokc n hill, ltd"
33150,person,1922,"welh tven, alfred. m.inst. i.m, m.a.inst.m.e, pukchin, unsan district, chosen korl u,l,"
33151,cia,1922,oriental consolidated mining ltd
33152,person,1922,"wells, e. f. v, oouies colliery, middlehurg, transvaal."
33153,cia,1922,"wesstewlse,efoj.ntjem l nited collieries. ltd"
33154,person,1922,"johannesburg, transvaal."
33155,cia,1922,"robinson deep, ltd"
33156,person,1922,"westervelt. williain young, m.a.inst.m.e, fifth avenue, new york city, u.s.a."
33157,cia,1922,"whendtnecrk,town sulphur, copper and iron ltd"
33158,person,1922,"edmund cook, pinners hal , austin friars, london, london."
33159,cia,1922,"kirkland lake exploration, ltd"
33160,person,1922,"wheeler, a. b,.a im t.m.e, room , broadway, new york, u.s.a."
33161,person,1922,"union miniere du hnutkatanga. wheeler, burr, m.a.lnst.m.e, chiquicamata, via antofagasta, chile, south america."
33162,cia,1922,"whitech,ile exploration ltd"
33163,person,1922,john arthur.
33164,person,1922,"whitemhoezaamdb,ique .manager of paris committee . p. g, nnraguta, nigeria."
33165,cia,1922,"whiteshyobuussey,nd, ltd"
33166,person,1922,"james, m.inst, i.m, village deep mine, johannesburg, transvaal."
33167,cia,1922,"whitevillelayge, deep, ltd"
33168,person,1922,"eugene bl, m.a.l nst.m.e, warren, aria, u.s.a."
33169,cia,1922,calumet and arizona mining ltd
33170,person,1922,"whitton, h, the crescent, king sireet, leicester."
33171,cia,1922,"whitwcleoarrtyh,mines, ltd"
33172,person,1922,"w., assc.m.lnst.c.e, kofiyfontein, orange free state."
33173,cia,1922,"koifylontein mines, ltd"
33174,person,1922,"wilkinson, david, a.r.s.m, m.inst.m.m, box , johannesburg, transvaal."
33175,person,1922,"breyteu cnllivrios, l d."
33176,cia,1922,"marievale nigel gold mines and estate, ltd"
33177,cia,1922,"new consolidated gold fields, ltd"
33178,person,1922,consul ting engineer in transvaal .
33179,cia,1922,"robinson deep, ltd"
33180,cia,1922,"simmer and jack proprietary mines, ltd"
33181,cia,1922,sub nigel. ltd
33182,person,1922,"williams a. d, wells, christchurch, new zealand."
33183,cia,1922,"wiimiiiunew zeiinwicolliery, ltd"
33184,person,1922,"williams, a. stanley, m.inst.m.m, jos, northern nigeria."
33185,cia,1922,jos tin a eanigeria . ltd
33186,cia,1922,"willialmowse,r bisieninigeriatin mines, ltd"
33187,person,1922,"alphens fuller. m.inst.m.m, m.a.inst.m.e, park brad, kimberliyflape"
33188,cia,1922,"de beers consolidated mines, ltd"
33189,person,1922,"colony. williams, e., abertridwr, glamorgan."
33190,cia,1922,windsor steam coal ltd asllh.
33191,person,1922,"mining and consulting engineers, he,"
33192,person,1922,"williams, j. b, hafod copper works, wnnsea."
33193,cia,1922,"vivien and sons, ltd"
33194,person,1922,"assistant manager . williams, l. a, franklin street, adelaide, south australia."
33195,cia,1922,"broken hill proprietary, ltd"
33196,person,1922,"williams, leslie ballesat, m.inst.m.m, yuanrni, east murchison, western australia."
33197,cia,1922,"yuanmi gold mines, ltd"
33198,person,1922,"williams, r. e, ladies mile. remucca, auckland, new zealand."
33199,cia,1922,"waihi gold mining , ltd"
33200,person,1922,"williamsrobertand , friars house, new broad street, london, london."
33201,cia,1922,"bhodesia katanga junction railway and mineral , ltd"
33202,cia,1922,"tanganyika concessions, ltd"
33203,person,1922,"wil lia zmamsb,estia, eaxlbpiloonrinczoll i e ri.e. sl.tdp.onlypridd, south wales."
33204,cia,1922,"williaamlbisoonns,team coal ltd"
33205,person,1922,"g, caxton house, tothill street, westminsl er, landon, s.w. l."
33206,cia,1922,"gtaveley coal and iron , ltd"
33207,person,1922,"williamson, s. b, broadway, new york, u.s.a."
33208,cia,1922,"wll llfl ,hilheeenxrpylosratetiaovnenscoon, wear dale lead mines, wear dale, ltd"
33209,person,1922,durham.
33210,cia,1922,"wll sowne,ar djale lead , ltd"
33211,person,1922,"pontyclnn, ll mtrisant, glam."
33212,cia,1922,"wll flocna,rdwiff. navigation colliery , ltd"
33213,person,1922,"r, m.i.m.e, woodlane colliery, smalley, near derby."
33214,cia,1922,"winoeneyw, kilburn colliery, ltd"
33215,person,1922,"a. w, blockmine. broken hill, new south wales."
33216,cia,1922,"blockmisima gold mines, ltd"
33217,person,1922,"wise h. j, a.m.p. chambers, elizabeth street, hobart, tasmania."
33218,cia,1922,"longkah harbour tin dredginlz , ltd"
