"id","company"
"amm66630","colusa parrot mining smelting company"
"amm66758","india gold mining company"
"amm66760","india gold mining company"
"amm66790","julia mining milling company"
"amm66892","mount thompson gold mining a milling company"
"amm66900","neihart silver mines winston "
"amm66901","neihart silver mines winston "
"amm66902","neihart silver mines winston "
"amm66914","new mine sapphire syndicate moore fergus company"
"amm66917","new york montana testing a engineering company"
"amm66980","rose consolidated mines company"
"amm67046","snow storm mining company"
"amm67050","snow storm mining company"
"amm67120","western smelting power company"
"amm67121","western smelting power company"
"amm67122","western smelting power company"
"amm67123","western smelting power company"
"amm67124","western smelting power company"
"amm67141","carney coal company"
"amm67350","andes silver mining company"
"amm67351","andes silver mining company"
"amm674","grand traverse arizona m company"
"amm67485","belen mining company"
"amm67490","belen mining company"
"amm675","grand traverse arizona m company"
"amm67619","continental fuel company"
"amm67620","continental fuel company"
"amm67893","jefferson gold ii silver m company"
"amm67963","longfellow gold mining m company"
"amm68015","macnamara mining g milling company"
"amm68016","macnamara mining g milling company"
"amm68026","majuba silver tin a copper mines company"
"amm68028","majuba silver tin a copper mines company"
"amm68029","majuba silver tin a copper mines company"
"amm68030","majuba silver tin a copper mines company"
"amm68259","nevada progressive gold m company"
"amm68260","nevada progressive gold m company"
"amm68261","nevada progressive gold m company"
"amm68325","orleans mining company"
"amm68333","irazein mines company"
"amm68535","grandma consolidated mines company"
"amm68582","tramp consolidated mining company"
"amm68585","comstock superior mining company"
"amm68587","comstock superior mining company"
"amm68588","comstock superior mining company"
"amm68675","controlled by american smelting refining company"
"amm68676","controlled by american smelting refining company"
"amm68677","controlled by american smelting refining company"
"amm68791","wyoming mining company"
"amm68793","wyoming mining company"
"amm6893","jupiter gold mining company"
"amm6894","jupiter gold mining company"
"amm6895","jupiter gold mining company"
"amm68993","vulcan detinninc company"
"amm68994","vulcan detinninc company"
"amm68995","vulcan detinninc company"
"amm69033","black hawk cons mines company"
"amm69035","black hawk cons mines company"
"amm69036","black hawk cons mines company"
"amm69067","calumet arizona mining company"
"amm69068","calumet arizona mining company"
"amm69069","calumet arizona mining company"
"amm69070","calumet arizona mining company"
"amm69073","calumet arizona mining company"
"amm69074","calumet arizona mining company"
"amm69130","chinook coal company"
"amm69146","eclipse mining company"
"amm69147","eclipse mining company"
"amm69150","eclipse mining company"
"amm6927","tindene company"
"amm6928","tindene company"
"amm69301","equity mining company"
"amm69312","ozark smelting mining company"
"amm69313","ozark smelting mining company"
"amm69314","ozark smelting mining company"
"amm69317","ozark smelting mining company"
"amm69320","ozark smelting mining company"
"amm6942","commercial mining company"
"amm6943","commercial mining company"
"amm69431","company mentmore quen points coal company raton stevens mine fruit"
"amm6944","commercial mining company"
"amm69744","controls national zinc company"
"amm69802","coal mines"
"amm69956","iron mines"
"amm69962","koley mines and exploration ltd"
"amm7","iron mines"
"amm70061","wickwire steel company"
"amm70062","wickwire steel company"
"amm70065","wickwire steel company"
"amm70069","wickwire steel company"
"amm70070","wickwire steel company"
"amm70071","participants bunker hill sullivan m company"
"amm70129","everton mining development company"
"amm70130","everton mining development company"
"amm70243","eagle picher lead company"
"amm70250","eagle picher lead company"
"amm70274","harrisburg mining a milling company"
"amm70360","oklahoma woodchuck z l company"
"amm70361","oklahoma woodchuck z l company"
"amm70362","oklahoma woodchuck z l company"
"amm70363","oklahoma woodchuck z l company"
"amm70420","skelton lead a zinc company"
"amm70422","skelton lead a zinc company"
"amm70427","standard zinc mining company"
"amm7047","beck tunnel cons mining company"
"amm70498","wingfield manor colliery company"
"amm70500","wingfield manor colliery company"
"amm70652","nellie wright mine gold hill "
"amm70685","success mining company"
"amm70690","success mining company"
"amm70744","aluminium ore company"
"amm70746","northern aluminium company"
"amm70810","aniérican bauxite company"
"amm70811","demerara bauxite company"
"amm7089","star mining company"
"amm70923","american phosphate company"
"amm71189","utah copper company"
"amm71192","power company"
"amm71194","m company"
"amm71205","company santaquin granite copper company beaver granite m m co "
"amm71222","company sandy wedge gold m m company marysvale western pacific"
"amm71476","judge mining a smelting company"
"amm71480","judge mining a smelting company"
"amm71660","iron blossom cons mining company"
"amm71926","south standard witwatersrandt gold mine"
"amm71930","south standard witwatersrandt gold mine"
"amm72085","utah metal tunnel company"
"amm72086","utah metal tunnel company"
"amm72090","utah metal tunnel company"
"amm72161","yankee consolidated mining company"
"amm7227","star consolidated mines company"
"amm7228","star consolidated mines company"
"amm72476","amalgamated copper company"
"amm72544","c r mining company"
"amm72637","great metals mining i milling company"
"amm72640","great metals mining i milling company"
"amm72655","imperial copper company"
"amm72656","imperial copper company"
"amm72683","carmen mining company"
"amm72685","carmen mining company"
"amm72806","cons mining a smelting company"
"amm72956","central coal coke company"
"amm72960","central coal coke company"
"amm73094","roslyn coal a coke company"
"amm73095","roslyn coal a coke company"
"amm73096","roslyn coal a coke company"
"amm73194","cahoon mine baraboo wisconsin mgp"
"amm73196","cahoon mine baraboo wisconsin mgp"
"amm73333","wisconsin wisconsin zinc company"
"amm73357","colorado fuel iron company"
"amm73358","colorado fuel iron company"
"amm73359","colorado fuel iron company"
"amm73360","colorado fuel iron company"
"amm73362","colorado fuel iron company"
"amm73363","colorado fuel iron company"
"amm73395","gould milling a leasing company"
"amm73500","diamond coal coke company"
"amm73501","subsidiary of anaconda copper mining company"
"amm73507","subsidiary of anaconda copper mining company"
"amm73510","subsidiary of anaconda copper mining company"
"amm73589","subsidiary of union pacific r company"
"amm73590","subsidiary of union pacific r company"
"amm73600","subsidiary of union pacific r company"
"amm7365","iron mines"
"amm73677","a lberta block coal company"
"amm73680","a lberta block coal company"
"amm73867","rosedale coal a clay products company"
"amm73869","rosedale coal a clay products company"
"amm73870","rosedale coal a clay products company"
"amm73895","stu rgeon cons collieries ltd"
"amm73958","subsidiary of american metal company"
"amm73959","subsidiary of american metal company"
"amm73960","subsidiary of american metal company"
"amm73985","queen bess mines company"
"amm73989","queen bess mines company"
"amm73990","queen bess mines company"
"amm74","alamo consolidated mining milling company"
"amm7401","apollo consolidated mining company"
"amm74012","reco mining milling company"
"amm7402","apollo consolidated mining company"
"amm74035","silver bar mining company"
"amm74068","skeena mining a milling company"
"amm74070","skeena mining a milling company"
"amm74183","canadian western steel corporation ltd"
"amm74184","canadian western steel corporation ltd"
"amm74190","canadian western steel corporation ltd"
"amm74236","gran by cons mining s g p company"
"amm74238","gran by cons mining s g p company"
"amm74240","gran by cons mining s g p company"
"amm74262","subsidiary of pacific coast company"
"amm74263","subsidiary of pacific coast company"
"amm74264","subsidiary of pacific coast company"
"amm74270","subsidiary of pacific coast company"
"amm74301","commercial gold mining company"
"amm74309","northern copper company"
"amm74342","minudie coal company"
"amm744","humboldt mining company"
"amm74429","sherbrooke mines power company"
"amm74430","sherbrooke mines power company"
"amm74465","inverness gold mining company"
"amm745","humboldt mining company"
"amm7459","index mining milling company"
"amm74967","gruss mining company"
"amm74969","gruss mining company"
"amm74970","gruss mining company"
"amm74995","henderson mining company"
"amm75","alamo consolidated mining milling company"
"amm75085","kingdon mining smelting mfg company"
"amm75090","kingdon mining smelting mfg company"
"amm75111","chambers ferland mining company"
"amm75150","subsidiary of general asphalt company"
"amm75151","subsidiary of general asphalt company"
"amm75277","national graphite company"
"amm75280","national graphite company"
"amm75335","nipissinq mines company"
"amm7557","iron mines"
"amm75629","west dome consol idated mines ltd"
"amm75727","british minerals and shipping ltd"
"amm7581","spring valley iron company"
"amm75810","marodian gold mining company"
"amm7582","spring valley iron company"
"amm7583","spring valley iron company"
"amm7584","zinc lead mines"
"amm7589","capital mining tunnel company"
"amm7590","capital mining tunnel company"
"amm7605","helena gold mines company"
"amm7606","helena gold mines company"
"amm76074","buena tierra mining company"
"amm76076","buena tierra mining company"
"amm76077","buena tierra mining company"
"amm76078","buena tierra mining company"
"amm76079","buena tierra mining company"
"amm76080","buena tierra mining company"
"amm76105","dos cabezas mine nuevas casas grandes"
"amm76184","san juan mine cusihuiriachic fop"
"amm76187","san juan mine cusihuiriachic fop"
"amm76246","nazareno catasilla m company"
"amm76262","providence tin mines ltd"
"amm76308","mexican coal coke company"
"amm76310","mexican coal coke company"
"amm76346","a vino mines ltd"
"amm76348","a vino mines ltd"
"amm7639","morfa mining company"
"amm7640","morfa mining company"
"amm76416","sonora mining company"
"amm76461","esperanza mining company"
"amm76470","esperanza mining company"
"amm76548","maravillas san francisco mining milling company"
"amm76650","amparo mining company"
"amm76652","amparo mining company"
"amm76660","amparo mining company"
"amm7667","rawley mining company"
"amm7668","rawley mining company"
"amm76717","mexico mines company"
"amm76719","mexico mines company"
"amm76720","mexico mines company"
"amm76944","republican mining a milling company"
"amm76952","american smelting refining company"
"amm76953","american smelting refining company"
"amm76954","american smelting refining company"
"amm76960","american smelting refining company"
"amm77023","mexican candelaria company"
"amm77026","mexican candelaria company"
"amm77029","mexican candelaria company"
"amm77030","mexican candelaria company"
"amm77114","babacanora mine a rizpe mgp"
"amm77122","canan ea consolidated copper company"
"amm77245","pedrazzini mines golddtsllver m company"
"amm77248","pedrazzini mines golddtsllver m company"
"amm77249","pedrazzini mines golddtsllver m company"
"amm77250","pedrazzini mines golddtsllver m company"
"amm77390","alaska endicott m lning dc milling company"
"amm77391","alaska endicott m lning dc milling company"
"amm77394","alaska endicott m lning dc milling company"
"amm7754","north western expldation company"
"amm7755","north western expldation company"
"amm77553","rush a brown mine kasaan mgp"
"amm77581","wild goose mining trading company"
"amm77583","wild goose mining trading company"
"amm77599","alaska mines corporation valdez "
"amm77600","alaska mines corporation valdez "
"amm77601","american dredge bdg construction company"
"amm77623","candle creek gold mining dredging company"
"amm77693","uplift mining dredging company"
"amm77766","alleghany mining company"
"amm77767","alleghany mining company"
"amm77768","alleghany mining company"
"amm77769","alleghany mining company"
"amm77770","alleghany mining company"
"amm77773","alleghany mining company"
"amm77774","alleghany mining company"
"amm77796","anaconda copper mining company"
"amm77797","anaconda copper mining company"
"amm77798","anaconda copper mining company"
"amm77799","anaconda copper mining company"
"amm77800","anaconda copper mining company"
"amm77801","anaconda copper mining company"
"amm77940","austerlitz mine r blanco via arivaca lgp"
"amm77942","austerlitz mine r blanco via arivaca lgp"
"amm78196","gold silver copper shaft steam power and compressor men telluride mining milling dev company"
"amm78200","gold silver copper shaft steam power and compressor men telluride mining milling dev company"
"amm78294","gilpado mining company"
"amm78320","gold prince mines animas forks san juan company"
"amm78450","anaconda copper mining company"
"amm78451","anaconda copper mining company"
"amm78454","anaconda copper mining company"
"amm78457","anaconda copper mining company"
"amm78460","anaconda copper mining company"
"amm78511","copper gold silver adits steam and compressor developing daisell mining milling company"
"amm78512","copper gold silver adits steam and compressor developing daisell mining milling company"
"amm78513","copper gold silver adits steam and compressor developing daisell mining milling company"
"amm78529","cochise consolidated copper company"
"amm78530","cochise consolidated copper company"
"amm78634","afliliation of m a hanna company"
"amm78666","miami mining milling company"
"amm78667","miami mining milling company"
"amm78670","miami mining milling company"
"amm7880","evelyn gold mining company"
"amm7881","evelyn gold mining company"
"amm7882","evelyn gold mining company"
"amm78880","copper basin mining company"
"amm78928","ploma king mines company"
"amm78929","ploma king mines company"
"amm78930","ploma king mines company"
"amm78931","ploma king mines company"
"amm78935","ploma king mines company"
"amm79151","southern arizona mining company"
"amm79313","tuscumbiamining milling company"
"amm79315","tuscumbiamining milling company"
"amm79494","amador gold mine ltd"
"amm79526","american trona corpn"
"amm79546","arcadia mine greenville lc"
"amm79548","arcadia mine greenville lc"
"amm79781","city of six mine downieville lc"
"amm80009","gibraltar consolidated gold mines ltd"
"amm80010","gibraltar consolidated gold mines ltd"
"amm80179","giant mining company"
"amm80180","giant mining company"
"amm80237","lincoln silver mines company"
"amm80239","lincoln silver mines company"
"amm80240","lincoln silver mines company"
"amm80296","fremont consolidated mining company"
"amm80300","fremont consolidated mining company"
"amm80503","east band gold company"
"amm80541","el oro dredging company"
"amm80544","el oro dredging company"
"amm80546","raven mining company"
"amm80547","raven mining company"
"amm80550","raven mining company"
"amm80689","parkfield quicksilver mine parkfield lgp"
"amm80699","rawhide gold mining company"
"amm80700","rawhide gold mining company"
"amm80723","rising hope mine placerville lgp"
"amm80949","sunshine mining milling company"
"amm80950","sunshine mining milling company"
"amm80985","trask a coffer mining company"
"amm81086","washington mines company"
"amm81306","allied gold mines ltd"
"amm81313","american fluorspar company"
"amm81318","american smelting refining company"
"amm81319","american smelting refining company"
"amm81320","american smelting refining company"
"amm81321","american smelting refining company"
"amm81324","american smelting refining company"
"amm81325","american smelting refining company"
"amm81326","american smelting refining company"
"amm81327","american smelting refining company"
"amm81328","american smelting refining company"
"amm81330","american smelting refining company"
"amm81340","american smelting refining company"
"amm81464","broderick mining milling company"
"amm81532","colorado gilpin gold radium m company"
"amm81533","colorado gilpin gold radium m company"
"amm81534","colorado gilpin gold radium m company"
"amm81535","colorado gilpin gold radium m company"
"amm81565","commonwealth silver mines company"
"amm81588","cripple creek consolidated mines ltd"
"amm81590","cripple creek consolidated mines ltd"
"amm81652","dolores silver mines inc dunton "
"amm8166","helen mining company"
"amm8167","helen mining company"
"amm8168","helen mining company"
"amm81700","westlake mining company"
"amm81703","edna forest mining milling company"
"amm81706","electric power steam shovel electric locomotives men liberty mining company"
"amm81863","golden cycle mining company"
"amm81865","golden cycle mining company"
"amm81866","golden cycle mining company"
"amm81870","golden cycle mining company"
"amm82","alaska copper company"
"amm82022","lewis mountain mining d milling company"
"amm82024","lewis mountain mining d milling company"
"amm82116","marion mines mills company"
"amm82117","marion mines mills company"
"amm82120","marion mines mills company"
"amm82167","mineral county mining a milling company"
"amm82170","mineral county mining a milling company"
"amm82222","mountain top mining company"
"amm8223","mount read mining company"
"amm8224","mount read mining company"
"amm8225","mount read mining company"
"amm8226","mount read mining company"
"amm82271","ukulunda mining and smelting company"
"amm82294","ophir gold mines reduction company"
"amm82324","ouray smelting refining company"
"amm82325","ouray smelting refining company"
"amm82326","ouray smelting refining company"
"amm82342","passifloramining milling company"
"amm82344","passifloramining milling company"
"amm82345","passifloramining milling company"
"amm82352","pennsylvania colorado mining t d m company"
"amm82353","pennsylvania colorado mining t d m company"
"amm82354","pennsylvania colorado mining t d m company"
"amm82432","querida gold mines company"
"amm8245","palmarejo and mexican gold fields"
"amm8246","palmarejo and mexican gold fields"
"amm8247","palmarejo and mexican gold fields"
"amm82476","red mountain silver mines ltd"
"amm82501","richmond hill mining m a leasing company"
"amm82502","richmond hill mining m a leasing company"
"amm82503","richmond hill mining m a leasing company"
"amm82504","richmond hill mining m a leasing company"
"amm82532","roosevelt mines electric company"
"amm82541","rose nichol gold mining company"
"amm82553","st george mining company"
"amm82554","st george mining company"
"amm82669","affiliation of smuggler union mining company"
"amm82670","affiliation of smuggler union mining company"
"amm82671","affiliation of smuggler union mining company"
"amm8271","san cristobal copper company"
"amm82732","silverado mining company"
"amm82736","summit copper mining a milling company"
"amm82737","summit copper mining a milling company"
"amm82740","summit copper mining a milling company"
"amm82790","twin ports a empire mining company"
"amm82792","twin ports a empire mining company"
"amm82793","twin ports a empire mining company"
"amm82794","twin ports a empire mining company"
"amm83","alaska copper company"
"amm83052","black canon coal g fuel company"
"amm83054","black canon coal g fuel company"
"amm83055","black canon coal g fuel company"
"amm83098","cedar hill coal coke company"
"amm83099","cedar hill coal coke company"
"amm83100","cedar hill coal coke company"
"amm83198","crested butte anthracite m company"
"amm83200","crested butte anthracite m company"
"amm83201","crested butte anthracite m company"
"amm8323","virginia copper mining m smelting company"
"amm8324","virginia copper mining m smelting company"
"amm8336","coal mines"
"amm8337","coal mines"
"amm8338","coal mines"
"amm8339","coal mines"
"amm8340","coal mines"
"amm8341","coal mines"
"amm8342","coal mines"
"amm8343","coal mines"
"amm8344","coal mines"
"amm8345","coal mines"
"amm8346","coal mines"
"amm8347","coal mines"
"amm8348","coal mines"
"amm83519","united collieries ltd"
"amm83520","united collieries ltd"
"amm83521","united collieries ltd"
"amm83532","vestamine campshumway huerfanoco mgp"
"amm83534","vestamine campshumway huerfanoco mgp"
"amm83822","steam power and compressor ton concentration mill leasers falls creek mining company"
"amm83888","gold hill iowa mines company"
"amm83890","gold hill iowa mines company"
"amm83904","afllliation of claire furnace company"
"amm83907","gold hunter mining smelting company"
"amm83909","gold hunter mining smelting company"
"amm83910","gold hunter mining smelting company"
"amm84","alaska copper company"
"amm84012","idaho copper mining company"
"amm84060","lakeview silver mine c lakeview mgp"
"amm84068","lawrence mining milling company"
"amm84070","lawrence mining milling company"
"amm84162","national copper mines company"
"amm842","arizona michigan mining company"
"amm843","arizona michigan mining company"
"amm84315","skull canyon mine winsper lgp"
"amm84636","cascade silver mines a mills nelhart fgp"
"amm84637","cascade silver mines a mills nelhart fgp"
"amm84638","cascade silver mines a mills nelhart fgp"
"amm84640","cascade silver mines a mills nelhart fgp"
"amm84760","julia mining milling company"
"amm84762","julia mining milling company"
"amm84763","julia mining milling company"
"amm84851","new mine sapphire syndicate moore fergus company"
"amm84895","rose consolidated mines company"
"amm84941","snow storm mining company"
"amm85141","carney coal company"
"amm85155","american mining exploration company"
"amm85158","american mining exploration company"
"amm85160","american mining exploration company"
"amm85162","american mining exploration company"
"amm85163","american mining exploration company"
"amm85200","ben ezra copper gold m q s company"
"amm85202","ben ezra copper gold m q s company"
"amm85203","ben ezra copper gold m q s company"
"amm85228","black forest mining smelting company"
"amm85230","black forest mining smelting company"
"amm85301","belen mining company"
"amm85306","bullshead mining a smelting company"
"amm85318","california nevada copper company"
"amm85405","continental fuel company"
"amm85407","continental fuel company"
"amm8547","catalpa mining company"
"amm8548","catalpa mining company"
"amm85635","hudson mining company"
"amm85636","hudson mining company"
"amm85637","hudson mining company"
"amm85747","mcconnell mines company"
"amm85750","mcconnell mines company"
"amm85755","macnamara mining g milling company"
"amm85756","macnamara mining g milling company"
"amm85983","nevada star mining company"
"amm86051","paramount mines company"
"amm86248","sunset mining development company"
"amm86249","sunset mining development company"
"amm86250","sunset mining development company"
"amm86253","sunset mining development company"
"amm86260","comstock superior mining company"
"amm86262","comstock superior mining company"
"amm86263","comstock superior mining company"
"amm86432","wyoming mining company"
"amm86434","wyoming mining company"
"amm86553","chinook coal company"
"amm86795","victor sm elting a mining company"
"amm86798","victor sm elting a mining company"
"amm86800","victor sm elting a mining company"
"amm86805","waterloo main colliery company"
"amm86806","waterloo main colliery company"
"amm86869","st louis rocky mountain g pacific company"
"amm86870","st louis rocky mountain g pacific company"
"amm86880","st louis rocky mountain g pacific company"
"amm86889","company mentmore quen points coal company raton stevens mine fruit"
"amm86890","and superior coal company"
"amm86892","and superior coal company"
"amm87350","alta tunnel transportation company"
"amm87360","alta tunnel transportation company"
"amm87370","alta tunnel transportation company"
"amm87704","judge mining a smelting company"
"amm87943","south standard witwatersrandt gold mine"
"amm88150","yankee consolidated mining company"
"amm88153","american vanadi um company"
"amm882","new england gold copper mining company"
"amm883","new england gold copper mining company"
"amm88301","amalgamated copper company"
"amm88303","amalgamated copper company"
"amm88351","bonanza mine bossburg "
"amm88352","bonanza mine bossburg "
"amm884","new england gold copper mining company"
"amm88443","four metals mining company"
"amm88476","imperial copper company"
"amm88477","imperial copper company"
"amm88480","imperial copper company"
"amm88503","carmen mining company"
"amm88505","carmen mining company"
"amm88623","cons mining a smelting company"
"amm88624","cons mining a smelting company"
"amm88758","central coal coke company"
"amm88760","central coal coke company"
"amm88762","central coal coke company"
"amm88776","denny renton clay d coal company"
"amm88780","denny renton clay d coal company"
"amm88819","mendota coal coke company"
"amm88820","mendota coal coke company"
"amm88929","wilkeson coal g coke company"
"amm88930","wilkeson coal g coke company"
"amm89593","ton zinc smelter ropp furnaces retorts men athletic mining a smelting company"
"amm89700","emery steel castings company"
"amm89755","am erican cyanamid company"
"amm89756","am erican cyanamid company"
"amm89759","am erican cyanamid company"
"amm89760","am erican cyanamid company"
"amm89870","republic iron steel company"
"amm89871","republic iron steel company"
"amm89940","ton sulphuric acid plant and zinc oxide plant men blewett mining company"
"amm89953","federal lead company"
"amm89974","american magnesite company"
"amm89975","american magnesite company"
"amm90200","republic iron steel company"
"amm90204","republic iron steel company"
"amm90210","republic iron steel company"
"amm90269","anaconda copper mining company"
"amm90270","anaconda copper mining company"
"amm90283","anaconda copper mining company"
"amm90284","anaconda copper mining company"
"amm90285","anaconda copper mining company"
"amm90288","anaconda copper mining company"
"amm90290","anaconda copper mining company"
"amm90298","anaconda copper mining company"
"amm90299","anaconda copper mining company"
"amm90300","anaconda copper mining company"
"amm90301","anaconda copper mining company"
"amm90327","american sheet tin plate company"
"amm90329","american sheet tin plate company"
"amm90330","american sheet tin plate company"
"amm90340","american sheet tin plate company"
"amm90350","ames shovel a tool company"
"amm90353","ames shovel a tool company"
"amm9043","elm orlu mining company"
"amm9044","elm orlu mining company"
"amm90480","steel tube company"
"amm90481","steel tube company"
"amm90482","steel tube company"
"amm90483","steel tube company"
"amm90485","steel tube company"
"amm90486","steel tube company"
"amm90487","steel tube company"
"amm90490","steel tube company"
"amm9054","jalisco mining development company"
"amm90543","american magnesite company"
"amm90544","american magnesite company"
"amm90608","coal mines"
"amm90610","coal mines"
"amm9064","la palma mining company"
"amm9065","la palma mining company"
"amm9066","la palma mining company"
"amm90753","tyler tube pipe company"
"amm90755","tyler tube pipe company"
"amm90931","calumet hecla mining company"
"amm90932","calumet hecla mining company"
"amm90935","calumet hecla mining company"
"amm90936","calumet hecla mining company"
"amm90940","calumet hecla mining company"
"amm90944","calumet hecla mining company"
"amm90950","calumet hecla mining company"
"amm90985","isle royal copper company"
"amm91441","garduna mining company"
"amm9146","company new york esperanza ltd london "
"amm9147","company new york esperanza ltd london "
"amm91475","m a hanna company"
"amm91476","m a hanna company"
"amm91477","m a hanna company"
"amm9148","company new york esperanza ltd london "
"amm91480","m a hanna company"
"amm91481","m a hanna company"
"amm9149","company new york esperanza ltd london "
"amm91613","ore crusher steam shovel electric locomotives mm lo retto iron company"
"amm91615","ore crusher steam shovel electric locomotives mm lo retto iron company"
"amm91616","ore crusher steam shovel electric locomotives mm lo retto iron company"
"amm91752","embree iron company"
"amm91754","embree iron company"
"amm91931","republic iron teei company"
"amm91932","republic iron teei company"
"amm91935","republic iron teei company"
"amm91936","republic iron teei company"
"amm91994","rogers brown iron company"
"amm91995","rogers brown iron company"
"amm91998","rogers brown iron company"
"amm91999","rogers brown iron company"
"amm92000","rogers brown iron company"
"amm92268","wingfield manor colliery company"
"amm92270","wingfield manor colliery company"
"amm92351","belmont mining company"
"amm92382","coahuila lead zinc company"
"amm92383","coahuila lead zinc company"
"amm927","bob lewis mining company"
"amm928","bob lewis mining company"
"amm92841","american smelting refining company"
"amm92844","american smelting refining company"
"amm92845","american smelting refining company"
"amm92847","american smelting refining company"
"amm92850","american smelting refining company"
"amm92941","r w hunt company"
"amm92956","american magnesite company"
"amm93093","taylor wharton iron a steel company"
"amm93100","taylor wharton iron a steel company"
"amm93141","american smelting refining company"
"amm93142","american smelting refining company"
"amm93150","american smelting refining company"
"amm93151","american smelting refining company"
"amm93152","american smelting refining company"
"amm93153","american smelting refining company"
"amm93154","american smelting refining company"
"amm93155","american smelting refining company"
"amm93156","american smelting refining company"
"amm93157","american smelting refining company"
"amm93158","american smelting refining company"
"amm93160","american smelting refining company"
"amm93301","clinton hematite mines clinton chd"
"amm93302","clinton hematite mines clinton chd"
"amm93303","clinton hematite mines clinton chd"
"amm93508","steam blowing engines hp steam plant w t boilers railway steel spring company"
"amm93547","coal mines"
"amm93584","niagara electric steel company"
"amm93585","niagara electric steel company"
"amm93642","iron mines"
"amm93647","koley mines and exploration ltd"
"amm938","phoenix gold mines ltd"
"amm939","phoenix gold mines ltd"
"amm93935","peck rolling mills ltd"
"amm93938","peck rolling mills ltd"
"amm93971","canadian steel foundries ltd"
"amm93973","canadian steel foundries ltd"
"amm93974","canadian steel foundries ltd"
"amm940","phoenix gold mines ltd"
"amm94024","central stlkstone osuer ltd"
"amm94044","cleveland steel company"
"amm94066","crucible steel casting company"
"amm94070","crucible steel casting company"
"amm941","phoenix gold mines ltd"
"amm942","phoenix gold mines ltd"
"amm943","phoenix gold mines ltd"
"amm94420","ton heroult electric steel furnace steel castings tons titanium alloy manufacturing company"
"amm94502","wharton steel company"
"amm94587","aluminium ore company"
"amm94589","northern aluminium company"
"amm94597","demerara bauxite company"
"amm9479","sierra madre exploration ltd"
"amm94981","borneo company"
"amm95173","kelly nail iron company"
"amm95175","kelly nail iron company"
"amm95193","cobar gladstone copper mining company"
"amm95214","crucible steel casting company"
"amm95220","crucible steel casting company"
"amm95230","crucible steel casting company"
"amm95603","manufacturers corundum company"
"amm95613","midvale steel ordnance company"
"amm95614","midvale steel ordnance company"
"amm95620","midvale steel ordnance company"
"amm95630","midvale steel ordnance company"
"amm95947","standard smelting company"
"amm95950","standard smelting company"
"amm96134","westinghouse electric manufacturing company"
"amm9620","blende company"
"amm96207","charleston s c mining mfg company"
"amm9621","blende company"
"amm9622","blende company"
"amm9623","blende company"
"amm96264","yaqui copper company"
"amm96770","wharton steel company"
"amm96780","wharton steel company"
"amm96803","wheeling steel ll iron company"
"amm96804","wheeling steel ll iron company"
"amm96805","wheeling steel ll iron company"
"amm96810","wheeling steel ll iron company"
"amm96820","wheeling steel ll iron company"
"amm96858","flint mill furnace company"
"amm96860","flint mill furnace company"
"amm96925","wisconsin wisconsin zinc company"
"amm97008","kennedy company"
"amm97010","kennedy company"
"amm97070","steel company"
"amm97218","mcgillivray creek coal a coke company"
"amm97220","mcgillivray creek coal a coke company"
"amm97228","midland collier es ltd"
"amm97230","midland collier es ltd"
"amm97232","midland collier es ltd"
"amm97255","oliphant munson collieries ltd"
"amm97363","italian gold mining company"
"amm97376","belmont surf iniet mines ltd"
"amm97394","pena copper mines ltd"
"amm97398","pena copper mines ltd"
"amm97400","pena copper mines ltd"
"amm97416","operates also el potosi m company"
"amm97421","selukwe gold mining company"
"amm97422","selukwe gold mining company"
"amm97423","selukwe gold mining company"
"amm97441","cariboo ch isholm creek mining company"
"amm9748","animas mining company"
"amm97510","groom mine groom via indian springs mgp"
"amm97512","groom mine groom via indian springs mgp"
"amm97538","delhi mines company"
"amm97540","delhi mines company"
"amm9756","arizona mexican mining smelting company"
"amm9757","arizona mexican mining smelting company"
"amm9758","arizona mexican mining smelting company"
"amm97647","horn silver mining company"
"amm97677","kamloops copper company"
"amm97679","kamloops copper company"
"amm97680","kamloops copper company"
"amm97760","multiplex m m illing power company"
"amm97761","multiplex m m illing power company"
"amm97771","newray mines ltd"
"amm97773","newray mines ltd"
"amm97774","newray mines ltd"
"amm97775","newray mines ltd"
"amm9779","borax consolidated ltd"
"amm9780","borax consolidated ltd"
"amm9781","borax consolidated ltd"
"amm97856","providence gold copper company"
"amm97912","silver bar mining company"
"amm97972","triune gold silver m mfg company"
"amm97976","triune gold silver m mfg company"
"amm980","robinson central deep ltd"
"amm981","robinson central deep ltd"
"amm98116","western fuel company"
"amm98120","western fuel company"
"amm98174","minudie coal company"
"amm982","robinson central deep ltd"
"amm98321","inverness gold mining company"
"amm98598","dickson creek cobalt silver mines"
"amm98599","dickson creek cobalt silver mines"
"amm98600","dickson creek cobalt silver mines"
"amm98601","dickson creek cobalt silver mines"
"amm98688","gruss mining company"
"amm98690","gruss mining company"
"amm98693","hite gold mines company"
"amm98706","henderson mining company"
"amm98853","subsidiary of general asphalt company"
"amm98854","subsidiary of general asphalt company"
"amm98874","majestic gold silver mining company"
"amm98936","national graphite company"
"amm98939","national graphite company"
"amm98940","national graphite company"
"amm98972","nipissinq mines company"
"amm98974","nipissinq mines company"
"amm99056","peterson lake silver cobalt mining company"
"amm99058","peterson lake silver cobalt mining company"
"amm99060","peterson lake silver cobalt mining company"
"amm99061","peterson lake silver cobalt mining company"
"amm99066","peterson lake silver cobalt mining company"
"amm99141","teck hughes gold mines ltd"
"amm99142","teck hughes gold mines ltd"
