,id,source,original name,simplified name,year,class,loc,lon,lat
363,1916,total,"bittinger, charles","bittinger, c",1901,NA,FALSE,,
364,1931,total,"bixby, william paul","bixby, w p",1879,NA,FALSE,,
365,1933,total,"bizzozero, angelo peter","bizzozero, a p",1912,NA,FALSE,,
366,1978,total,"blair, howard k","blair, h k",1882,V,FALSE,,
367,2000,total,"blake, edward","blake, e",1889,VI,FALSE,,
368,2007,total,"blake, francis polk","blake, f p",1896,III,FALSE,,
369,2014,total,"blake, gladys may","blake, g m",1909,V,FALSE,,
370,2039,total,"blanchard, charles n","blanchard, c n",1895,NA,FALSE,,
371,2052,total,"blancher, mary adams","blancher, m a",1884,V,FALSE,,
372,2089,total,"block, paul henry","block, p h",1909,I,FALSE,,
373,2098,total,"blodgett, george ward","blodgett, g w",1873,I,FALSE,,
374,2117,total,"blood, george whitefield","blood, g w",1898,IV,FALSE,,
375,2137,total,"blume, federico y","blume, f y",1890,NA,FALSE,,
376,2138,total,"blume, juan c","blume, j c",1896,II,FALSE,,
377,2164,total,"bockus, charles e","bockus, c e",1887,II,FALSE,,
378,2167,total,"bodenstein, morgan lamoree","bodenstein, m l",1908,I,FALSE,,
379,2178,total,"bogarte, m e","bogarte, m e",1882,I,FALSE,,
380,2189,total,"bolan, herbert a","bolan, h a",1896,VI,FALSE,,
381,2190,total,"bolan, thomas vincent","bolan, t v",1891,VI,FALSE,,
382,2249,total,"bonnycastle, william robinson","bonnycastle, w r",1898,VI,FALSE,,
383,2268,total,"booth, robert harbison","booth, r h",1906,V,FALSE,,
384,2271,total,"booth, wilfred edwin","booth, w e",1908,VI,FALSE,,
385,2294,total,"borland, john","borland, j",1877,NA,FALSE,,
386,2303,total,"boss, joseph s","boss, j s",1886,NA,FALSE,,
387,2314,total,"bothfeld, charles clarence","bothfeld, c c",1884,I,FALSE,,
388,2315,total,"botsford, edward k","botsford, e k",1888,V,FALSE,,
389,2318,total,"bounetheau, harold dupre","bounetheau, h d",1909,IV,FALSE,,
390,2319,total,"bourne, charles o","bourne, c o",1892,V,FALSE,,
391,2334,total,"boush, kenneth camm","boush, k c",1908,II,FALSE,,
392,2335,total,"boutelle, clarence m","boutelle, c m",1875,I,FALSE,,
393,2340,total,"boutwell, roswell murray","boutwell, r m",1914,NA,FALSE,,
394,2366,total,"bowen, edgar campbell","bowen, e c",1897,II,FALSE,,
395,2368,total,"bowen, morgan h","bowen, m h",1888,NA,FALSE,,
396,2377,total,"bowers, charles e","bowers, c e",1894,NA,FALSE,,
397,2414,total,"bowman, melville","bowman, m",1905,VI,FALSE,,
398,2415,total,"bowser, charles w","bowser, c w",1868,NA,FALSE,,
399,2434,total,"boyden, amos josiah","boyden, a j",1875,IV,FALSE,,
400,2453,total,"boynton, francis h","boynton, f h",1885,NA,FALSE,,
401,2461,total,"boynton, william wilmot","boynton, w w",1908,X,FALSE,,
402,2462,total,"brace, dewitt b","brace, d b",1881,NA,FALSE,,
403,2463,total,"brace, walter claudius","brace, w c",1887,III,FALSE,,
404,2472,total,"brackett, thomas t","brackett, t t",1896,VI,FALSE,,
405,2475,total,"brackett, william d","brackett, w d",1891,V,FALSE,,
406,2476,total,"brackett, walter f","brackett, w f",1899,NA,FALSE,,
407,2487,total,"bradford, lawrence","bradford, l",1869,NA,FALSE,,
408,2500,total,"bradley, arthur w","bradley, a w",1894,IV,FALSE,,
409,2503,total,"bradley, francis e","bradley, f e",1897,V,FALSE,,
410,2521,total,"bradshaw, william henry","bradshaw, w h",1907,X,FALSE,,
411,2578,total,"brandt, oscar e","brandt, o e",1880,IV,FALSE,,
412,2599,total,"brazil, augusto de","brazil, a d",1908,VI,FALSE,,
413,2603,total,"bredin, maurice","bredin, m",1906,NA,FALSE,,
414,2606,total,"breed, edward d","breed, e d",1893,II,FALSE,,
415,2680,total,"briggs, charles calvin","briggs, c c",1900,XIII,FALSE,,
416,2683,total,"briggs, ernestine h","briggs, e h",1898,VII,FALSE,,
417,2688,total,"briggs, fred hendrick","briggs, f h",1893,IV,FALSE,,
418,2699,total,"brigham, augustus p","brigham, a p",1880,II,FALSE,,
419,2716,total,"brintnall, daniel w","brintnall, d w",1890,NA,FALSE,,
420,2745,total,"bronson, william g","bronson, w g",1880,NA,FALSE,,
421,2756,total,"brooks, ernest morton","brooks, e m",1905,NA,FALSE,,
422,2761,total,"brooks, henry","brooks, h",1885,NA,FALSE,,
423,2766,total,"brooks, john henry","brooks, j h",1869,NA,FALSE,,
424,2775,total,"brooks, paul raymond","brooks, p r",1900,II,FALSE,,
425,2793,total,"brown, alice f","brown, a f",1897,V,FALSE,,
426,2824,total,"brown, charles hovey","brown, c h",1880,I,FALSE,,
427,2846,total,"brown, edwin allen","brown, e a",1896,IV,FALSE,,
428,2851,total,"brown, edward dexter","brown, e d",1890,VI,FALSE,,
429,2859,total,"brown, elbridge l","brown, e l",1874,NA,FALSE,,
430,2875,total,"brown, willard f","brown, f w",1892,II,FALSE,,
431,2876,total,"brown, frederick w","brown, f w",1877,NA,FALSE,,
432,2882,total,"brown, george arthur","brown, g a",1885,II,FALSE,,
433,2883,total,"brown, glenn c","brown, g c",1893,III,FALSE,,
434,2893,total,"brown, harry e","brown, h e",1898,II,FALSE,,
435,2907,total,"brown, harry winthrop","brown, h w",1889,NA,FALSE,,
436,2910,total,"brown, john clifford","brown, j c",1893,VI,FALSE,,
437,2911,total,"brown, john f","brown, j f",1904,NA,FALSE,,
438,2952,total,"brown, ralph galbraith","brown, r g",1891,VI,FALSE,,
439,2992,total,"browne, edward c","browne, e c",1874,NA,FALSE,,
440,3013,total,"brownlee, richard wuliam","brownlee, r w",1907,II,FALSE,,
441,3021,total,"bruce, charles t","bruce, c t",1874,IV,FALSE,,
442,3022,total,"bruce, edward m","bruce, e m",1887,V,FALSE,,
443,3044,total,"bruton, alfred w","bruton, a w",1904,VI,FALSE,,
444,3048,total,"bryan, richard r","bryan, r r",1898,VI,FALSE,,
445,3053,total,"bryant, cashing m","bryant, c m",1884,III,FALSE,,
446,3062,total,"bryant, henry","bryant, h",1879,II,FALSE,,
447,3065,total,"bryant, percy","bryant, p",1887,NA,FALSE,,
448,3085,total,"buck, charles w","buck, c w",1861,NA,FALSE,,
449,3115,total,"bucklin, milton p","bucklin, m p",1902,VI,FALSE,,
450,3121,total,"buell, j w","buell, j w",1872,NA,FALSE,,
451,3128,total,"buffum, harrison s","buffum, h s",1890,NA,FALSE,,
452,3147,total,"bullard, albert m","bullard, a m",1887,II,FALSE,,
453,3150,total,"bullard, frederic field","bullard, f f",1887,NA,FALSE,,
454,3151,total,"bullard, john richards","bullard, j r",1893,NA,FALSE,,
455,3165,total,"bunker, adrianna v","bunker, a v",1890,NA,FALSE,,
456,3180,total,"burch, guy p","burch, g p",1899,I,FALSE,,
457,3208,total,"burgess, oliver graham","burgess, o g",1884,NA,FALSE,,
458,3211,total,"burgess, william phillips","burgess, w p",1881,NA,FALSE,,
459,3220,total,"burk, joseph c","burk, j c",1901,NA,FALSE,,
460,3239,total,"burleson, edward f","burleson, e f",1876,NA,FALSE,,
461,3244,total,"burlingham, charles lincoln","burlingham, c l",1886,III,FALSE,,
462,3251,total,"burnett, leander","burnett, l",1896,VI,FALSE,,
463,3256,total,"burnett, robert wallace","burnett, r w",1900,VI,FALSE,,
464,3277,total,"burnham, henry c","burnham, h c",1895,NA,FALSE,,
465,3291,total,"burnham, william win","burnham, w w",1903,XI,FALSE,,
466,3300,total,"burns, michael j","burns, m j",1897,NA,FALSE,,
467,3309,total,"burnyeat, william maurice","burnyeat, w m",1907,NA,FALSE,,
468,3316,total,"burr, charles e","burr, c e",1891,IV,FALSE,,
469,3323,total,"burr, lewis a","burr, l a",1887,NA,FALSE,,
470,3324,total,"burr, roger ames","burr, r a",1903,IX,FALSE,,
471,3350,total,"burt, angus edward","burt, a e",1909,III,FALSE,,
472,3363,total,"burton, william","burton, w",1877,NA,FALSE,,
473,3377,total,"bush, harry g","bush, h g",1886,II,FALSE,,
474,3434,total,"buxton, nathaniel b","buxton, n b",1891,V,FALSE,,
475,3447,total,"byrne, james g","byrne, j g",1908,IV,FALSE,,
476,3448,total,"byrne, joseph w","byrne, j w",1870,NA,FALSE,,
477,3461,total,"cable, robert hill","cable, r h",1907,NA,FALSE,,
478,3474,total,"cabot, lincoln","cabot, l",1873,I,FALSE,,
479,3482,total,"cabot, walter m","cabot, w m",1897,IV,FALSE,,
480,3483,total,"cabot, william r","cabot, w r",1876,II,FALSE,,
481,3492,total,"cadenas, manuel h","cadenas, m h",1896,NA,FALSE,,
482,3510,total,"cahey, walter england","cahey, w e",1903,II,FALSE,,
483,3511,total,"cahill, edward ignatius","cahill, e i",1910,III,FALSE,,
484,3531,total,"calder, walter d","calder, w d",1900,NA,FALSE,,
485,3532,total,"caldwell, alexander g","caldwell, a g",1897,V,FALSE,,
486,3554,total,"calkins, frederic e","calkins, f e",1889,IV,FALSE,,
487,3559,total,"call, merrill a","call, m a",1901,VI,FALSE,,
488,3569,total,"callahan, william k","callahan, w k",1884,III,FALSE,,
489,3586,total,"cameron, allan j","cameron, a j",1896,II,FALSE,,
490,3605,total,"campbell, daniel a","campbell, a d",1885,NA,FALSE,,
491,3606,total,"campbell, alexander d","campbell, a d",1902,VI,FALSE,,
492,3615,total,"campbell, duncan","campbell, d",1890,NA,FALSE,,
493,3632,total,"campbell, james fairman","campbell, j f",1893,NA,FALSE,,
494,3665,total,"cannon, william raynor","cannon, w r",1911,NA,FALSE,,
495,3668,total,"cantwell, richard montgomery","cantwell, r m",1914,II,FALSE,,
496,3691,total,"card, huber david","card, h d",1892,XII,FALSE,,
497,3709,total,"carleton, james g","carleton, j g",1884,III,FALSE,,
498,3712,total,"carleton, max s","carleton, m s",1899,NA,FALSE,,
499,3755,total,"carpenter, frank f","carpenter, f f",1887,NA,FALSE,,
500,3756,total,"carpenter, flavel w","carpenter, f w",1903,IV,FALSE,,
501,3765,total,"carpenter, paul","carpenter, p",1905,VII,FALSE,,
502,3777,total,"carr, john j","carr, j j",1883,II,FALSE,,
503,3786,total,"carret, charles r","carret, c r",1879,II,FALSE,,
504,3787,total,"carrier, omer h","carrier, o h",1895,NA,FALSE,,
505,3790,total,"carroll, thomas f","carroll, t f",1909,NA,FALSE,,
506,3791,total,"carroll, thomas francis","carroll, t f",1898,NA,FALSE,,
507,3806,total,"carter, allie d","carter, a d",1900,V,FALSE,,
508,3815,total,"carter, frank","carter, f",1900,NA,FALSE,,
509,3824,total,"carter, henry m","carter, h m",1887,V,FALSE,,
510,3860,total,"cary, louis a","cary, l a",1897,VI,FALSE,,
511,3870,total,"case, jackson i","case, j i",1886,V,FALSE,,
512,3871,total,"case, john w","case, j w",1889,IV,FALSE,,
513,3874,total,"case, mabel b","case, m b",1881,V,FALSE,,
514,3879,total,"casey, george austin","casey, g a",1905,VI,FALSE,,
515,3880,total,"cashman, john f","cashman, j f",1898,V,FALSE,,
516,3887,total,"cassel, charles g","cassel, c g",1870,NA,FALSE,,
517,3889,total,"cassidy, edward r","cassidy, e r",1886,IV,FALSE,,
518,3898,total,"castle, william p","castle, w p",1891,NA,FALSE,,
519,3899,total,"castleman, breckenridge","castleman, b",1895,NA,FALSE,,
520,3916,total,"catlin, d k","catlin, d k",1904,VII,FALSE,,
521,3921,total,"caughey, edward g","caughey, e g",1888,II,FALSE,,
522,3924,total,"cavanagh, arthur j","cavanagh, a j",1903,XIII,FALSE,,
523,3927,total,"cavanagh, james e","cavanagh, j e",1882,II,FALSE,,
524,3939,total,"center, harry p","center, h p",1892,NA,FALSE,,
525,3953,total,"chadbourne, albert h","chadbourne, a h",1886,NA,FALSE,,
526,3955,total,"chadbourne, john w","chadbourne, j w",1871,NA,FALSE,,
527,3967,total,"chadwick, j c","chadwick, j c",1889,NA,FALSE,,
528,3986,total,"chamberlain, grace","chamberlain, g",1897,NA,FALSE,,
529,3994,total,"chamberlin, william e","chamberlin, w e",1877,IV,FALSE,,
530,4014,total,"chandler, charles p","chandler, c p",1880,II,FALSE,,
531,4050,total,"chapel, edward a","chapel, e a",1883,II,FALSE,,
532,4053,total,"chapin, edwin p","chapin, e p",1869,NA,FALSE,,
533,4062,total,"chapin, henry m","chapin, h m",1902,IV,FALSE,,
534,4065,total,"chapin, josiah l","chapin, j l",1868,NA,FALSE,,
535,4080,total,"chapman, george h","chapman, g h",1877,II,FALSE,,
536,4081,total,"chapman, george h","chapman, g h",1880,II,FALSE,,
537,4085,total,"chapman, james e","chapman, j e",1882,II,FALSE,,
538,4099,total,"chapman, nathan coleman","chapman, n c",1894,II,FALSE,,
539,4113,total,"chappell, raymond d","chappell, r d",1878,IV,FALSE,,
540,4114,total,"chappell, william h","chappell, w h",1880,NA,FALSE,,
541,4118,total,"charleston, georgiana","charleston, g",1911,V,FALSE,,
542,4123,total,"chase, arthur e","chase, a e",1890,NA,FALSE,,
543,4173,total,"chase, warren ulysses","chase, w u",1905,NA,FALSE,,
544,4174,total,"chase, wendell wyse","chase, w w",1898,IV,FALSE,,
545,4180,total,"cheever, marion","cheever, m",1896,VII,FALSE,,
546,4194,total,"cheney, edward m","cheney, e m",1884,IV,FALSE,,
547,4203,total,"cheney, margaret swan","cheney, m s",1882,NA,FALSE,,
548,4206,total,"cheney, william b","cheney, w b",1886,NA,FALSE,,
549,4207,total,"cheong, mong cham","cheong, m c",1883,II,FALSE,,
550,4214,total,"chester, arthur","chester, a",1870,NA,FALSE,,
551,4215,total,"chester, arthur h","chester, a h",1889,NA,FALSE,,
552,4217,total,"chevalier, ada m","chevalier, a m",1886,NA,FALSE,,
553,4218,total,"chick, randall barrett","chick, r b",1902,NA,FALSE,,
554,4222,total,"chickering, edward w","chickering, e w",1888,NA,FALSE,,
555,4228,total,"child, marcus l","child, m l",1883,NA,FALSE,,
556,4233,total,"child, samuel g","child, s g",1869,NA,FALSE,,
557,4234,total,"childs, austin c","childs, a c",1885,V,FALSE,,
558,4235,total,"childs, arthur francis","childs, a f",1892,I,FALSE,,
559,4238,total,"childs, edward lincoln","childs, e l",1891,II,FALSE,,
560,4243,total,"childs, james ernest","childs, j e",1899,NA,FALSE,,
561,4268,total,"christian, arthur","christian, a",1892,NA,FALSE,,
562,4286,total,"church, albert thomas","church, a t",1903,III,FALSE,,
563,4297,total,"church, lenoir campbell","church, l c",1900,IX,FALSE,,
564,4311,total,"churchill, f s","churchill, f s",1896,V,FALSE,,
565,4318,total,"churchill, wesley b","churchill, w b",1894,NA,FALSE,,
566,4326,total,"cilley, frank harvey","cilley, f h",1889,I,FALSE,,
567,4327,total,"cilley, jay wesley","cilley, j w",1911,VI,FALSE,,
568,4330,total,"claflin, adelbert e","claflin, a e",1887,II,FALSE,,
569,4362,total,"clapp, homer crane","clapp, h c",1890,II,FALSE,,
570,4379,total,"clare, charles henry","clare, c h",1905,NA,FALSE,,
571,4381,total,"clark, augustus","clark, a",1871,NA,FALSE,,
572,4384,total,"clark, arthur henry","clark, a h",1895,VI,FALSE,,
573,4387,total,"clark, arthur n","clark, a n",1881,NA,FALSE,,
574,4412,total,"clark, edward e","clark, e e",1870,II,FALSE,,
575,4415,total,"clark, frank durbon","clark, f d",1896,VI,FALSE,,
576,4424,total,"clark, george a","clark, g a",1871,NA,FALSE,,
577,4429,total,"clark, george l","clark, g l",1870,NA,FALSE,,
578,4432,total,"clark, gertrude rosalin","clark, g r",1898,VII,FALSE,,
579,4433,total,"clark, guido roscoe","clark, g r",1907,III,FALSE,,
580,4446,total,"clark, jonas","clark, j",1873,NA,FALSE,,
581,4447,total,"clark, joseph e","clark, j e",1891,NA,FALSE,,
582,4453,total,"clark, james w","clark, j w",1871,NA,FALSE,,
583,4479,total,"clark, william armstrong","clark, w a",1905,IX,FALSE,,
584,4484,total,"clark, william merritt","clark, w m",1903,VIII,FALSE,,
585,4489,total,"clarke, edward dutton","clarke, e d",1894,VI,FALSE,,
586,4492,total,"clarke, herman","clarke, h",1880,II,FALSE,,
587,4493,total,"clarke, john charles","clarke, j c",1894,II,FALSE,,
588,4494,total,"clarke, john d","clarke, j d",1891,NA,FALSE,,
589,4502,total,"clarke, susan lyman","clarke, s l",1903,NA,FALSE,,
590,4512,total,"clary, robert hodgen","clary, r h",1900,III,FALSE,,
591,4513,total,"clatur, george albert","clatur, g a",1908,I,FALSE,,
592,4519,total,"clay, george francis","clay, g f",1906,XIII,FALSE,,
593,4534,total,"clement, hope","clement, h",1896,IX,FALSE,,
594,4541,total,"clements, chauncey houston","clements, c h",1900,NA,FALSE,,
595,4546,total,"cleveland, elijah bartlett","cleveland, e b",1892,IV,FALSE,,
596,4549,total,"cleveland, henry r","cleveland, h r",1869,NA,FALSE,,
597,4552,total,"cleveland, ralph d","cleveland, r d",1873,NA,FALSE,,
598,4575,total,"clogher, arthur william","clogher, a w",1893,IX,FALSE,,
599,4580,total,"cloudman, percy lemont","cloudman, p l",1888,NA,FALSE,,
600,4589,total,"clough, william bentley","clough, w b",1896,I,FALSE,,
601,4608,total,"cobb, herbert franklin","cobb, h f",1898,II,FALSE,,
602,4611,total,"cobb, harry j","cobb, h j",1870,NA,FALSE,,
603,4622,total,"cobb, nowell hendrix","cobb, n h",1905,NA,FALSE,,
604,4625,total,"coburn, arthur b","coburn, a b",1877,NA,FALSE,,
605,4647,total,"cochran, charles h","cochran, c h",1875,NA,FALSE,,
606,4651,total,"cochran, helen","cochran, h",1881,NA,FALSE,,
607,4653,total,"cochrane, clifford nelson","cochrane, c n",1908,II,FALSE,,
608,4670,total,"codman, henry s","codman, h s",1884,II,FALSE,,
609,4688,total,"coffin, charles w","coffin, c w",1881,NA,FALSE,,
610,4689,total,"coffin, ellery f","coffin, e f",1888,NA,FALSE,,
611,4696,total,"coffin, frederic w","coffin, f w",1872,NA,FALSE,,
612,4727,total,"cohen, samson kalmon","cohen, s k",1910,I,FALSE,,
613,4731,total,"coit, wilbur a","coit, w a",1902,NA,FALSE,,
614,4732,total,"colbath, laura anne","colbath, l a",1903,VII,FALSE,,
615,4733,total,"colburn, george clement","colburn, g c",1896,NA,FALSE,,
616,4738,total,"colburn, walter w","colburn, w w",1869,NA,FALSE,,
617,4775,total,"cole, rhoda e","cole, r e",1880,V,FALSE,,
618,4784,total,"cole, walter h","cole, w h",1888,NA,FALSE,,
619,4804,total,"colgan, charles judson","colgan, c j",1877,II,FALSE,,
620,4805,total,"colgan, edward joseph","colgan, e j",1909,NA,FALSE,,
621,4833,total,"collins, joseph l","collins, j l",1883,II,FALSE,,
622,4836,total,"collins, patrick henry","collins, p h",1905,VI,FALSE,,
623,4849,total,"collord, william","collord, w",1901,NA,FALSE,,
624,4850,total,"colman, frederick william","colman, f w",1894,NA,FALSE,,
625,4851,total,"colman, henry","colman, h",1872,NA,FALSE,,
626,4862,total,"colton, litchfield","colton, l",1895,II,FALSE,,
627,4865,total,"coman, katharine ellis","coman, k e",1893,IX,FALSE,,
628,4870,total,"comey, charles henry","comey, c h",1900,II,FALSE,,
629,4875,total,"compton, george kennedy","compton, g k",1897,IV,FALSE,,
630,4882,total,"conant, a bancker","conant, a b",1896,I,FALSE,,
631,4885,total,"conant, alfred dunlap","conant, a d",1896,I,FALSE,,
632,4935,total,"conness, thornton davis","conness, t d",1897,NA,FALSE,,
633,4944,total,"connor, addison","connor, a",1871,I,FALSE,,
634,4945,total,"connor, harry percy","connor, h p",1901,IV,FALSE,,
635,4946,total,"conover, frank","conover, f",1876,I,FALSE,,
636,4955,total,"constantine, arthur mcgregor","constantine, a m",1900,IX,FALSE,,
637,4956,total,"converse, charles h","converse, c h",1890,VI,FALSE,,
638,4962,total,"cook, charles b","cook, c b",1877,NA,FALSE,,
639,4979,total,"cook, john s","cook, j s",1891,NA,FALSE,,
640,4984,total,"cook, walter lorrain","cook, w l",1903,III,FALSE,,
641,5006,total,"coolidge, edward bliss","coolidge, e b",1899,VI,FALSE,,
642,5032,total,"cooper, leon h","cooper, l h",1893,NA,FALSE,,
643,5035,total,"cooper, mayes","cooper, m",1903,III,FALSE,,
644,5041,total,"copeland, charles e","copeland, c e",1875,NA,FALSE,,
645,5044,total,"copeland, edward","copeland, e",1875,NA,FALSE,,
646,5055,total,"copp, george irving","copp, g i",1899,II,FALSE,,
647,5060,total,"coram, roy everett","coram, r e",1912,NA,FALSE,,
648,5061,total,"coras, archer c","coras, a c",1887,II,FALSE,,
649,5075,total,"cornell, lenora catherine","cornell, l c",1900,V,FALSE,,
650,5086,total,"cornwell, william eames","cornwell, w e",1900,VIII,FALSE,,
651,5088,total,"correa, john b","correa, j b",1877,NA,FALSE,,
652,5118,total,"cotton, harry willett","cotton, h w",1895,NA,FALSE,,
653,5123,total,"couch, john h","couch, j h",1887,NA,FALSE,,
654,5126,total,"cougan, ernest c","cougan, e c",1890,NA,FALSE,,
655,5129,total,"coulson, joseph","coulson, j",1888,NA,FALSE,,
656,5145,total,"courtney, bernard freeman","courtney, b f",1911,V,FALSE,,
657,5168,total,"cowles, john hill","cowles, j h",1894,NA,FALSE,,
658,5193,total,"crafts, william","crafts, w",1887,II,FALSE,,
659,5198,total,"craig, henry s","craig, h s",1875,III,FALSE,,
660,5204,total,"craigin, henry adams","craigin, h a",1889,II,FALSE,,
661,5205,total,"cram, arthur balch","cram, a b",1880,IV,FALSE,,
662,5210,total,"crane, charles francis","crane, c f",1899,I,FALSE,,
663,5217,total,"crane, edwin rogers","crane, e r",1904,II,FALSE,,
664,5220,total,"crane, francis henry","crane, f h",1886,VI,FALSE,,
665,5221,total,"crane, fred irving","crane, f i",1897,II,FALSE,,
666,5257,total,"crawford, caroline","crawford, c",1901,XI,FALSE,,
667,5274,total,"creidenberg, julius","creidenberg, j",1907,V,FALSE,,
668,5296,total,"crittenden, samuel hallett","crittenden, s h",1900,III,FALSE,,
669,5321,total,"crockett, eugene bell","crockett, e b",1895,IV,FALSE,,
670,5322,total,"crockett, george wallace","crockett, g w",1888,IV,FALSE,,
671,5323,total,"crohen, george puffer","crohen, g p",1891,IV,FALSE,,
672,5336,total,"cromwell, richard","cromwell, r",1886,NA,FALSE,,
673,5348,total,"crosby, arthur m","crosby, a m",1873,NA,FALSE,,
674,5351,total,"crosby, charles f","crosby, c f",1879,NA,FALSE,,
675,5364,total,"crosby, herbert h","crosby, h",1884,II,FALSE,,
676,5371,total,"crosby, robert lincoln","crosby, r l",1885,NA,FALSE,,
677,5400,total,"crossen, fred john","crossen, f j",1894,NA,FALSE,,
678,5407,total,"croswell, joseph simonds","croswell, j s",1900,II,FALSE,,
679,5415,total,"crowell, edwin d","crowell, e d",1872,NA,FALSE,,
680,5476,total,"cummings, robert miller","cummings, r m",1897,XIII,FALSE,,
681,5477,total,"cummings, will r","cummings, w r",1887,II,FALSE,,
682,5478,total,"cummins, earl h","cummins, e h",1914,VII,FALSE,,
683,5507,total,"curran, john frank","curran, j f",1908,VI,FALSE,,
684,5534,total,"currier, william m","currier, w m",1887,IX,FALSE,,
685,5535,total,"curry, george archibald","curry, g a",1893,NA,FALSE,,
686,5554,total,"curtis, edgar c","curtis, e c",1876,NA,FALSE,,
687,5573,total,"curtis, harry w","curtis, h w",1890,NA,FALSE,,
688,5578,total,"curtis, louis l","curtis, l l",1888,NA,FALSE,,
689,5581,total,"curtis, russell h","curtis, r h",1870,I,FALSE,,
690,5582,total,"curtis, thomas hamlin","curtis, t h",1891,I,FALSE,,
691,5585,total,"curtis, walter","curtis, w",1882,NA,FALSE,,
692,5586,total,"curtis, william c","curtis, w c",1884,NA,FALSE,,
693,5596,total,"curwen, george e","curwen, g e",1880,II,FALSE,,
694,5603,total,"cushing, benjamin l","cushing, b l",1870,NA,FALSE,,
695,5604,total,"cushing, caleb","cushing, c",1877,I,FALSE,,
696,5609,total,"cushing, joseph","cushing, j",1896,IX,FALSE,,
697,5615,total,"cushing, robert delano","cushing, r d",1892,VI,FALSE,,
698,5620,total,"cushing, walter burgess","cushing, w b",1910,X,FALSE,,
699,5623,total,"cushing, william f","cushing, w f",1876,NA,FALSE,,
700,5643,total,"cutler, ephraim","cutler, e",1880,NA,FALSE,,
701,5646,total,"cutler, elisha pomeroy","cutler, e p",1868,NA,FALSE,,
702,5649,total,"cutler, henry m","cutler, h m",1871,I,FALSE,,
703,5654,total,"cutler, william henry","cutler, w h",1897,IV,FALSE,,
704,5679,total,"cutting, j clifton","cutting, j c",1879,NA,FALSE,,
705,5691,total,"dabney, william h","dabney, w h",1875,IV,FALSE,,
706,5700,total,"daggett, eleanor williams","daggett, e w",1898,NA,FALSE,,
707,5705,total,"daggett, walter c","daggett, w c",1904,VI,FALSE,,
708,5706,total,"dahlgren, winthrop","dahlgren, w",1904,VI,FALSE,,
709,5727,total,"dalton, charles test","dalton, c t",1897,NA,FALSE,,
710,5754,total,"damon, ralph h","damon, r h",1884,II,FALSE,,
711,5759,total,"damren, william henry","damren, w h",1892,NA,FALSE,,
712,5772,total,"dandridge, alexander s","dandridge, a s",1874,I,FALSE,,
713,5773,total,"dane, joseph a","dane, j a",1875,NA,FALSE,,
714,5777,total,"danforth, charles f","danforth, c f",1871,NA,FALSE,,
715,5786,total,"danforth, john h","danforth, j h",1868,NA,FALSE,,
716,5821,total,"dargan, samuel saul","dargan, s s",1906,IX,FALSE,,
717,5831,total,"darling, willis roy","darling, w r",1904,NA,FALSE,,
718,5834,total,"darlington, william","darlington, w",1898,III,FALSE,,
719,5846,total,"dart, elbert ripley","dart, e r",1895,NA,FALSE,,
720,5863,total,"davenport, george f","davenport, g f",1879,NA,FALSE,,
721,5866,total,"davenport, george w","davenport, g w",1887,VI,FALSE,,
722,5867,total,"davenport, james f","davenport, j f",1885,II,FALSE,,
723,5896,total,"davis, anne hubbard","davis, a h",1904,VII,FALSE,,
724,5906,total,"davis, alfred v","davis, a v",1883,NA,FALSE,,
725,5907,total,"davis, bertram hubbard","davis, b h",1890,NA,FALSE,,
726,5913,total,"davis, charles joshua","davis, c j",1900,I,FALSE,,
727,5932,total,"davis, edgar howard","davis, e h",1914,NA,FALSE,,
728,5943,total,"davis, franklin hayes","davis, f h",1896,III,FALSE,,
729,5985,total,"davis, lincoln crowninshield","davis, l c",1902,NA,FALSE,,
730,5990,total,"davis, lorenzo m","davis, l m",1876,I,FALSE,,
731,5999,total,"davis, newton","davis, n",1912,I,FALSE,,
732,6012,total,"davis, stanton kirkham","davis, s k",1895,XII,FALSE,,
733,6022,total,"davis, willis e","davis, w e",1876,IX,FALSE,,
734,6037,total,"davison, thomas","davison, t",1903,IV,FALSE,,
735,6054,total,"dawson, sarah m","dawson, s m",1879,NA,FALSE,,
736,6060,total,"day, herbert winch","day, h w",1907,II,FALSE,,
737,6075,total,"de, alvarenga francisco","de, a f",1905,II,FALSE,,
738,6076,total,"de, azevedo luiz","de, a l",1898,VI,FALSE,,
739,6089,total,"de, carvalho raul","de, c r",1892,IX,FALSE,,
740,6090,total,"de, coster robert","de, c r",1886,IV,FALSE,,
741,6108,total,"de, mitkiewicz constantine","de, m c",1899,NA,FALSE,,
742,6127,total,"dean, benjamin w","dean, b w",1872,NA,FALSE,,
743,6145,total,"dean, ralph w","dean, r w",1873,V,FALSE,,
744,6160,total,"dearden, clinton merrill","dearden, c m",1901,VIII,FALSE,,
745,6172,total,"deering, charles harmon","deering, c h",1899,V,FALSE,,
746,6205,total,"demirkol, leon darius","demirkol, l d",1904,NA,FALSE,,
747,6220,total,"denison, robert lincoln","denison, r l",1898,IX,FALSE,,
748,6227,total,"dennett, clarence l","dennett, c l",1876,II,FALSE,,
749,6238,total,"dennie, robert","dennie, r",1904,NA,FALSE,,
750,6245,total,"dennison, charles s","dennison, c s",1879,II,FALSE,,
751,6246,total,"denny, lucy agatha","denny, l a",1902,V,FALSE,,
752,6257,total,"derby, charles f","derby, c f",1892,NA,FALSE,,
