"id","type","source","year","lastname","firstname","middlename","simpname","edu","org","loc","lon","lat","country","text","position","lname","nationality","company","freq","prof"
"aime59253","professional","taime",1884,"igzuvan","c",NA,"igzuvan, c",NA,"Shoenberger Company","pittsburgh pa",-79.995886,40.440625,"united states of america",NA,NA,"igzuvan",NA,NA,9,NA
"aime59285","professional","taime",1884,"ilale","a",NA,"ilale, a",NA,NA,"new york city",-74.005973,40.712775,NA,NA,NA,"ilale",NA,NA,78851,NA
"aime59290","professional","taime",1884,"ilarden","j",NA,"ilarden, j",NA,NA,"phoenixville pa",-75.514913,40.130382,"united states of america",NA,NA,"ilarden",NA,NA,78851,NA
"aime59353","professional","taime",1884,"iltammond","j",NA,"iltammond, j",NA,NA,"new york city",-74.005973,40.712775,NA,NA,NA,"iltammond",NA,NA,78851,NA
"aime59372","professional","taime",1884,"ims","i",NA,"ims, i",NA,NA,"pottsville pa",-76.195499,40.685646,"united states of america",NA,NA,"ims",NA,NA,78851,NA
"aime59466","professional","taime",1884,"ingersoll","s","d","ingersoll, s d",NA,NA,"philadelphia pa",-75.165222,39.952584,"united states of america",NA,NA,"ingersoll",NA,NA,78851,NA
"aime59478","professional","taime",1884,"ingham","w",NA,"ingham, w",NA,NA,"philadelphia pa",-75.165222,39.952584,"united states of america",NA,NA,"ingham",NA,NA,78851,NA
"aime59523","professional","taime",1884,"inman","a",NA,"inman, a",NA,NA,"crown point n y",-73.437067,43.950335,"united states of america",NA,NA,"inman",NA,NA,78851,NA
"aime59711","professional","taime",1884,"irving","w",NA,"irving, w",NA,"C B Q Ry","chicago ill",-87.629798,41.878114,"united states of america",NA,NA,"irving",NA,NA,7,NA
"aime59736","professional","taime",1884,"irwiy","j",NA,"irwiy, j",NA,NA,"morton pa",-75.323522,39.909835,"united states of america",NA,NA,"irwiy",NA,NA,78851,NA
"aime59789","professional","taime",1884,"itaarpden","e",NA,"itaarpden, e",NA,NA,"philadelphia pa",-75.165222,39.952584,"united states of america",NA,NA,"itaarpden",NA,NA,78851,NA
"aime59790","professional","taime",1884,"itaausty","f",NA,"itaausty, f",NA,NA,"new york city",-74.005973,40.712775,NA,NA,NA,"itaausty",NA,NA,78851,NA
"aime59952","professional","taime",1884,"jackson","edward","conover","jackson, e c","mining eng","Cu","st louis mo",-90.199404,38.627003,"united states of america",NA,"student","jackson",NA,NA,4574,"student"
"aime60263","professional","taime",1884,"jamees","i",NA,"jamees, i",NA,NA,"duncan arizona",-109.105341,32.72146,"united states of america",NA,NA,"jamees",NA,NA,78851,NA
"aime60274","professional","taime",1884,"james","byron","elfed","james, b e","general","Pheenix Roll Works","pittsburgh pa",-79.995886,40.440625,"united states of america",NA,NA,"james",NA,NA,4,NA
"aime60464","professional","taime",1884,"james","r",NA,"james, r","mining eng",NA,"south pueblo colorado",-104.609141,38.254447,"united states of america",NA,NA,"james",NA,NA,78851,NA
"aime60485","professional","taime",1884,"james","salomon",NA,"james, s","mining eng",NA,"s cooke city montana",-109.916553,45.016045,"united states of america",NA,NA,"james",NA,NA,78851,NA
"aime60534","professional","taime",1884,"james","w","ll","james, w l",NA,NA,"philadelphia pa",-75.165222,39.952584,"united states of america",NA,NA,"james",NA,NA,78851,NA
"aime60535","professional","taime",1884,"james","w","ll","james, w l",NA,NA,"st james mo",-91.614322,37.997265,"united states of america",NA,NA,"james",NA,NA,78851,NA
"aime60599","professional","taime",1884,"jamme","g",NA,"jamme, g",NA,NA,"londonderry nova scotia",-63.622025,45.493918,"canada",NA,NA,"jamme",NA,NA,78851,NA
"aime60637","professional","taime",1884,"janin","h",NA,"janin, h","mining eng",NA,"new york city",-74.005973,40.712775,NA,NA,NA,"janin",NA,NA,78851,NA
"aime60646","professional","taime",1884,"janin","l",NA,"janin, l","mining eng",NA,"san francisco cal",-122.419416,37.77493,"united states of america",NA,NA,"janin",NA,NA,78851,NA
"aime60675","professional","taime",1884,"janney","m",NA,"janney, m",NA,NA,"pottstown pa",-75.64963,40.245374,"united states of america",NA,NA,"janney",NA,NA,78851,NA
"aime60790","professional","taime",1884,"jarvis","w",NA,"jarvis, w",NA,NA,"detroit mich",-83.045754,42.331427,"united states of america",NA,NA,"jarvis",NA,NA,78851,NA
"aime61024","professional","taime",1884,"jenney","w",NA,"jenney, w","mining eng",NA,"salt lake city utah",-111.891047,40.760779,"united states of america",NA,NA,"jenney",NA,NA,78851,NA
"aime61054","professional","taime",1884,"jennings","f",NA,"jennings, f",NA,NA,"sterlington n y",-74.188757,41.145373,"united states of america",NA,NA,"jennings",NA,NA,78851,NA
"aime61056","professional","taime",1884,"jennings","hcunen",NA,"jennings, h",NA,"Quicksilver Mining Company","new almaden cal",-121.820786,37.176057,"united states of america",NA,NA,"jennings",NA,NA,6,NA
"aime61094","professional","taime",1884,"jennings","walter","upham","jennings, w u","civil eng","C H V T Railway","columbus ohio",-82.998794,39.961176,"united states of america",NA,NA,"jennings",NA,NA,2,NA
"aime61179","professional","taime",1884,"jeter","john","tinsley","jeter, j t","mining eng",NA,"wilkes barre pa",-75.881308,41.245915,"united states of america",NA,NA,"jeter",NA,NA,78851,NA
"aime61192","professional","taime",1884,"jewell","edward","ernest","jewell, e e","mining eng","North Chicago Rolling Mill Company","chicago ill",-87.629798,41.878114,"united states of america",NA,"student","jewell",NA,NA,38,"student"
"aime61209","professional","taime",1884,"jewett","earold","carter","jewett, e c","mechanical eng","U S Assay Office","st louis mo",-90.199404,38.627003,"united states of america",NA,NA,"jewett",NA,NA,19,NA
"aime61271","professional","taime",1884,"jno","t",NA,"jno, t",NA,NA,"scornes cornwall",-74.751409,45.022962,"canada",NA,NA,"jno",NA,NA,78851,NA
"aime61673","professional","taime",1884,"johnson","i",NA,"johnson, i",NA,NA,"new york city",-74.005973,40.712775,NA,NA,NA,"johnson",NA,NA,78851,NA
"aime61687","professional","taime",1884,"johnson","j",NA,"johnson, j","chemistry",NA,"longdale va",-79.775604,37.833462,"united states of america",NA,NA,"johnson",NA,NA,78851,NA
"aime62016","professional","taime",1884,"johnston","william","a","johnston, w a","mechanical eng",NA,"buchanan va",-79.679761,37.527357,"united states of america",NA,NA,"johnston",NA,NA,78851,NA
"aime62055","professional","taime",1884,"jolliffe","w",NA,"jolliffe, w","civil eng",NA,"lexington va",-79.442816,37.784021,"united states of america",NA,NA,"jolliffe",NA,NA,78851,NA
"aime62071","professional","taime",1884,"jonegs","r",NA,"jonegs, r",NA,"Union Iron And Steel Company","chicago ill",-87.629798,41.878114,"united states of america",NA,NA,"jonegs",NA,NA,3,NA
"aime62111","professional","taime",1884,"jones","barry","hayes","jones, b h","electrical eng","American Iron Works","pittsburgh pa",-79.995886,40.440625,"united states of america",NA,NA,"jones",NA,NA,5,NA
"aime62169","professional","taime",1884,"jones","d",NA,"jones, d",NA,NA,"bessemer colorado",-104.62089,38.236695,"united states of america",NA,NA,"jones",NA,NA,78851,NA
"aime62344","professional","taime",1884,"jones","j","m","jones, j m","general science",NA,"quinnesec mich",-87.995034,45.802194,"united states of america",NA,NA,"jones",NA,NA,78851,NA
"aime62522","professional","taime",1884,"jones","t","h","jones, t h","mining eng",NA,"chicago ill",-87.629798,41.878114,"united states of america",NA,NA,"jones",NA,NA,78851,NA
"aime62523","professional","taime",1884,"jones","t","h","jones, t h","mining eng",NA,"ebervale pa",-75.941312,40.986195,"united states of america",NA,NA,"jones",NA,NA,78851,NA
"aime62524","professional","taime",1884,"jones","t","h","jones, t h","mining eng",NA,"richmond va",-77.436048,37.540725,"united states of america",NA,NA,"jones",NA,NA,78851,NA
"aime62571","professional","taime",1884,"jones","w","h","jones, w h","architect","Union Iron And Steel Company","braddock pa",-79.868382,40.403402,"united states of america",NA,NA,"jones",NA,NA,3,NA
"aime62572","professional","taime",1884,"jones","w","h","jones, w h","architect",NA,"philadelphia pa",-75.165222,39.952584,"united states of america",NA,NA,"jones",NA,NA,78851,NA
"aime62606","professional","taime",1884,"jonnson","l",NA,"jonnson, l",NA,NA,"fort monroe va",-76.30732,37.004055,NA,NA,NA,"jonnson",NA,NA,78851,NA
"aime62610","professional","taime",1884,"jonrs","g",NA,"jonrs, g",NA,NA,"pottstown pa",-75.64963,40.245374,"united states of america",NA,NA,"jonrs",NA,NA,78851,NA
"aime62677","professional","taime",1884,"jordan","s",NA,"jordan, s","mechanical eng",NA,"paris france",2.352222,48.856614,"france",NA,"student","jordan",NA,NA,214,"student"
"aime62701","professional","taime",1884,"joriina","j",NA,"joriina, j",NA,NA,"marquette mich",-87.395371,46.54362,"united states of america",NA,NA,"joriina",NA,NA,78851,NA
"aime62756","professional","taime",1884,"joseph","s",NA,"joseph, s",NA,NA,"helena alabama",-86.8436,33.296224,"united states of america",NA,NA,"joseph",NA,NA,78851,NA
"aime62757","professional","taime",1884,"joseph","s",NA,"joseph, s",NA,NA,"shelby county ala",-86.661108,33.303929,"united states of america",NA,NA,"joseph",NA,NA,78851,NA
"aime62802","professional","taime",1884,"jossa","n",NA,"jossa, n",NA,NA,"st petersburg russia",30.335099,59.93428,"russia",NA,NA,"jossa",NA,NA,78851,NA
"aime62821","professional","taime",1884,"jouet","c",NA,"jouet, c",NA,NA,"roselle n j",-74.259277,40.652729,"united states of america",NA,NA,"jouet",NA,NA,78851,NA
"aime62835","professional","taime",1884,"joun","b",NA,"joun, b",NA,NA,"roxbury mass",-71.091375,42.315198,"united states of america",NA,NA,"joun",NA,NA,78851,NA
"aime62838","professional","taime",1884,"joun","f",NA,"joun, f",NA,NA,"denver colorado",-104.990251,39.739236,"united states of america",NA,NA,"joun",NA,NA,78851,NA
"aime62839","professional","taime",1884,"jounson","w",NA,"jounson, w",NA,NA,"pine grove pa",-76.384678,40.548423,"united states of america",NA,NA,"jounson",NA,NA,78851,NA
"aime62842","professional","taime",1884,"jounx","c",NA,"jounx, c",NA,NA,"hancock mich",-88.580956,47.126871,"united states of america",NA,NA,"jounx",NA,NA,78851,NA
"aime63050","professional","taime",1884,"julian","f",NA,"julian, f",NA,NA,"iron mountain mich",-88.06596,45.820233,"united states of america",NA,NA,"julian",NA,NA,78851,NA
"aime63141","professional","taime",1884,"kaercher","e",NA,"kaercher, e",NA,NA,"shamokin pa",-76.558847,40.788975,"united states of america",NA,NA,"kaercher",NA,NA,78851,NA
"aime63299","professional","taime",1884,"kane","thomas","h","kane, t h",NA,NA,"pittsburgh pa",-79.995886,40.440625,"united states of america",NA,NA,"kane",NA,NA,78851,NA
"aime63503","professional","taime",1884,"kaufman","walter","frederick","kaufman, w f","mechanical eng",NA,"reading pa",-75.926875,40.335648,"united states of america",NA,NA,"kaufman",NA,NA,78851,NA
"aime63547","professional","taime",1884,"kay","e",NA,"kay, e",NA,NA,"troy n y",-73.691785,42.728412,"united states of america",NA,NA,"kay",NA,NA,78851,NA
"aime63604","professional","taime",1884,"kearney","h",NA,"kearney, h",NA,NA,"leadville colorado",-106.292524,39.250823,"united states of america",NA,NA,"kearney",NA,NA,78851,NA
"aime63665","professional","taime",1884,"kebler","e",NA,"kebler, e",NA,NA,"newport ky",-84.495776,39.091449,"united states of america",NA,NA,"kebler",NA,NA,78851,NA
"aime63704","professional","taime",1884,"keeley","j",NA,"keeley, j",NA,NA,"philadelphia pa",-75.165222,39.952584,"united states of america",NA,NA,"keeley",NA,NA,78851,NA
"aime63812","professional","taime",1884,"keirn","h",NA,"keirn, h",NA,NA,"chicago ill",-87.629798,41.878114,"united states of america",NA,NA,"keirn",NA,NA,78851,NA
"aime63886","professional","taime",1884,"keller","arthur","ripont","keller, a r","civil eng",NA,"silverton colo",-107.664506,37.811941,"united states of america",NA,NA,"keller",NA,NA,78851,NA
"aime63910","professional","taime",1884,"keller","howard","f","keller, h f","bachelor of science","Meyer Sampling Works","leadville colorado",-106.292524,39.250823,"united states of america",NA,NA,"keller",NA,NA,2,NA
"aime64147","professional","taime",1884,"kemp","william","antwerp","kemp, w a","economics",NA,"troy n y",-73.691785,42.728412,"united states of america",NA,NA,"kemp",NA,NA,78851,NA
"aime64165","professional","taime",1884,"kempton","c",NA,"kempton, c",NA,NA,"new york city",-74.005973,40.712775,NA,NA,NA,"kempton",NA,NA,78851,NA
"aime64397","professional","taime",1884,"kennedy","hal",NA,"kennedy, h","mining eng","Cu","buffalo n y",-78.878369,42.886447,"united states of america",NA,"student","kennedy",NA,NA,4574,"student"
"aime64419","professional","taime",1884,"kennedy","j",NA,"kennedy, j",NA,NA,"montreal canada",-73.567256,45.501689,"canada",NA,NA,"kennedy",NA,NA,78851,NA
"aime64420","professional","taime",1884,"kennedy","j",NA,"kennedy, j",NA,NA,"braddock pa",-79.868382,40.403402,"united states of america",NA,NA,"kennedy",NA,NA,78851,NA
"aime64421","professional","taime",1884,"kennedy","j",NA,"kennedy, j",NA,NA,"steelton pa",-76.841361,40.235368,"united states of america",NA,NA,"kennedy",NA,NA,78851,NA
"aime64618","professional","taime",1884,"kent","k",NA,"kent, k",NA,"Standard Steel Works","lewistown pa",-77.571382,40.59924,"united states of america",NA,NA,"kent",NA,NA,6,NA
"aime64649","professional","taime",1884,"kent","w","saville","kent, w s",NA,"Babcock Wilcox Company","phoenixville pa",-75.514913,40.130382,"united states of america",NA,NA,"kent",NA,NA,3,NA
"aime64648","professional","taime",1884,"kent","w","saville","kent, w s",NA,"Babcock Wilcox Company","new york city",-74.005973,40.712775,NA,NA,NA,"kent",NA,NA,3,NA
"aime64688","professional","taime",1884,"kerita","n",NA,"kerita, n",NA,NA,"new york city",-74.005973,40.712775,NA,NA,NA,"kerita",NA,NA,78851,NA
"aime64792","professional","taime",1884,"kerr","p",NA,"kerr, p",NA,NA,"raleigh n c",-78.638179,35.77959,"united states of america",NA,NA,"kerr",NA,NA,78851,NA
"aime64802","professional","taime",1884,"kerr","t",NA,"kerr, t",NA,NA,"pittsburgh pa",-79.995886,40.440625,"united states of america",NA,NA,"kerr",NA,NA,78851,NA
"aime64822","professional","taime",1884,"kershaw","william","ernest","kershaw, w e","chemistry",NA,"new york city",-74.005973,40.712775,NA,NA,NA,"kershaw",NA,NA,78851,NA
"aime65172","professional","taime",1884,"kimball","i",NA,"kimball, i",NA,NA,"cleveland ohio",-81.694361,41.49932,"united states of america",NA,NA,"kimball",NA,NA,78851,NA
"aime65181","professional","taime",1884,"kimball","james","leonard","kimball, j l","electrical eng","Lehigh University","bethlehem pa",-75.370458,40.625932,"united states of america",NA,NA,"kimball",NA,NA,30,NA
"aime65251","professional","taime",1884,"kina","j",NA,"kina, j",NA,NA,"his i painesville ohio",-81.245657,41.724489,"united states of america",NA,NA,"kina",NA,NA,78851,NA
"aime65269","professional","taime",1884,"kinealy","j",NA,"kinealy, j",NA,"Baden","st louis city mo",-90.199404,38.627003,"united states of america",NA,NA,"kinealy",NA,NA,2,NA
"aime65316","professional","taime",1884,"king","c",NA,"king, c","mining eng",NA,"steelton pa",-76.841361,40.235368,"united states of america",NA,NA,"king",NA,NA,78851,NA
"aime65381","professional","taime",1884,"king","daniel",NA,"king, d",NA,"Pine Grove Furnace","pine grove furnace pa",-77.293264,40.03273,"united states of america",NA,NA,"king",NA,NA,3,NA
"aime65458","professional","taime",1884,"king","farrel",NA,"king, f",NA,"Van Buren Furnace","van buren furnace va",-78.556123,38.97622,"united states of america",NA,NA,"king",NA,NA,3,NA
"aime65773","professional","taime",1884,"kingsley","janns","cooke","kingsley, j c",NA,NA,"silverton colo",-107.664506,37.811941,"united states of america",NA,NA,"kingsley",NA,NA,78851,NA
"aime65812","professional","taime",1884,"kinkead","m",NA,"kinkead, m",NA,NA,"altoona pa",-78.394736,40.518681,"united states of america",NA,NA,"kinkead",NA,NA,78851,NA
"aime65907","professional","taime",1884,"kippir","t",NA,"kippir, t",NA,NA,"new brighton n y",-74.090226,40.640437,"united states of america",NA,NA,"kippir",NA,NA,78851,NA
"aime65909","professional","taime",1884,"kipspdale","t",NA,"kipspdale, t",NA,NA,"gunnison co colorado",-106.925321,38.545825,"united states of america",NA,NA,"kipspdale",NA,NA,78851,NA
"aime65964","professional","taime",1884,"kirchhoff","c",NA,"kirchhoff, c",NA,NA,"brooklyn n y",-73.944158,40.678178,"united states of america",NA,NA,"kirchhoff",NA,NA,78851,NA
"aime66055","professional","taime",1884,"kirsy","e",NA,"kirsy, e",NA,NA,"st louis mo",-90.199404,38.627003,"united states of america",NA,NA,"kirsy",NA,NA,78851,NA
"aime66169","professional","taime",1884,"klepetko","frank",NA,"klepetko, f","mining eng","Delaware Mine","opechee mich",-83.424201,45.186032,"united states of america",NA,NA,"klepetko",NA,NA,3,NA
"aime66265","professional","taime",1884,"knaap","j",NA,"knaap, j",NA,NA,"ogdensburgh n y",-75.486336,44.694229,"united states of america",NA,NA,"knaap",NA,NA,78851,NA
"aime66276","professional","taime",1884,"knap","c",NA,"knap, c",NA,NA,"richardsville va",-77.72888,38.400128,"united states of america",NA,NA,"knap",NA,NA,78851,NA
"aime66277","professional","taime",1884,"knap","c",NA,"knap, c",NA,NA,"washington d.c.",-77.036871,38.907192,"united states of america",NA,NA,"knap",NA,NA,78851,NA
"aime66379","professional","taime",1884,"knight","alton",NA,"knight, a",NA,NA,"s virginia city montana",-111.946091,45.293814,"united states of america",NA,NA,"knight",NA,NA,78851,NA
"aime66431","professional","taime",1884,"knight","edmund","clark","knight, e c","biology",NA,"troy n y",-73.691785,42.728412,"united states of america",NA,NA,"knight",NA,NA,78851,NA
"aime66608","professional","taime",1884,"knowles","john",NA,"knowles, j","civil eng",NA,"monmouthshire wales",-2.716342,51.81161,"united kingdom",NA,NA,"knowles",NA,NA,78851,NA
"aime66834","professional","taime",1884,"koenig","georg","august","koenig, g a",NA,"Univ Of Pennsylvania","philadelphia pa",-75.165222,39.952584,"united states of america",NA,NA,"koenig",NA,NA,19,NA
"aime66851","professional","taime",1884,"koerner","franklin","knott","koerner, f k","business",NA,"deloro ontario",-77.623181,44.510215,"canada",NA,NA,"koerner",NA,NA,78851,NA
"aime67099","professional","taime",1884,"kramer","f",NA,"kramer, f",NA,NA,"parryville pa",-75.672689,40.818148,"united states of america",NA,NA,"kramer",NA,NA,78851,NA
"aime67198","professional","taime",1884,"kreischer","carl","gust","kreischer, c g","mining eng",NA,"freiberg saxony",13.341727,50.912828,"germany",NA,NA,"kreischer",NA,NA,78851,NA
"aime67215","professional","taime",1884,"kren","b",NA,"kren, b",NA,"Springfield Iron Company","springfield ill",-89.650148,39.781721,"united states of america",NA,NA,"kren",NA,NA,27,NA
"aime67252","professional","taime",1884,"kriete","h",NA,"kriete, h",NA,NA,"chicago ill",-87.629798,41.878114,"united states of america",NA,NA,"kriete",NA,NA,78851,NA
"aime67367","professional","taime",1884,"kryex","w",NA,"kryex, w",NA,NA,"san francisco cal",-122.419416,37.77493,"united states of america",NA,NA,"kryex",NA,NA,78851,NA
