"","id","company","text","capitalusd","capitalpound","capitalfr","capitalpeso","minerals","owns","owned","doutput","technology","incor","name","role","lastname","middlename","firstname","simpname","loc","lon","lat","year","usdtopound","poundtousd","yentousd","frtousd","mxtousd","bolivusd","capital"
"484","mmm499","alberto genty y cia.","location, san juan de guadalupe, dgo., ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"de guadalupe dgo",-102.7775806,24.6326164,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"485","mmm500","alberto genty y cia.","this company was formed on october 8th 1925 to exploit all the properties belonging to alberto genty and f. manuel y cia. sucs. en c.",NA,NA,NA,NA,NA,"this company was formed on october 8th 1925 to exploit all the properties belonging to alberto genty and f. manuel y cia. sucs. en c.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"durango",-107.8800667,37.27528,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"486","mmm500","alberto genty y cia.","p. o., estacion rivas, dgo., ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"estacion rivas dgo",-104.6587821,24.5592665,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"487","mmm501","anita custom mill","anita custom mill, ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"anita custom",-87.6614545,41.8266903,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"488","mmm502","anita custom mill","foreign office, 314 two republics bdg., el paso, texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"el paso texas",-106.4850217,31.7618778,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"489","mmm503","anita custom mill","location & p. o., guanacevi, dgo., ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"guanacevi dgo",-105.9546744,25.9316354,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"490","mmm504","anita custom mill","gold silver.",NA,NA,NA,NA,"gold silver.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"durango",-107.8800667,37.27528,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"491","mmm505","anita custom mill","mill name, anita., ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"name anita",-107.8800667,37.27528,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"492","mmm506","anita custom mill","mill location, guanacevi, dgo., ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"guanacevi dgo",-105.9546744,25.9316354,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"493","mmm507","anita custom mill","table & flotation concentration & cyanidation., ",NA,NA,NA,NA,NA,NA,NA,NA,"table & flotation concentration & cyanidation.",NA,NA,NA,NA,NA,NA,NA,"durango",-107.8800667,37.27528,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"494","mmm508","anita custom mill","owner, e . f . knotts, el paso, texas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"e . f . knotts","owner","knotts",NA,"e","knotts, e","el paso texas",-106.4850217,31.7618778,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"495","mmm509","anita custom mill","grl. spt., a. w. knotts, guanacevi, texas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"a. w. knotts","grl. spt.","knotts",NA,"a","knotts, a","guanacevi texas",-105.9546744,25.9316354,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"496","mmm511","inde gold mining co.","location & p. o., indé, dgo., ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"indé dgo",-105.2214354,25.9104779,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"497","mmm512","inde gold mining co.","foreign office, 120 broadway, new york., ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"broadway new york",-73.9831025,40.7632557,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"498","mmm513","inde gold mining co.","gold, silver, lead",NA,NA,NA,NA,"gold, silver, lead",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"durango",-107.8800667,37.27528,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"499","mmm513","inde gold mining co.","this co. owns the la terrible, descubridora, amazon, hector, plomosa, montana de oro, potrillo, san carlos & rosario mines all located at inde, dgo.",NA,NA,NA,NA,NA,"this co. owns the la terrible, descubridora, amazon, hector, plomosa, montana de oro, potrillo, san carlos & rosario mines all located at inde, dgo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"durango",-107.8800667,37.27528,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"500","mmm514","inde gold mining co.","mill location, indé dgo., ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"indé dgo",-105.2214354,25.9104779,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"501","mmm515","inde gold mining co.","table concentration & cyanidation., ",NA,NA,NA,NA,NA,NA,NA,NA,"table concentration & cyanidation.",NA,NA,NA,NA,NA,NA,NA,"durango",-107.8800667,37.27528,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"502","mmm516","inde gold mining co.","daily output, 100 metric tons, ",NA,NA,NA,NA,NA,NA,NA,"100 metric tons",NA,NA,NA,NA,NA,NA,NA,NA,"durango",-107.8800667,37.27528,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"503","mmm517","inde gold mining co.","president, w. rowland cox, new york., ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"w. rowland cox","president","rowlan",NA,"w","rowlan, w","new york",-74.0059728,40.7127753,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"504","mmm518","inde gold mining co.","grl. mgr., robert mccart jr. 223 mills bdg. el paso., texas., ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"robert mccart jr. 223 mills bdg. el paso.","grl. mgr.",NA,"mccart","robert",NA,"texas",-99.9018131,31.9685988,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"505","mmm520","location","location, san dimas, dgo., ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"san dimas dgo",-105.9267964,24.1071642,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"506","mmm521","main office in mexico","see sinaloa for complete information.",NA,NA,NA,NA,NA,"see sinaloa for complete information.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"durango",-107.8800667,37.27528,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"507","mmm521","main office in mexico","main office in mexico, contra estaca, sin., see sinaloa for complete information.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"for complete information",-107.8800667,37.27528,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"508","mmm522","candelaria mine","candelaria mine, p. a. ramsower, superintendent., san dimas mill",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"superintendent san dimas",-117.807798,34.11785,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"509","mmm523","treatment","cyanidation., ",NA,NA,NA,NA,NA,NA,NA,NA,"cyanidation.",NA,NA,NA,NA,NA,NA,NA,"durango",-107.8800667,37.27528,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"510","mmm524","daily output","daily output, 120 metric tons ., ",NA,NA,NA,NA,NA,NA,NA,"120 metric tons .",NA,NA,NA,NA,NA,NA,NA,NA,"durango",-107.8800667,37.27528,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"511","mmm525","electr. Eng.","electr. Eng., dr. a. f. kirschner, san dimas. dgo., ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dr. a. f. kirschner","electr. Eng.","kirschner",NA,"dr","kirschner, d","san dimas dgo",-105.9267964,24.1071642,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"512","mmm526","foreman","foreman, alejandro gonzalez, san dimas, dgo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"alejandro gonzalez","foreman","gonzalez",NA,"alejandro","gonzalez, a","san dimas dgo",-105.9267964,24.1071642,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"513","mmm528","negociacion minera de guanacevi","location & p. o., guanacevi, dgo., ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"guanacevi dgo",-105.9546744,25.9316354,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"514","mmm529","negociacion minera de guanacevi","silver gold.",NA,NA,NA,NA,"silver gold.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"durango",-107.8800667,37.27528,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"515","mmm529","negociacion minera de guanacevi","this company owns the san luis & san jose mines",NA,NA,NA,NA,NA,"this company owns the san luis & san jose mines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"durango",-107.8800667,37.27528,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"516","mmm530","negociacion minera de guanacevi","the owner, joaquin elizondo, lives in san luis potosi, s. l. p.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"joaquin elizondo","the owner","elizondo",NA,"joaquin","elizondo, j","s l p",-95.564873,37.268845,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"517","mmm532","san luis mining co.","foreign office, 910 american bank bdg. san francisco, calif., ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"san francisco calif",-122.4194155,37.7749295,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"518","mmm533","san luis mining co.","location, tayoltita, durango., ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tayoltita durango",-105.9296366,24.1058435,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"519","mmm534","san luis mining co.","p. o., c. o cordova y cia. estacion dimas, sinaloa ., ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"estacion dimas sinaloa",-106.7807941,23.7215764,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"520","mmm535","san luis mining co.","silver gold.",NA,NA,NA,NA,"silver gold.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"durango",-107.8800667,37.27528,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"521","mmm535","san luis mining co.","this company owns the san luis, arana, & camachin mines, all located at tayoltita, dgo.",NA,NA,NA,NA,NA,"this company owns the san luis, arana, & camachin mines, all located at tayoltita, dgo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"durango",-107.8800667,37.27528,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"522","mmm536","san luis mining co.","mill location, tayoltita, dgo., ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tayoltita dgo",-105.9296366,24.1058435,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"523","mmm537","san luis mining co.","cyanidation., ",NA,NA,NA,NA,NA,NA,NA,NA,"cyanidation.",NA,NA,NA,NA,NA,NA,NA,"durango",-107.8800667,37.27528,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"524","mmm538","san luis mining co.","daily output, 200 metric tons., ",NA,NA,NA,NA,NA,NA,NA,"200 metric tons.",NA,NA,NA,NA,NA,NA,NA,NA,"durango",-107.8800667,37.27528,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"525","mmm539","san luis mining co.","president, f. t. elsey, san francisco, calif.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"f. t. elsey","president","elsey",NA,"f","elsey, f","san francisco calif",-122.4194155,37.7749295,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"526","mmm540","san luis mining co.","grl. mgr., j. w. swent, c/o cordova y cia. estacion, dimas, sin.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"j. w. swent","grl. mgr.","swent",NA,"j","swent, j","estacion dimas sin",-106.7807941,23.7215764,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"527","mmm541","san luis mining co.","mine spt, c. w. cushman, estacion dimas, sin.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c. w. cushman","mine spt","cushman",NA,"c","cushman, c","estacion dimas sin",-106.7807941,23.7215764,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"528","mmm542","san luis mining co.","mill spt., albert silver, estacion dimas, sin.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"albert silver","mill spt.","silver",NA,"albert","silver, a","estacion dimas sin",-106.7807941,23.7215764,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"529","mmm543","san luis mining co.","chief eng., theo. dickel, estacion dimas, sin.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"theo. dickel","chief eng.","dickel",NA,"theo","dickel, t","estacion dimas sin",-106.7807941,23.7215764,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"530","mmm544","san luis mining co.","ming. eng., a. syverson, estacion dimas, sin.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"a. syverson","ming. eng.","syverson",NA,"a","syverson, a","estacion dimas sin",-106.7807941,23.7215764,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"531","mmm545","san luis mining co.","elect. eng., e . wilcox, estacion dimas, sin.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"e . wilcox","elect. eng.","wilcox",NA,"e","wilcox, e","estacion dimas sin",-106.7807941,23.7215764,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"532","mmm546","san luis mining co.","mast. mech., frank dorroh, estacion dimas, sin.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"frank dorroh","mast. mech.","dorroh",NA,"frank","dorroh, f","estacion dimas sin",-106.7807941,23.7215764,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"533","mmm548","the soto mines co. s. a.","location & p. o., guanacevi, dgo., ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"guanacevi dgo",-105.9546744,25.9316354,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"534","mmm549","the soto mines co. s. a.","foreign office, 14 wall st. new york., ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"st new york",-74.0067037,40.7325862,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"535","mmm550","the soto mines co. s. a.","silver gold.",NA,NA,NA,NA,"silver gold.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"durango",-107.8800667,37.27528,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"536","mmm551","the soto mines co. s. a.","mill location, san pedro, near guanacevi, dgo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"near guanacevi dgo",-105.9546744,25.9316354,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"537","mmm552","the soto mines co. s. a.","table & flotation concentration., ",NA,NA,NA,NA,NA,NA,NA,NA,"table & flotation concentration.",NA,NA,NA,NA,NA,NA,NA,"durango",-107.8800667,37.27528,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"538","mmm553","the soto mines co. s. a.","daily output, 200 metric tons., ",NA,NA,NA,NA,NA,NA,NA,"200 metric tons.",NA,NA,NA,NA,NA,NA,NA,NA,"durango",-107.8800667,37.27528,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"539","mmm554","the soto mines co. s. a.","president, wilbur judson, new york., ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"wilbur judson","president","judson",NA,"wilbur","judson, w","new york",-74.0059728,40.7127753,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"540","mmm555","the soto mines co. s. a.","grl. mgr., h. mcleod cobb, guanacevi, dgo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"h. mcleod cobb","grl. mgr.","cobb",NA,"h","cobb, h","guanacevi dgo",-105.9546744,25.9316354,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"541","mmm556","the soto mines co. s. a.","grl. spt., erasmo barrosa, guanacevi, dgo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"erasmo barrosa","grl. spt.","barrosa",NA,"erasmo","barrosa, e","guanacevi dgo",-105.9546744,25.9316354,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"542","mmm558","cia. minera aurora y anexas s. a.","organized, in mexico., ",NA,NA,NA,NA,NA,NA,NA,NA,NA,"organized, in mexico., ",NA,NA,NA,NA,NA,NA,"guanajuato",-101.2573586,21.0190145,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"543","mmm559","cia. minera aurora y anexas s. a.","1.000,000 oro nac.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"guanajuato",-101.2573586,21.0190145,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"544","mmm560","cia. minera aurora y anexas s. a.","location & p. o., real de xichu, gto., ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"de xichu gto",-100.0573657,21.2956159,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"545","mmm561","cia. minera aurora y anexas s. a.","mexico city office, edificio boker, apartado 2852., ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"edificio boker apartado",-99.1367236,19.4323864,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"546","mmm562","cia. minera aurora y anexas s. a.","silver copper",NA,NA,NA,NA,"silver copper",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"guanajuato",-101.2573586,21.0190145,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"547","mmm562","cia. minera aurora y anexas s. a.","the mines of this company are operated by the cia. Min. de peñoles, s. a.",NA,NA,NA,NA,NA,"the mines of this company are operated by the cia. Min. de peñoles, s. a.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"guanajuato",-101.2573586,21.0190145,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"548","mmm563","cia. minera aurora y anexas s. a.","president, victoriano gomez, allende, mexico, d. f.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"victoriano gomez","president","gomez",NA,"victoriano","gomez, v","allende mexico df",-100.745235,20.9144491,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"549","mmm564","cia. minera aurora y anexas s. a.","vice-pres., jose de caso, mexico, d. f.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"jose de caso","vice-pres.","caso","de","jose","caso, j d","mexico df",-99.133208,19.4326077,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"550","mmm565","cia. minera aurora y anexas s. a.","secretary, isidro de la muela, mexico, d. f.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"isidro de la muela","secretary","muela","de","isidro","muela, i d","mexico df",-99.133208,19.4326077,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"551","mmm567","cia. minera cristo rey y anexas s. a.","organized, in mexico on august 9, 1924, ",NA,NA,NA,NA,NA,NA,NA,NA,NA,"organized, in mexico on august 9, 1924, ",NA,NA,NA,NA,NA,NA,"guanajuato",-101.2573586,21.0190145,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"552","mmm568","cia. minera cristo rey y anexas s. a.","$150,000 oro nac.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"guanajuato",-101.2573586,21.0190145,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"553","mmm569","cia. minera cristo rey y anexas s. a.","location & p. o., calle escalera 1, guanajuato, gto.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"escalera guanajuato gto",-101.2584979,21.0236067,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"554","mmm570","cia. minera cristo rey y anexas s. a.","mexico city office, avenida capuchinas 69, room 414 ., ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"avenida capuchinas room",-90.731014,14.559725,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"555","mmm571","cia. minera cristo rey y anexas s. a.","silver gold lead.",NA,NA,NA,NA,"silver gold lead.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"guanajuato",-101.2573586,21.0190145,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"556","mmm571","cia. minera cristo rey y anexas s. a.","this co. owns the cristo rey, la asuncion, san nicolastio, caritina, san patricio, san jose de providencia, lourdes and san antonio mines located in the municipality of guanajuato, besides the la providencial mine located at cuencame, dgo.",NA,NA,NA,NA,NA,"this co. owns the cristo rey, la asuncion, san nicolastio, caritina, san patricio, san jose de providencia, lourdes and san antonio mines located in the municipality of guanajuato, besides the la providencial mine located at cuencame, dgo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"guanajuato",-101.2573586,21.0190145,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"557","mmm572","cia. minera cristo rey y anexas s. a.","president, ing. o. h. harrison, mexico, d. f.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ing. o. h. harrison","president","harrison",NA,"ing","harrison, i","mexico df",-99.133208,19.4326077,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"558","mmm573","cia. minera cristo rey y anexas s. a.","secr., lic . othon camarena, mexico, d. f.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"lic . othon camarena","secr.","camarena",NA,"lic","camarena, l","mexico df",-99.133208,19.4326077,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"559","mmm574","cia. minera cristo rey y anexas s. a.","grl. mgr., diego flores chapa, mexico, d. f.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"diego flores chapa","grl. mgr.","chapa","flores","diego","chapa, d f","mexico df",-99.133208,19.4326077,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"560","mmm575","cia. minera cristo rey y anexas s. a.","purch. agt., diego flores chapa, mexico, d. f.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"diego flores chapa","purch. agt.","chapa","flores","diego","chapa, d f","mexico df",-99.133208,19.4326077,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"561","mmm576","cia. minera cristo rey y anexas s. a.","superintendent, ing. andres bravo, guanajuato, gto.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ing. andres bravo","superintendent","bravo",NA,"ing","bravo, i","guanajuato gto",-101.2573586,21.0190145,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
