lon,lat,locn
-63.28694,45.36577,"Town of Truro, Colchester County, Nova Scotia, Canada"
-118.7378,48.64822,"Ferry County, Washington, United States"
-66.90361,10.48059,"Municipio Libertador, Distrito Capital, Venezuela"
-86.79127,39.5119,"Putnam County, Indiana, United States"
13.44716,51.41108,"Meißen, Sachsen, Deutschland"
-74.00133,40.70729,"New York County, City of New York, New York, United States"
-93.36866,43.6478,"Freeborn County, Minnesota, United States"
-119.6964,34.42689,"Santa Barbara County, California, United States"
-119.7043,34.43293,"Santa Barbara County, California, United States"
-77.44693,41.13701,"Clinton County, Pennsylvania, United States"
-88.82075,33.47638,"Oktibbeha County, Mississippi, United States"
-105.0193,39.76534,"Denver, Colorado, United States"
-122.1415,47.59962,"King County, Washington, United States"
-72.78609,41.95222,"Capitol Planning Region, Connecticut, United States"
-118.4451,49.03009,"Regional District of Kootenay Boundary, British Columbia, Canada"
-80.1218,40.35266,"Allegheny County, Pennsylvania, United States"
-71.05383,42.36078,"Suffolk County, Massachusetts, United States"
-71.05365,42.35986,"Suffolk County, Massachusetts, United States"
106.8341,-6.167181,"Jakarta Pusat, Daerah Khusus Ibukota Jakarta, Jawa, Indonesia"
-73.96625,40.80715,"New York County, City of New York, New York, United States"
114.1553,22.28299,"中西區 Central and Western District, 香港島 Hong Kong Island, 香港 Hong Kong, 中国"
-2.58949,49.4482,Guernsey
-94.5724,39.11052,"Jackson County, Missouri, United States"
121.4848,31.23756,"黄浦区, 上海市, 中国"
-74.99738,40.80358,"Warren County, New Jersey, United States"
-87.63738,41.88341,"Cook County, Illinois, United States"
-74.01638,40.64714,"Kings County, City of New York, New York, United States"
-118.0533,34.1622,"Los Angeles County, California, United States"
-74.94323,40.35954,"Hunterdon County, New Jersey, United States"
121.4224,31.16254,"徐汇区, 上海市, 中国"
-83.39496,14.03912,"Bilwi, Costa Caribe Norte Nicaragua"
-82.38219,34.81041,"Greenville County, South Carolina, United States"
-73.95615,40.76423,"New York County, City of New York, New York, United States"
-84.49995,39.10194,"Hamilton County, Ohio, United States"
-87.64274,41.92307,"Cook County, Illinois, United States"
-110.386,29.42601,"Ures, Sonora México"
-74.45182,40.48622,"Middlesex County, New Jersey, United States"
-73.96523,40.7103,"Kings County, City of New York, New York, United States"
-74.01303,40.70683,"New York County, City of New York, New York, United States"
-71.15272,42.45321,"Middlesex County, Massachusetts, United States"
-74.1226,40.95985,"Bergen County, New Jersey, United States"
-101.4783,21.64814,"Ocampo, Guanajuato, México"
-120.6341,39.56649,"Sierra County, California, United States"
-110.3309,29.29723,"Ures, Sonora México"
-74.00654,40.71024,"New York County, City of New York, New York, United States"
2.374866,48.8649,"Paris, Île-de-France, France métropolitaine, France"
-74.31182,41.85865,"Ulster County, New York, United States"
-107.3153,38.03,"Hinsdale County, Colorado United States"
-80.36855,36.04099,"Forsyth County, North Carolina, United States"
-71.80047,42.2759,"Worcester County, Massachusetts, United States"
-120.2482,37.22855,"Merced County, California, United States"
-83.3695,42.39506,"Wayne County, Michigan, United States"
-83.35271,42.36837,"Wayne County, Michigan, United States"
-71.10161,42.1369,"Norfolk County, Massachusetts, United States"
-81.57474,41.54245,"Cuyahoga County, Ohio, United States"
14.57028,51.16116,"Bautzen, Sachsen, Deutschland"
13.18892,52.63911,"Oberhavel, Brandenburg, Deutschland"
10.97102,49.02721,"Landkreis Weißenburg-Gunzenhausen, Bayern, Deutschland"
12.21203,51.56168,"Anhalt-Bitterfeld, Sachsen-Anhalt, Deutschland"
12.45746,51.88576,"Wittenberg, Sachsen-Anhalt, Deutschland"
10.79274,59.91852,"Oslo, Norge"
-115.1908,36.07421,"Clark County, Nevada, United States"
-122.2625,37.83643,"Alameda County, California, United States"
-103.6578,41.82636,"Scotts Bluff County, Nebraska, United States"
-87.70254,41.89355,"Cook County, Illinois, United States"
-77.03159,38.89708,"Washington, District of Columbia, United States"
7.189696,51.17874,"Remscheid, Nordrhein-Westfalen, Deutschland"
-75.2075,40.07876,"Philadelphia, Pennsylvania United States"
-75.21876,40.08831,"Philadelphia, Pennsylvania United States"
-75.90687,41.03231,"Luzerne County, Pennsylvania, United States"
-75.85686,41.01953,"Luzerne County, Pennsylvania, United States"
-79.70115,40.32451,"Westmoreland County, Pennsylvania, United States"
-73.82977,40.76068,"Queens County, City of New York, New York, United States"
-111.8865,45.46673,"Madison County, Montana, United States"
-112.1969,45.45548,"Madison County, Montana, United States"
-109.8298,31.73398,"Cochise County, Arizona, United States"
-122.4171,37.77749,"San Francisco, California, United States"
-122.4015,37.79038,"San Francisco, California, United States"
-122.4011,37.78817,"San Francisco, California, United States"
4.700518,50.87984,"Leuven, Vlaams-Brabant, Vlaanderen, België / Belgique / Belgien"
-87.55483,41.75625,"Cook County, Illinois, United States"
-79.83333,43.26,"Hamilton, Golden Horseshoe, Ontario, Canada"
-121.2474,44.11295,"Deschutes County, Oregon, United States"
-82.63415,27.80274,"Pinellas County, Florida, United States"
-111.8999,40.61106,"Salt Lake County, Utah, United States"
-71.11666,42.377,"Middlesex County, Massachusetts, United States"
-74.35682,41.33176,"Orange County, New York, United States"
-73.98044,40.68432,"Kings County, City of New York, New York, United States"
-74.01118,40.70818,"New York County, City of New York, New York, United States"
-73.97423,40.67712,"Kings County, City of New York, New York, United States"
-105.4244,25.04262,"Santiago Papasquiaro, Durango, México"
7.628895,51.09535,"Märkischer Kreis, Nordrhein-Westfalen, Deutschland"
-74.00654,40.70823,"New York County, City of New York, New York, United States"
-94.52135,37.09875,"Jasper County, Missouri, United States"
-87.62919,41.8885,"Cook County, Illinois, United States"
-104.8186,38.87918,"El Paso County, Colorado, United States"
-94.51621,37.01857,"Newton County, Missouri, United States"
-122.6949,45.53426,"Multnomah County, Oregon, United States"
-95.40105,29.74323,"Harris County, Texas, United States"
-122.686,45.53649,"Multnomah County, Oregon, United States"
-93.88023,42.0597,"Boone County, Iowa, United States"
-87.62943,41.88321,"Cook County, Illinois, United States"
9.980096,51.27034,"Werra-Meißner-Kreis, Hessen, Deutschland"
-76.09799,40.83842,"Schuylkill County, Pennsylvania, United States"
-118.3592,34.06393,"Los Angeles County, California, United States"
-83.40703,43.48185,"Tuscola County, Michigan, United States"
-118.4848,34.03014,"Los Angeles County, California, United States"
-117.6083,35.31472,"San Bernardino County, California, United States"
-107.677,26.67147,"Morelos, Chihuahua, México"
-75.14905,40.04413,"Philadelphia, Pennsylvania United States"
-80.76536,41.18283,"Trumbull County, Ohio, United States"
-124.2243,43.4065,"Coos County, Oregon, United States"
-87.62565,41.88099,"Cook County, Illinois, United States"
-71.14223,42.28429,"Suffolk County, Massachusetts, United States"
-95.81766,36.01819,"Tulsa County, Oklahoma, United States"
-73.83208,40.93815,"Westchester County, New York, United States"
-71.06053,42.29953,"Suffolk County, Massachusetts, United States"
-104.9823,39.7204,"Denver, Colorado, United States"
-104.9967,39.74496,"Denver, Colorado, United States"
-73.9618,40.71002,"Kings County, City of New York, New York, United States"
-70.76031,41.78983,"Plymouth County, Massachusetts, United States"
9.13892,48.92715,"Landkreis Ludwigsburg, Baden-Württemberg, Deutschland"
-88.08341,42.03336,"Cook County, Illinois, United States"
-74.00056,40.71981,"New York County, City of New York, New York, United States"
16.08013,47.04795,"Bezirk Hartberg-Fürstenfeld, Steiermark, Österreich"
5.544341,50.60124,"Liège, Wallonie, België / Belgique / Belgien"
-71.3074,42.64543,"Middlesex County, Massachusetts, United States"
-122.2966,47.62286,"King County, Washington, United States"
-106.8158,32.39308,"Doña Ana County, New Mexico, United States"
-74.18323,40.65046,"Union County, New Jersey, United States"
-81.62453,41.52745,"Cuyahoga County, Ohio, United States"
-76.6886,41.6808,"Bradford County, Pennsylvania, United States"
12.4296,53.61265,"Mecklenburgische Seenplatte, Mecklenburg-Vorpommern, Deutschland"
-74.0085,40.72351,"New York County, City of New York, New York, United States"
-122.0635,37.90093,"Contra Costa County, California, United States"
-105.2505,40.03762,"Boulder County, Colorado, United States"
-77.04254,38.89369,"Washington, District of Columbia, United States"
-110.9559,29.07297,"Hermosillo, Sonora, México"
-93.50035,36.29875,"Carroll County, Arkansas, United States"
-97.143,49.87443,"Division No. 11, Manitoba, Canada"
-97.19528,49.91803,"Division No. 11, Manitoba, Canada"
78.26897,12.92374,"Kolar Gold Field taluk, Kolar District, Karnataka, India"
-97.86933,22.26558,"Tampico, Tamaulipas, México"
-71.05652,42.3555,"Suffolk County, Massachusetts, United States"
-73.15819,44.49645,"Chittenden County, Vermont, United States"
1.923321,41.48506,"Baix Llobregat, Barcelona, Catalunya, España"
-75.67497,45.43186,"Ottawa, Eastern Ontario, Ontario, Canada"
-72.69041,41.76392,"Capitol Planning Region, Connecticut, United States"
-123.1305,49.26222,"Metro Vancouver Regional District, British Columbia, Canada"
-97.16116,44.92134,"Codington County, South Dakota, United States"
-122.9185,47.02747,"Thurston County, Washington, United States"
7.686864,45.07034,"Torino, Piemonte, Italia"
13.02937,50.58644,"Erzgebirgskreis, Sachsen, Deutschland"
-73.97843,40.7537,"New York County, City of New York, New York, United States"
-73.89814,40.80072,"Bronx County, The Bronx, City of New York, New York, United States"
-71.07158,42.29121,"Suffolk County, Massachusetts, United States"
-80.35788,43.39541,"Region of Waterloo, Ontario, Canada"
-83.99716,43.47894,"Saginaw County, Michigan, United States"
-71.12167,42.33401,"Norfolk County, Massachusetts, United States"
-75.69078,39.78937,"New Castle County, Delaware, United States"
-74.35947,41.11904,"Passaic County, New Jersey, United States"
-4.035937,50.3868,"Plymouth, England, United Kingdom"
-115.159,36.01408,"Clark County, Nevada, United States"
-74.01298,40.70607,"New York County, City of New York, New York, United States"
-77.60893,43.15678,"Monroe County, New York, United States"
-73.79779,40.59266,"Queens County, City of New York, New York, United States"
-122.6625,45.53064,"Multnomah County, Oregon, United States"
-84.51939,39.1439,"Hamilton County, Ohio, United States"
-71.05851,42.30009,"Suffolk County, Massachusetts, United States"
-110.9971,29.0987,"Hermosillo, Sonora, México"
-96.8666,32.39494,"Ellis County, Texas, United States"
-117.9164,34.11732,"Los Angeles County, California, United States"
-87.54837,37.96261,"Vanderburgh County, Indiana, United States"
-74.01874,40.77562,"Hudson County, New Jersey, United States"
-84.45464,39.13768,"Hamilton County, Ohio, United States"
-104.8144,38.84605,"El Paso County, Colorado, United States"
-80.424,37.23033,"Montgomery County, Virginia, United States"
-120.6419,37.98104,"Calaveras County, California, United States"
11.69091,50.6431,"Saale-Orla-Kreis, Thüringen, Deutschland"
151.7715,-32.92818,"Newcastle City Council, New South Wales, Australia"
27.29361,48.1679,"Raionul Edineț, Moldova"
-104.9815,39.74141,"Denver, Colorado, United States"
-73.95516,40.76435,"New York County, City of New York, New York, United States"
-122.4962,47.27302,"Pierce County, Washington, United States"
-95.83732,36.07928,"Tulsa County, Oklahoma, United States"
-71.02329,42.26542,"Norfolk County, Massachusetts, United States"
-87.64632,41.92874,"Cook County, Illinois, United States"
-94.78477,38.88574,"Johnson County, Kansas, United States"
113.5439,22.19874,"花王堂區 Santo António, 澳門 Macau, 中国"
-87.63066,45.09998,"Marinette County, Wisconsin, United States"
-81.63758,29.64858,"Putnam County, Florida, United States"
-84.28363,30.43902,"Leon County, Florida, United States"
-70.94495,42.46205,"Essex County, Massachusetts, United States"
-87.57109,37.97156,"Vanderburgh County, Indiana, United States"
-71.06171,42.39718,"Middlesex County, Massachusetts, United States"
-76.97007,38.86288,"Washington, District of Columbia, United States"
-104.9644,39.69815,"Denver, Colorado, United States"
-94.11958,36.33309,"Benton County, Arkansas, United States"
-112.5473,46.00775,"Silver Bow County, Montana, United States"
-82.19876,38.77064,"Mason County, West Virginia, United States"
-77.06401,38.80124,"Alexandria, Virginia, United States"
-85.41646,44.89556,"Antrim County, Michigan, United States"
-76.1204,39.46328,"Harford County, Maryland, United States"
-3.576945,51.50429,"Bridgend, Cymru / Wales, United Kingdom"
-122.2478,38.1902,"Napa County, California, United States"
-74.41782,40.57294,"Middlesex County, New Jersey, United States"
148.0131,-41.24284,"Break O'Day, Tasmania, Australia"
-74.00978,40.70685,"New York County, City of New York, New York, United States"
-73.74779,41.77844,"Dutchess County, New York, United States"
-73.55679,41.84926,"Dutchess County, New York, United States"
-73.4408,41.96449,"Northwest Hills Planning Region, Connecticut, United States"
-81.04667,37.855,"Fayette County, West Virginia, United States"
-71.062,42.48204,"Middlesex County, Massachusetts, United States"
-71.06293,42.45026,"Middlesex County, Massachusetts, United States"
-72.69888,41.73777,"Capitol Planning Region, Connecticut, United States"
-76.62406,39.28339,"Baltimore, Maryland, United States"
-82.83737,34.68344,"Pickens County, South Carolina, United States"
-83.18238,33.57568,"Greene County, Georgia, United States"
-95.95745,36.09137,"Tulsa County, Oklahoma, United States"
-78.6121,35.76163,"Wake County, North Carolina, United States"
-84.51459,33.94211,"Cobb County, Georgia, United States"
-74.00906,40.71908,"New York County, City of New York, New York, United States"
-74.01164,40.70749,"New York County, City of New York, New York, United States"
